"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"HSMDS (HSLocalMDS)","HSMDS (HSLocalMDS)","HSMDS (HSLocalMDS)",NA,NA,0.79,0.58,3,0.003,87.963,0.863,NA,NA,NA,NA,NA,77,58.175,0.756,0.441
"Isomap [k=103]","Isomap [k=103]","Isomap",103,NA,0.75,0.51,1,NA,3.092,0.945,NA,NA,NA,NA,NA,57,35.915,0.63,0.397
"Isomap [k=11]","Isomap [k=11]","Isomap",11,NA,0.74,0.47,1,NA,2.116,0.986,NA,NA,NA,NA,NA,49,28.614,0.584,0.384
"Isomap [k=111]","Isomap [k=111]","Isomap",111,NA,0.76,0.51,1,NA,2.718,0.945,NA,NA,NA,NA,NA,61,39.545,0.648,0.399
"Isomap [k=120]","Isomap [k=120]","Isomap",120,NA,0.76,0.52,1,NA,3.13,0.945,NA,NA,NA,NA,NA,69,46.841,0.679,0.397
"Isomap [k=128]","Isomap [k=128]","Isomap",128,NA,0.76,0.52,1,NA,2.798,0.877,NA,NA,NA,NA,NA,69,46.76,0.678,0.396
"Isomap [k=137]","Isomap [k=137]","Isomap",137,NA,0.76,0.52,1,NA,3.21,0.918,NA,NA,NA,NA,NA,78,56.016,0.718,0.4
"Isomap [k=145]","Isomap [k=145]","Isomap",145,NA,0.76,0.52,1,NA,2.964,0.904,NA,NA,NA,NA,NA,79,56.825,0.719,0.397
"Isomap [k=153]","Isomap [k=153]","Isomap",153,NA,0.76,0.52,1,NA,3.309,0.932,NA,NA,NA,NA,NA,79,56.854,0.72,0.397
"Isomap [k=162]","Isomap [k=162]","Isomap",162,NA,0.76,0.53,1,NA,3.283,0.918,NA,NA,NA,NA,NA,77,54.602,0.709,0.395
"Isomap [k=170]","Isomap [k=170]","Isomap",170,NA,0.76,0.53,1,NA,3.284,0.877,NA,NA,NA,NA,NA,72,50.004,0.695,0.401
"Isomap [k=178]","Isomap [k=178]","Isomap",178,NA,0.77,0.53,1,NA,2.952,0.877,NA,NA,NA,NA,NA,72,50.911,0.707,0.413
"Isomap [k=187]","Isomap [k=187]","Isomap",187,NA,0.77,0.53,1,NA,3.032,0.918,NA,NA,NA,NA,NA,73,52.87,0.724,0.426
"Isomap [k=195]","Isomap [k=195]","Isomap",195,NA,0.77,0.54,1,NA,3.149,0.877,NA,NA,NA,NA,NA,72,52.589,0.73,0.437
"Isomap [k=20]","Isomap [k=20]","Isomap",20,NA,0.74,0.47,1,NA,2.508,0.959,NA,NA,NA,NA,NA,76,51.593,0.679,0.369
"Isomap [k=203]","Isomap [k=203]","Isomap",203,NA,0.77,0.54,1,NA,2.905,0.863,NA,NA,NA,NA,NA,72,52.744,0.733,0.439
"Isomap [k=212]","Isomap [k=212]","Isomap",212,NA,0.78,0.55,1,NA,3.328,0.822,NA,NA,NA,NA,NA,71,52.163,0.735,0.445
"Isomap [k=220]","Isomap [k=220]","Isomap",220,NA,0.78,0.56,1,NA,2.905,0.863,NA,NA,NA,NA,NA,72,53.142,0.738,0.444
"Isomap [k=228]","Isomap [k=228]","Isomap",228,NA,0.78,0.56,1,NA,3.341,0.849,NA,NA,NA,NA,NA,69,48.984,0.71,0.428
"Isomap [k=237]","Isomap [k=237]","Isomap",237,NA,0.77,0.54,1,NA,2.92,0.904,NA,NA,NA,NA,NA,69,47.866,0.694,0.412
"Isomap [k=245]","Isomap [k=245]","Isomap",245,NA,0.77,0.53,1,NA,2.907,0.945,NA,NA,NA,NA,NA,50,30.943,0.619,0.415
"Isomap [k=28]","Isomap [k=28]","Isomap",28,NA,0.74,0.47,1,NA,2.309,0.973,NA,NA,NA,NA,NA,49,28.26,0.577,0.377
"Isomap [k=3]","Isomap [k=3]","Isomap",3,NA,0.72,0.44,1,NA,2.205,0.959,NA,NA,NA,NA,NA,49,26.882,0.549,0.349
"Isomap [k=36]","Isomap [k=36]","Isomap",36,NA,0.74,0.48,1,NA,2.69,0.973,NA,NA,NA,NA,NA,58,36.768,0.634,0.397
"Isomap [k=45]","Isomap [k=45]","Isomap",45,NA,0.75,0.49,1,NA,2.501,0.986,NA,NA,NA,NA,NA,60,39.382,0.656,0.411
"Isomap [k=53]","Isomap [k=53]","Isomap",53,NA,0.75,0.5,1,NA,2.832,0.959,NA,NA,NA,NA,NA,61,41.159,0.675,0.426
"Isomap [k=61]","Isomap [k=61]","Isomap",61,NA,0.75,0.5,1,NA,2.513,0.959,NA,NA,NA,NA,NA,56,36.602,0.654,0.425
"Isomap [k=70]","Isomap [k=70]","Isomap",70,NA,0.75,0.49,1,NA,2.575,0.945,NA,NA,NA,NA,NA,57,36.789,0.645,0.413
"Isomap [k=78]","Isomap [k=78]","Isomap",78,NA,0.74,0.48,1,NA,2.596,0.932,NA,NA,NA,NA,NA,56,35.126,0.627,0.399
"Isomap [k=86]","Isomap [k=86]","Isomap",86,NA,0.74,0.49,1,NA,2.622,0.918,NA,NA,NA,NA,NA,58,36.699,0.633,0.396
"Isomap [k=95]","Isomap [k=95]","Isomap",95,NA,0.75,0.5,1,NA,2.656,0.932,NA,NA,NA,NA,NA,57,35.76,0.627,0.395
"kPCA","kPCA","kPCA",NA,NA,0.54,0.07,3,0,0.54,0.616,NA,NA,NA,NA,NA,109,55.435,0.509,0.064
"LMDS [k=103] (smacofx)","LMDS [k=103] (smacofx)","LMDS (smacofx)",103,NA,0.58,0.16,1,NA,24.66,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=103] [kQuality=100] (HSLocalMDS)","LMDS [k=103] [kQuality=100] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.77,0.54,1,NA,37.934,0.89,NA,NA,NA,NA,NA,63,44.549,0.707,0.45
"LMDS [k=103] [kQuality=101] (HSLocalMDS)","LMDS [k=103] [kQuality=101] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.77,0.54,1,NA,37.882,0.89,NA,NA,NA,NA,NA,63,44.549,0.707,0.45
"LMDS [k=103] [kQuality=102] (HSLocalMDS)","LMDS [k=103] [kQuality=102] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.77,0.54,1,NA,37.893,0.89,NA,NA,NA,NA,NA,63,44.549,0.707,0.45
"LMDS [k=103] [kQuality=103] (HSLocalMDS)","LMDS [k=103] [kQuality=103] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.77,0.54,1,NA,37.88,0.89,NA,NA,NA,NA,NA,63,44.549,0.707,0.45
"LMDS [k=103] [kQuality=104] (HSLocalMDS)","LMDS [k=103] [kQuality=104] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.77,0.54,1,NA,37.839,0.89,NA,NA,NA,NA,NA,63,44.549,0.707,0.45
"LMDS [k=103] [kQuality=105] (HSLocalMDS)","LMDS [k=103] [kQuality=105] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.77,0.54,1,NA,37.837,0.89,NA,NA,NA,NA,NA,63,44.549,0.707,0.45
"LMDS [k=103] [kQuality=106] (HSLocalMDS)","LMDS [k=103] [kQuality=106] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.77,0.54,1,NA,38.129,0.89,NA,NA,NA,NA,NA,63,44.549,0.707,0.45
"LMDS [k=11] (smacofx)","LMDS [k=11] (smacofx)","LMDS (smacofx)",11,NA,0.58,0.16,1,NA,65.253,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=11] [kQuality=10] (HSLocalMDS)","LMDS [k=11] [kQuality=10] (HSLocalMDS)","LMDS (HSLocalMDS)",11,NA,0.73,0.45,1,NA,87.08,1,NA,NA,NA,NA,NA,40,22.285,0.557,0.394
"LMDS [k=11] [kQuality=11] (HSLocalMDS)","LMDS [k=11] [kQuality=11] (HSLocalMDS)","LMDS (HSLocalMDS)",11,NA,0.73,0.45,1,NA,86.977,1,NA,NA,NA,NA,NA,40,22.285,0.557,0.394
"LMDS [k=11] [kQuality=12] (HSLocalMDS)","LMDS [k=11] [kQuality=12] (HSLocalMDS)","LMDS (HSLocalMDS)",11,NA,0.73,0.45,1,NA,86.903,1,NA,NA,NA,NA,NA,40,22.285,0.557,0.394
"LMDS [k=11] [kQuality=13] (HSLocalMDS)","LMDS [k=11] [kQuality=13] (HSLocalMDS)","LMDS (HSLocalMDS)",11,NA,0.73,0.46,1,NA,87.167,0.986,NA,NA,NA,NA,NA,42,24.374,0.58,0.409
"LMDS [k=11] [kQuality=14] (HSLocalMDS)","LMDS [k=11] [kQuality=14] (HSLocalMDS)","LMDS (HSLocalMDS)",11,NA,0.73,0.46,1,NA,86.968,0.986,NA,NA,NA,NA,NA,42,24.374,0.58,0.409
"LMDS [k=11] [kQuality=8] (HSLocalMDS)","LMDS [k=11] [kQuality=8] (HSLocalMDS)","LMDS (HSLocalMDS)",11,NA,0.73,0.45,1,NA,86.911,1,NA,NA,NA,NA,NA,40,22.285,0.557,0.394
"LMDS [k=11] [kQuality=9] (HSLocalMDS)","LMDS [k=11] [kQuality=9] (HSLocalMDS)","LMDS (HSLocalMDS)",11,NA,0.73,0.45,1,NA,86.943,1,NA,NA,NA,NA,NA,40,22.285,0.557,0.394
"LMDS [k=111] (smacofx)","LMDS [k=111] (smacofx)","LMDS (smacofx)",111,NA,0.58,0.16,1,NA,20.73,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=111] [kQuality=108] (HSLocalMDS)","LMDS [k=111] [kQuality=108] (HSLocalMDS)","LMDS (HSLocalMDS)",111,NA,0.78,0.55,1,NA,99.84,0.932,NA,NA,NA,NA,NA,61,42.598,0.698,0.449
"LMDS [k=111] [kQuality=109] (HSLocalMDS)","LMDS [k=111] [kQuality=109] (HSLocalMDS)","LMDS (HSLocalMDS)",111,NA,0.78,0.55,1,NA,99.35,0.932,NA,NA,NA,NA,NA,61,42.598,0.698,0.449
"LMDS [k=111] [kQuality=110] (HSLocalMDS)","LMDS [k=111] [kQuality=110] (HSLocalMDS)","LMDS (HSLocalMDS)",111,NA,0.78,0.55,1,NA,98.975,0.932,NA,NA,NA,NA,NA,61,42.598,0.698,0.449
"LMDS [k=111] [kQuality=111] (HSLocalMDS)","LMDS [k=111] [kQuality=111] (HSLocalMDS)","LMDS (HSLocalMDS)",111,NA,0.78,0.55,1,NA,99.425,0.932,NA,NA,NA,NA,NA,61,42.598,0.698,0.449
"LMDS [k=111] [kQuality=112] (HSLocalMDS)","LMDS [k=111] [kQuality=112] (HSLocalMDS)","LMDS (HSLocalMDS)",111,NA,0.78,0.55,1,NA,99.541,0.932,NA,NA,NA,NA,NA,61,42.598,0.698,0.449
"LMDS [k=111] [kQuality=113] (HSLocalMDS)","LMDS [k=111] [kQuality=113] (HSLocalMDS)","LMDS (HSLocalMDS)",111,NA,0.78,0.55,1,NA,99.553,0.932,NA,NA,NA,NA,NA,61,42.598,0.698,0.449
"LMDS [k=111] [kQuality=114] (HSLocalMDS)","LMDS [k=111] [kQuality=114] (HSLocalMDS)","LMDS (HSLocalMDS)",111,NA,0.78,0.55,1,NA,99.419,0.932,NA,NA,NA,NA,NA,61,42.598,0.698,0.449
"LMDS [k=120] (smacofx)","LMDS [k=120] (smacofx)","LMDS (smacofx)",120,NA,0.58,0.16,1,NA,27.376,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=120] [kQuality=117] (HSLocalMDS)","LMDS [k=120] [kQuality=117] (HSLocalMDS)","LMDS (HSLocalMDS)",120,NA,0.77,0.54,1,NA,66.216,0.904,NA,NA,NA,NA,NA,69,49.557,0.718,0.437
"LMDS [k=120] [kQuality=118] (HSLocalMDS)","LMDS [k=120] [kQuality=118] (HSLocalMDS)","LMDS (HSLocalMDS)",120,NA,0.77,0.54,1,NA,66.148,0.904,NA,NA,NA,NA,NA,69,49.557,0.718,0.437
"LMDS [k=120] [kQuality=119] (HSLocalMDS)","LMDS [k=120] [kQuality=119] (HSLocalMDS)","LMDS (HSLocalMDS)",120,NA,0.77,0.54,1,NA,66.147,0.904,NA,NA,NA,NA,NA,69,49.557,0.718,0.437
"LMDS [k=120] [kQuality=120] (HSLocalMDS)","LMDS [k=120] [kQuality=120] (HSLocalMDS)","LMDS (HSLocalMDS)",120,NA,0.77,0.54,1,NA,65.804,0.904,NA,NA,NA,NA,NA,69,49.557,0.718,0.437
"LMDS [k=120] [kQuality=121] (HSLocalMDS)","LMDS [k=120] [kQuality=121] (HSLocalMDS)","LMDS (HSLocalMDS)",120,NA,0.77,0.54,1,NA,65.506,0.904,NA,NA,NA,NA,NA,69,49.557,0.718,0.437
"LMDS [k=120] [kQuality=122] (HSLocalMDS)","LMDS [k=120] [kQuality=122] (HSLocalMDS)","LMDS (HSLocalMDS)",120,NA,0.77,0.54,1,NA,65.622,0.904,NA,NA,NA,NA,NA,69,49.557,0.718,0.437
"LMDS [k=120] [kQuality=123] (HSLocalMDS)","LMDS [k=120] [kQuality=123] (HSLocalMDS)","LMDS (HSLocalMDS)",120,NA,0.77,0.54,1,NA,65.656,0.904,NA,NA,NA,NA,NA,69,49.557,0.718,0.437
"LMDS [k=128] (smacofx)","LMDS [k=128] (smacofx)","LMDS (smacofx)",128,NA,0.58,0.16,1,NA,36.214,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=128] [kQuality=125] (HSLocalMDS)","LMDS [k=128] [kQuality=125] (HSLocalMDS)","LMDS (HSLocalMDS)",128,NA,0.77,0.54,1,NA,139.763,0.932,NA,NA,NA,NA,NA,72,52.504,0.729,0.435
"LMDS [k=128] [kQuality=126] (HSLocalMDS)","LMDS [k=128] [kQuality=126] (HSLocalMDS)","LMDS (HSLocalMDS)",128,NA,0.77,0.54,1,NA,139.372,0.932,NA,NA,NA,NA,NA,72,52.504,0.729,0.435
"LMDS [k=128] [kQuality=127] (HSLocalMDS)","LMDS [k=128] [kQuality=127] (HSLocalMDS)","LMDS (HSLocalMDS)",128,NA,0.77,0.54,1,NA,139.36,0.932,NA,NA,NA,NA,NA,72,52.504,0.729,0.435
"LMDS [k=128] [kQuality=128] (HSLocalMDS)","LMDS [k=128] [kQuality=128] (HSLocalMDS)","LMDS (HSLocalMDS)",128,NA,0.77,0.54,1,NA,139.082,0.932,NA,NA,NA,NA,NA,72,52.504,0.729,0.435
"LMDS [k=128] [kQuality=129] (HSLocalMDS)","LMDS [k=128] [kQuality=129] (HSLocalMDS)","LMDS (HSLocalMDS)",128,NA,0.77,0.54,1,NA,139.26,0.932,NA,NA,NA,NA,NA,72,52.504,0.729,0.435
"LMDS [k=128] [kQuality=130] (HSLocalMDS)","LMDS [k=128] [kQuality=130] (HSLocalMDS)","LMDS (HSLocalMDS)",128,NA,0.77,0.54,1,NA,138.942,0.932,NA,NA,NA,NA,NA,72,52.504,0.729,0.435
"LMDS [k=128] [kQuality=131] (HSLocalMDS)","LMDS [k=128] [kQuality=131] (HSLocalMDS)","LMDS (HSLocalMDS)",128,NA,0.77,0.54,1,NA,139.089,0.932,NA,NA,NA,NA,NA,72,52.504,0.729,0.435
"LMDS [k=137] (smacofx)","LMDS [k=137] (smacofx)","LMDS (smacofx)",137,NA,0.58,0.16,1,NA,29.418,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=137] [kQuality=134] (HSLocalMDS)","LMDS [k=137] [kQuality=134] (HSLocalMDS)","LMDS (HSLocalMDS)",137,NA,0.77,0.54,1,NA,66.908,0.849,NA,NA,NA,NA,NA,69,49.394,0.716,0.434
"LMDS [k=137] [kQuality=135] (HSLocalMDS)","LMDS [k=137] [kQuality=135] (HSLocalMDS)","LMDS (HSLocalMDS)",137,NA,0.77,0.54,1,NA,67.1,0.849,NA,NA,NA,NA,NA,69,49.394,0.716,0.434
"LMDS [k=137] [kQuality=136] (HSLocalMDS)","LMDS [k=137] [kQuality=136] (HSLocalMDS)","LMDS (HSLocalMDS)",137,NA,0.77,0.54,1,NA,66.88,0.849,NA,NA,NA,NA,NA,69,49.394,0.716,0.434
"LMDS [k=137] [kQuality=137] (HSLocalMDS)","LMDS [k=137] [kQuality=137] (HSLocalMDS)","LMDS (HSLocalMDS)",137,NA,0.77,0.54,1,NA,66.858,0.849,NA,NA,NA,NA,NA,69,49.394,0.716,0.434
"LMDS [k=137] [kQuality=138] (HSLocalMDS)","LMDS [k=137] [kQuality=138] (HSLocalMDS)","LMDS (HSLocalMDS)",137,NA,0.77,0.54,1,NA,67.028,0.849,NA,NA,NA,NA,NA,69,49.394,0.716,0.434
"LMDS [k=137] [kQuality=139] (HSLocalMDS)","LMDS [k=137] [kQuality=139] (HSLocalMDS)","LMDS (HSLocalMDS)",137,NA,0.77,0.54,1,NA,66.962,0.849,NA,NA,NA,NA,NA,69,49.394,0.716,0.434
"LMDS [k=137] [kQuality=140] (HSLocalMDS)","LMDS [k=137] [kQuality=140] (HSLocalMDS)","LMDS (HSLocalMDS)",137,NA,0.77,0.54,1,NA,67.016,0.849,NA,NA,NA,NA,NA,69,49.394,0.716,0.434
"LMDS [k=145] (smacofx)","LMDS [k=145] (smacofx)","LMDS (smacofx)",145,NA,0.58,0.16,1,NA,26.757,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=145] [kQuality=142] (HSLocalMDS)","LMDS [k=145] [kQuality=142] (HSLocalMDS)","LMDS (HSLocalMDS)",145,NA,0.77,0.54,1,NA,26.064,0.904,NA,NA,NA,NA,NA,69,49.154,0.712,0.431
"LMDS [k=145] [kQuality=143] (HSLocalMDS)","LMDS [k=145] [kQuality=143] (HSLocalMDS)","LMDS (HSLocalMDS)",145,NA,0.77,0.54,1,NA,26.074,0.904,NA,NA,NA,NA,NA,69,49.154,0.712,0.431
"LMDS [k=145] [kQuality=144] (HSLocalMDS)","LMDS [k=145] [kQuality=144] (HSLocalMDS)","LMDS (HSLocalMDS)",145,NA,0.77,0.54,1,NA,26.191,0.904,NA,NA,NA,NA,NA,69,49.154,0.712,0.431
"LMDS [k=145] [kQuality=145] (HSLocalMDS)","LMDS [k=145] [kQuality=145] (HSLocalMDS)","LMDS (HSLocalMDS)",145,NA,0.77,0.54,1,NA,26.184,0.904,NA,NA,NA,NA,NA,69,49.154,0.712,0.431
"LMDS [k=145] [kQuality=146] (HSLocalMDS)","LMDS [k=145] [kQuality=146] (HSLocalMDS)","LMDS (HSLocalMDS)",145,NA,0.77,0.54,1,NA,26.188,0.904,NA,NA,NA,NA,NA,69,49.154,0.712,0.431
"LMDS [k=145] [kQuality=147] (HSLocalMDS)","LMDS [k=145] [kQuality=147] (HSLocalMDS)","LMDS (HSLocalMDS)",145,NA,0.77,0.54,1,NA,26.279,0.904,NA,NA,NA,NA,NA,69,49.154,0.712,0.431
"LMDS [k=145] [kQuality=148] (HSLocalMDS)","LMDS [k=145] [kQuality=148] (HSLocalMDS)","LMDS (HSLocalMDS)",145,NA,0.77,0.54,1,NA,26.295,0.904,NA,NA,NA,NA,NA,69,49.154,0.712,0.431
"LMDS [k=153] (smacofx)","LMDS [k=153] (smacofx)","LMDS (smacofx)",153,NA,0.58,0.16,1,NA,20.267,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=153] [kQuality=150] (HSLocalMDS)","LMDS [k=153] [kQuality=150] (HSLocalMDS)","LMDS (HSLocalMDS)",153,NA,0.77,0.55,1,NA,29.726,0.89,NA,NA,NA,NA,NA,65,45.118,0.694,0.429
"LMDS [k=153] [kQuality=151] (HSLocalMDS)","LMDS [k=153] [kQuality=151] (HSLocalMDS)","LMDS (HSLocalMDS)",153,NA,0.77,0.55,1,NA,29.808,0.89,NA,NA,NA,NA,NA,65,45.118,0.694,0.429
"LMDS [k=153] [kQuality=152] (HSLocalMDS)","LMDS [k=153] [kQuality=152] (HSLocalMDS)","LMDS (HSLocalMDS)",153,NA,0.77,0.55,1,NA,29.676,0.89,NA,NA,NA,NA,NA,65,45.118,0.694,0.429
"LMDS [k=153] [kQuality=153] (HSLocalMDS)","LMDS [k=153] [kQuality=153] (HSLocalMDS)","LMDS (HSLocalMDS)",153,NA,0.77,0.55,1,NA,30.011,0.89,NA,NA,NA,NA,NA,65,45.118,0.694,0.429
"LMDS [k=153] [kQuality=154] (HSLocalMDS)","LMDS [k=153] [kQuality=154] (HSLocalMDS)","LMDS (HSLocalMDS)",153,NA,0.77,0.55,1,NA,29.961,0.89,NA,NA,NA,NA,NA,65,45.118,0.694,0.429
"LMDS [k=153] [kQuality=155] (HSLocalMDS)","LMDS [k=153] [kQuality=155] (HSLocalMDS)","LMDS (HSLocalMDS)",153,NA,0.77,0.55,1,NA,29.827,0.89,NA,NA,NA,NA,NA,65,45.118,0.694,0.429
"LMDS [k=153] [kQuality=156] (HSLocalMDS)","LMDS [k=153] [kQuality=156] (HSLocalMDS)","LMDS (HSLocalMDS)",153,NA,0.77,0.55,1,NA,29.873,0.89,NA,NA,NA,NA,NA,65,45.118,0.694,0.429
"LMDS [k=162] (smacofx)","LMDS [k=162] (smacofx)","LMDS (smacofx)",162,NA,0.58,0.16,1,NA,21.005,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=162] [kQuality=159] (HSLocalMDS)","LMDS [k=162] [kQuality=159] (HSLocalMDS)","LMDS (HSLocalMDS)",162,NA,0.78,0.55,1,NA,108.639,0.89,NA,NA,NA,NA,NA,67,47.402,0.707,0.434
"LMDS [k=162] [kQuality=160] (HSLocalMDS)","LMDS [k=162] [kQuality=160] (HSLocalMDS)","LMDS (HSLocalMDS)",162,NA,0.78,0.55,1,NA,108.199,0.89,NA,NA,NA,NA,NA,67,47.402,0.707,0.434
"LMDS [k=162] [kQuality=161] (HSLocalMDS)","LMDS [k=162] [kQuality=161] (HSLocalMDS)","LMDS (HSLocalMDS)",162,NA,0.78,0.55,1,NA,108.616,0.89,NA,NA,NA,NA,NA,67,47.402,0.707,0.434
"LMDS [k=162] [kQuality=162] (HSLocalMDS)","LMDS [k=162] [kQuality=162] (HSLocalMDS)","LMDS (HSLocalMDS)",162,NA,0.78,0.55,1,NA,108.545,0.89,NA,NA,NA,NA,NA,67,47.402,0.707,0.434
"LMDS [k=162] [kQuality=163] (HSLocalMDS)","LMDS [k=162] [kQuality=163] (HSLocalMDS)","LMDS (HSLocalMDS)",162,NA,0.78,0.55,1,NA,108.758,0.89,NA,NA,NA,NA,NA,67,47.402,0.707,0.434
"LMDS [k=162] [kQuality=164] (HSLocalMDS)","LMDS [k=162] [kQuality=164] (HSLocalMDS)","LMDS (HSLocalMDS)",162,NA,0.78,0.55,1,NA,108.445,0.89,NA,NA,NA,NA,NA,67,47.402,0.707,0.434
"LMDS [k=162] [kQuality=165] (HSLocalMDS)","LMDS [k=162] [kQuality=165] (HSLocalMDS)","LMDS (HSLocalMDS)",162,NA,0.78,0.55,1,NA,108.661,0.89,NA,NA,NA,NA,NA,67,47.402,0.707,0.434
"LMDS [k=170] (smacofx)","LMDS [k=170] (smacofx)","LMDS (smacofx)",170,NA,0.58,0.16,1,NA,17.195,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=170] [kQuality=167] (HSLocalMDS)","LMDS [k=170] [kQuality=167] (HSLocalMDS)","LMDS (HSLocalMDS)",170,NA,0.78,0.55,1,NA,108.15,0.959,NA,NA,NA,NA,NA,66,46.545,0.705,0.436
"LMDS [k=170] [kQuality=168] (HSLocalMDS)","LMDS [k=170] [kQuality=168] (HSLocalMDS)","LMDS (HSLocalMDS)",170,NA,0.78,0.55,1,NA,108.291,0.959,NA,NA,NA,NA,NA,66,46.545,0.705,0.436
"LMDS [k=170] [kQuality=169] (HSLocalMDS)","LMDS [k=170] [kQuality=169] (HSLocalMDS)","LMDS (HSLocalMDS)",170,NA,0.78,0.55,1,NA,108.643,0.959,NA,NA,NA,NA,NA,66,46.545,0.705,0.436
"LMDS [k=170] [kQuality=170] (HSLocalMDS)","LMDS [k=170] [kQuality=170] (HSLocalMDS)","LMDS (HSLocalMDS)",170,NA,0.78,0.55,1,NA,108.264,0.959,NA,NA,NA,NA,NA,66,46.545,0.705,0.436
"LMDS [k=170] [kQuality=171] (HSLocalMDS)","LMDS [k=170] [kQuality=171] (HSLocalMDS)","LMDS (HSLocalMDS)",170,NA,0.78,0.55,1,NA,108.225,0.959,NA,NA,NA,NA,NA,66,46.545,0.705,0.436
"LMDS [k=170] [kQuality=172] (HSLocalMDS)","LMDS [k=170] [kQuality=172] (HSLocalMDS)","LMDS (HSLocalMDS)",170,NA,0.78,0.55,1,NA,108.255,0.959,NA,NA,NA,NA,NA,66,46.545,0.705,0.436
"LMDS [k=170] [kQuality=173] (HSLocalMDS)","LMDS [k=170] [kQuality=173] (HSLocalMDS)","LMDS (HSLocalMDS)",170,NA,0.78,0.55,1,NA,108.697,0.959,NA,NA,NA,NA,NA,66,46.545,0.705,0.436
"LMDS [k=178] (smacofx)","LMDS [k=178] (smacofx)","LMDS (smacofx)",178,NA,0.58,0.16,1,NA,30.62,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=178] [kQuality=175] (HSLocalMDS)","LMDS [k=178] [kQuality=175] (HSLocalMDS)","LMDS (HSLocalMDS)",178,NA,0.78,0.56,1,NA,98.725,0.918,NA,NA,NA,NA,NA,63,44.264,0.703,0.445
"LMDS [k=178] [kQuality=176] (HSLocalMDS)","LMDS [k=178] [kQuality=176] (HSLocalMDS)","LMDS (HSLocalMDS)",178,NA,0.78,0.56,1,NA,98.58,0.918,NA,NA,NA,NA,NA,63,44.264,0.703,0.445
"LMDS [k=178] [kQuality=177] (HSLocalMDS)","LMDS [k=178] [kQuality=177] (HSLocalMDS)","LMDS (HSLocalMDS)",178,NA,0.78,0.56,1,NA,98.623,0.918,NA,NA,NA,NA,NA,63,44.264,0.703,0.445
"LMDS [k=178] [kQuality=178] (HSLocalMDS)","LMDS [k=178] [kQuality=178] (HSLocalMDS)","LMDS (HSLocalMDS)",178,NA,0.78,0.56,1,NA,98.361,0.918,NA,NA,NA,NA,NA,63,44.264,0.703,0.445
"LMDS [k=178] [kQuality=179] (HSLocalMDS)","LMDS [k=178] [kQuality=179] (HSLocalMDS)","LMDS (HSLocalMDS)",178,NA,0.78,0.56,1,NA,98.307,0.918,NA,NA,NA,NA,NA,63,44.264,0.703,0.445
"LMDS [k=178] [kQuality=180] (HSLocalMDS)","LMDS [k=178] [kQuality=180] (HSLocalMDS)","LMDS (HSLocalMDS)",178,NA,0.78,0.56,1,NA,98.49,0.918,NA,NA,NA,NA,NA,63,44.264,0.703,0.445
"LMDS [k=178] [kQuality=181] (HSLocalMDS)","LMDS [k=178] [kQuality=181] (HSLocalMDS)","LMDS (HSLocalMDS)",178,NA,0.78,0.56,1,NA,98.236,0.918,NA,NA,NA,NA,NA,63,44.264,0.703,0.445
"LMDS [k=187] (smacofx)","LMDS [k=187] (smacofx)","LMDS (smacofx)",187,NA,0.58,0.16,1,NA,30.117,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=187] [kQuality=184] (HSLocalMDS)","LMDS [k=187] [kQuality=184] (HSLocalMDS)","LMDS (HSLocalMDS)",187,NA,0.77,0.54,1,NA,88.349,0.918,NA,NA,NA,NA,NA,71,51.134,0.72,0.43
"LMDS [k=187] [kQuality=185] (HSLocalMDS)","LMDS [k=187] [kQuality=185] (HSLocalMDS)","LMDS (HSLocalMDS)",187,NA,0.77,0.54,1,NA,88.638,0.918,NA,NA,NA,NA,NA,71,51.134,0.72,0.43
