"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"DiffusionMaps","DiffusionMaps","DiffusionMaps",NA,NA,0.69,0.37,3,0,0.499,0.615,0.615,0.615,0.615,0.615,0.615,30,17.8,0.593,0.256
"DRR","DRR","DRR",NA,NA,0.62,0.24,3,0,2.942,0.846,0.846,0.846,0.846,0.846,0.846,23,10.544,0.458,0.2
"HSLMDS [k=12] [kQuality=10] (HSLocalMDS)","HSLMDS [k=12] [kQuality=10] (HSLocalMDS)","HSLMDS (HSLocalMDS)",12,NA,0.74,0.48,1,NA,38.034,0.885,0.846,0.923,0.917,0.846,0.88,18,11.267,0.626,0.424
"HSLMDS [k=12] [kQuality=11] (HSLocalMDS)","HSLMDS [k=12] [kQuality=11] (HSLocalMDS)","HSLMDS (HSLocalMDS)",12,NA,0.74,0.48,1,NA,37.61,0.923,0.923,0.923,0.923,0.923,0.923,18,11.244,0.625,0.422
"HSLMDS [k=12] [kQuality=12] (HSLocalMDS)","HSLMDS [k=12] [kQuality=12] (HSLocalMDS)","HSLMDS (HSLocalMDS)",12,NA,0.74,0.48,1,NA,82.154,0.923,0.923,0.923,0.923,0.923,0.923,13,7.378,0.568,0.421
"HSLMDS [k=12] [kQuality=13] (HSLocalMDS)","HSLMDS [k=12] [kQuality=13] (HSLocalMDS)","HSLMDS (HSLocalMDS)",12,NA,0.74,0.48,1,NA,29.264,0.923,0.923,0.923,0.923,0.923,0.923,18,11.278,0.627,0.424
"HSLMDS [k=12] [kQuality=14] (HSLocalMDS)","HSLMDS [k=12] [kQuality=14] (HSLocalMDS)","HSLMDS (HSLocalMDS)",12,NA,0.74,0.48,1,NA,58.394,0.885,0.846,0.923,0.917,0.846,0.88,18,11.278,0.627,0.424
"HSLMDS [k=12] [kQuality=15] (HSLocalMDS)","HSLMDS [k=12] [kQuality=15] (HSLocalMDS)","HSLMDS (HSLocalMDS)",12,NA,0.74,0.48,1,NA,29.284,0.923,0.923,0.923,0.923,0.923,0.923,18,11.278,0.627,0.424
"HSLMDS [k=12] [kQuality=9] (HSLocalMDS)","HSLMDS [k=12] [kQuality=9] (HSLocalMDS)","HSLMDS (HSLocalMDS)",12,NA,0.74,0.48,1,NA,58.763,0.885,0.846,0.923,0.917,0.846,0.88,18,11.278,0.627,0.424
"HSLMDS [k=15] [kQuality=12] (HSLocalMDS)","HSLMDS [k=15] [kQuality=12] (HSLocalMDS)","HSLMDS (HSLocalMDS)",15,NA,0.75,0.49,1,NA,41.831,0.962,1,0.923,0.929,1,0.963,18,11.467,0.637,0.435
"HSLMDS [k=15] [kQuality=13] (HSLocalMDS)","HSLMDS [k=15] [kQuality=13] (HSLocalMDS)","HSLMDS (HSLocalMDS)",15,NA,0.75,0.49,1,NA,41.892,0.962,1,0.923,0.929,1,0.963,18,11.467,0.637,0.435
"HSLMDS [k=15] [kQuality=14] (HSLocalMDS)","HSLMDS [k=15] [kQuality=14] (HSLocalMDS)","HSLMDS (HSLocalMDS)",15,NA,0.75,0.49,1,NA,41.934,0.962,1,0.923,0.929,1,0.963,18,11.467,0.637,0.435
"HSLMDS [k=15] [kQuality=15] (HSLocalMDS)","HSLMDS [k=15] [kQuality=15] (HSLocalMDS)","HSLMDS (HSLocalMDS)",15,NA,0.75,0.49,1,NA,27.771,0.962,1,0.923,0.929,1,0.963,18,11.478,0.638,0.435
"HSLMDS [k=15] [kQuality=16] (HSLocalMDS)","HSLMDS [k=15] [kQuality=16] (HSLocalMDS)","HSLMDS (HSLocalMDS)",15,NA,0.75,0.49,1,NA,24.702,0.923,0.923,0.923,0.923,0.923,0.923,18,11.444,0.636,0.434
"HSLMDS [k=15] [kQuality=17] (HSLocalMDS)","HSLMDS [k=15] [kQuality=17] (HSLocalMDS)","HSLMDS (HSLocalMDS)",15,NA,0.75,0.49,1,NA,24.674,0.923,0.923,0.923,0.923,0.923,0.923,18,11.444,0.636,0.434
"HSLMDS [k=15] [kQuality=18] (HSLocalMDS)","HSLMDS [k=15] [kQuality=18] (HSLocalMDS)","HSLMDS (HSLocalMDS)",15,NA,0.75,0.49,1,NA,27.616,0.962,1,0.923,0.929,1,0.963,18,11.478,0.638,0.435
"HSLMDS [k=18] [kQuality=15] (HSLocalMDS)","HSLMDS [k=18] [kQuality=15] (HSLocalMDS)","HSLMDS (HSLocalMDS)",18,NA,0.76,0.51,1,NA,7.594,0.923,0.923,0.923,0.923,0.923,0.923,18,11.722,0.651,0.449
"HSLMDS [k=18] [kQuality=16] (HSLocalMDS)","HSLMDS [k=18] [kQuality=16] (HSLocalMDS)","HSLMDS (HSLocalMDS)",18,NA,0.76,0.51,1,NA,7.701,0.923,0.923,0.923,0.923,0.923,0.923,18,11.722,0.651,0.449
"HSLMDS [k=18] [kQuality=17] (HSLocalMDS)","HSLMDS [k=18] [kQuality=17] (HSLocalMDS)","HSLMDS (HSLocalMDS)",18,NA,0.76,0.51,1,NA,21.881,0.923,0.923,0.923,0.923,0.923,0.923,18,11.711,0.651,0.448
"HSLMDS [k=18] [kQuality=18] (HSLocalMDS)","HSLMDS [k=18] [kQuality=18] (HSLocalMDS)","HSLMDS (HSLocalMDS)",18,NA,0.76,0.51,1,NA,16.923,0.923,0.923,0.923,0.923,0.923,0.923,18,11.733,0.652,0.45
"HSLMDS [k=18] [kQuality=19] (HSLocalMDS)","HSLMDS [k=18] [kQuality=19] (HSLocalMDS)","HSLMDS (HSLocalMDS)",18,NA,0.76,0.51,1,NA,7.708,0.923,0.923,0.923,0.923,0.923,0.923,18,11.722,0.651,0.449
"HSLMDS [k=18] [kQuality=20] (HSLocalMDS)","HSLMDS [k=18] [kQuality=20] (HSLocalMDS)","HSLMDS (HSLocalMDS)",18,NA,0.76,0.51,1,NA,7.645,0.923,0.923,0.923,0.923,0.923,0.923,18,11.722,0.651,0.449
"HSLMDS [k=18] [kQuality=21] (HSLocalMDS)","HSLMDS [k=18] [kQuality=21] (HSLocalMDS)","HSLMDS (HSLocalMDS)",18,NA,0.76,0.51,1,NA,21.739,0.923,0.923,0.923,0.923,0.923,0.923,18,11.711,0.651,0.448
"HSLMDS [k=21] [kQuality=18] (HSLocalMDS)","HSLMDS [k=21] [kQuality=18] (HSLocalMDS)","HSLMDS (HSLocalMDS)",21,NA,0.76,0.52,1,NA,38.331,0.923,0.923,0.923,0.923,0.923,0.923,18,11.511,0.64,0.437
"HSLMDS [k=21] [kQuality=19] (HSLocalMDS)","HSLMDS [k=21] [kQuality=19] (HSLocalMDS)","HSLMDS (HSLocalMDS)",21,NA,0.76,0.52,1,NA,37.913,0.923,0.923,0.923,0.923,0.923,0.923,18,11.511,0.64,0.437
"HSLMDS [k=21] [kQuality=20] (HSLocalMDS)","HSLMDS [k=21] [kQuality=20] (HSLocalMDS)","HSLMDS (HSLocalMDS)",21,NA,0.76,0.52,1,NA,17.374,0.923,0.923,0.923,0.923,0.923,0.923,17,10.644,0.626,0.435
"HSLMDS [k=21] [kQuality=21] (HSLocalMDS)","HSLMDS [k=21] [kQuality=21] (HSLocalMDS)","HSLMDS (HSLocalMDS)",21,NA,0.76,0.52,1,NA,17.389,0.923,0.923,0.923,0.923,0.923,0.923,17,10.644,0.626,0.435
"HSLMDS [k=21] [kQuality=22] (HSLocalMDS)","HSLMDS [k=21] [kQuality=22] (HSLocalMDS)","HSLMDS (HSLocalMDS)",21,NA,0.76,0.52,1,NA,36.799,0.923,0.923,0.923,0.923,0.923,0.923,18,11.5,0.639,0.437
"HSLMDS [k=21] [kQuality=23] (HSLocalMDS)","HSLMDS [k=21] [kQuality=23] (HSLocalMDS)","HSLMDS (HSLocalMDS)",21,NA,0.76,0.52,1,NA,38.145,0.923,0.923,0.923,0.923,0.923,0.923,18,11.511,0.64,0.437
"HSLMDS [k=21] [kQuality=24] (HSLocalMDS)","HSLMDS [k=21] [kQuality=24] (HSLocalMDS)","HSLMDS (HSLocalMDS)",21,NA,0.76,0.52,1,NA,36.776,0.923,0.923,0.923,0.923,0.923,0.923,18,11.5,0.639,0.437
"HSLMDS [k=24] [kQuality=21] (HSLocalMDS)","HSLMDS [k=24] [kQuality=21] (HSLocalMDS)","HSLMDS (HSLocalMDS)",24,NA,0.76,0.52,1,NA,30.137,0.846,0.846,0.846,0.846,0.846,0.846,18,11.422,0.635,0.432
"HSLMDS [k=24] [kQuality=22] (HSLocalMDS)","HSLMDS [k=24] [kQuality=22] (HSLocalMDS)","HSLMDS (HSLocalMDS)",24,NA,0.76,0.52,1,NA,18.063,0.885,0.846,0.923,0.917,0.846,0.88,18,11.444,0.636,0.434
"HSLMDS [k=24] [kQuality=23] (HSLocalMDS)","HSLMDS [k=24] [kQuality=23] (HSLocalMDS)","HSLMDS (HSLocalMDS)",24,NA,0.76,0.52,1,NA,18.19,0.885,0.846,0.923,0.917,0.846,0.88,18,11.444,0.636,0.434
"HSLMDS [k=24] [kQuality=24] (HSLocalMDS)","HSLMDS [k=24] [kQuality=24] (HSLocalMDS)","HSLMDS (HSLocalMDS)",24,NA,0.76,0.52,1,NA,18.136,0.885,0.846,0.923,0.917,0.846,0.88,18,11.444,0.636,0.434
"HSLMDS [k=24] [kQuality=25] (HSLocalMDS)","HSLMDS [k=24] [kQuality=25] (HSLocalMDS)","HSLMDS (HSLocalMDS)",24,NA,0.76,0.52,1,NA,13.27,0.846,0.846,0.846,0.846,0.846,0.846,18,11.444,0.636,0.434
"HSLMDS [k=24] [kQuality=26] (HSLocalMDS)","HSLMDS [k=24] [kQuality=26] (HSLocalMDS)","HSLMDS (HSLocalMDS)",24,NA,0.76,0.52,1,NA,30.199,0.846,0.846,0.846,0.846,0.846,0.846,18,11.422,0.635,0.432
"HSLMDS [k=24] [kQuality=27] (HSLocalMDS)","HSLMDS [k=24] [kQuality=27] (HSLocalMDS)","HSLMDS (HSLocalMDS)",24,NA,0.76,0.52,1,NA,63.19,0.846,0.846,0.846,0.846,0.846,0.846,18,11.411,0.634,0.432
"HSLMDS [k=27] [kQuality=24] (HSLocalMDS)","HSLMDS [k=27] [kQuality=24] (HSLocalMDS)","HSLMDS (HSLocalMDS)",27,NA,0.77,0.52,1,NA,82.464,0.769,0.769,0.769,0.769,0.769,0.769,18,11.189,0.622,0.419
"HSLMDS [k=27] [kQuality=25] (HSLocalMDS)","HSLMDS [k=27] [kQuality=25] (HSLocalMDS)","HSLMDS (HSLocalMDS)",27,NA,0.77,0.53,1,NA,24.511,0.769,0.769,0.769,0.769,0.769,0.769,24,16.544,0.689,0.42
"HSLMDS [k=27] [kQuality=26] (HSLocalMDS)","HSLMDS [k=27] [kQuality=26] (HSLocalMDS)","HSLMDS (HSLocalMDS)",27,NA,0.76,0.52,1,NA,29.51,0.615,0.538,0.692,0.636,0.538,0.583,18,11.156,0.62,0.418
"HSLMDS [k=27] [kQuality=27] (HSLocalMDS)","HSLMDS [k=27] [kQuality=27] (HSLocalMDS)","HSLMDS (HSLocalMDS)",27,NA,0.77,0.52,1,NA,22.335,0.577,0.538,0.615,0.583,0.538,0.56,25,17.444,0.698,0.417
"HSLMDS [k=27] [kQuality=28] (HSLocalMDS)","HSLMDS [k=27] [kQuality=28] (HSLocalMDS)","HSLMDS (HSLocalMDS)",27,NA,0.77,0.52,1,NA,82.317,0.769,0.769,0.769,0.769,0.769,0.769,18,11.189,0.622,0.419
"HSLMDS [k=27] [kQuality=29] (HSLocalMDS)","HSLMDS [k=27] [kQuality=29] (HSLocalMDS)","HSLMDS (HSLocalMDS)",27,NA,0.77,0.53,1,NA,27.669,0.615,0.538,0.692,0.636,0.538,0.583,24,16.5,0.688,0.418
"HSLMDS [k=27] [kQuality=30] (HSLocalMDS)","HSLMDS [k=27] [kQuality=30] (HSLocalMDS)","HSLMDS (HSLocalMDS)",27,NA,0.77,0.53,1,NA,27.627,0.615,0.538,0.692,0.636,0.538,0.583,24,16.5,0.688,0.418
"HSLMDS [k=3] [kQuality=1] (HSLocalMDS)","HSLMDS [k=3] [kQuality=1] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.7,0.39,1,NA,13.567,0.923,0.923,0.923,0.923,0.923,0.923,12,5.978,0.498,0.363
"HSLMDS [k=3] [kQuality=2] (HSLocalMDS)","HSLMDS [k=3] [kQuality=2] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.7,0.39,1,NA,13.737,0.923,0.923,0.923,0.923,0.923,0.923,12,5.978,0.498,0.363
"HSLMDS [k=3] [kQuality=3] (HSLocalMDS)","HSLMDS [k=3] [kQuality=3] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.7,0.39,1,NA,13.733,0.923,0.923,0.923,0.923,0.923,0.923,12,5.978,0.498,0.363
"HSLMDS [k=3] [kQuality=4] (HSLocalMDS)","HSLMDS [k=3] [kQuality=4] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.7,0.39,1,NA,13.714,0.923,0.923,0.923,0.923,0.923,0.923,12,5.978,0.498,0.363
"HSLMDS [k=3] [kQuality=5] (HSLocalMDS)","HSLMDS [k=3] [kQuality=5] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.7,0.39,1,NA,13.664,0.923,0.923,0.923,0.923,0.923,0.923,12,5.978,0.498,0.363
"HSLMDS [k=3] [kQuality=6] (HSLocalMDS)","HSLMDS [k=3] [kQuality=6] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.7,0.39,1,NA,30.344,0.923,0.923,0.923,0.923,0.923,0.923,14,7.244,0.517,0.36
"HSLMDS [k=30] [kQuality=27] (HSLocalMDS)","HSLMDS [k=30] [kQuality=27] (HSLocalMDS)","HSLMDS (HSLocalMDS)",30,NA,0.76,0.52,1,NA,13.863,0.769,0.769,0.769,0.769,0.769,0.769,20,12.656,0.633,0.408
"HSLMDS [k=30] [kQuality=28] (HSLocalMDS)","HSLMDS [k=30] [kQuality=28] (HSLocalMDS)","HSLMDS (HSLocalMDS)",30,NA,0.76,0.52,1,NA,14.091,0.769,0.769,0.769,0.769,0.769,0.769,18,11.022,0.612,0.41
"HSLMDS [k=30] [kQuality=29] (HSLocalMDS)","HSLMDS [k=30] [kQuality=29] (HSLocalMDS)","HSLMDS (HSLocalMDS)",30,NA,0.76,0.52,1,NA,13.241,0.769,0.769,0.769,0.769,0.769,0.769,18,11.033,0.613,0.411
"HSLMDS [k=30] [kQuality=30] (HSLocalMDS)","HSLMDS [k=30] [kQuality=30] (HSLocalMDS)","HSLMDS (HSLocalMDS)",30,NA,0.76,0.52,1,NA,14.257,0.769,0.769,0.769,0.769,0.769,0.769,18,11.022,0.612,0.41
"HSLMDS [k=30] [kQuality=31] (HSLocalMDS)","HSLMDS [k=30] [kQuality=31] (HSLocalMDS)","HSLMDS (HSLocalMDS)",30,NA,0.76,0.52,1,NA,14.152,0.769,0.769,0.769,0.769,0.769,0.769,18,11.022,0.612,0.41
"HSLMDS [k=30] [kQuality=32] (HSLocalMDS)","HSLMDS [k=30] [kQuality=32] (HSLocalMDS)","HSLMDS (HSLocalMDS)",30,NA,0.76,0.52,1,NA,20.024,0.769,0.769,0.769,0.769,0.769,0.769,18,11.011,0.612,0.409
"HSLMDS [k=30] [kQuality=33] (HSLocalMDS)","HSLMDS [k=30] [kQuality=33] (HSLocalMDS)","HSLMDS (HSLocalMDS)",30,NA,0.76,0.52,1,NA,19.997,0.769,0.769,0.769,0.769,0.769,0.769,18,11.022,0.612,0.41
"HSLMDS [k=33] [kQuality=30] (HSLocalMDS)","HSLMDS [k=33] [kQuality=30] (HSLocalMDS)","HSLMDS (HSLocalMDS)",33,NA,0.77,0.53,1,NA,11.278,0.731,0.692,0.769,0.75,0.692,0.72,29,21.444,0.739,0.414
"HSLMDS [k=33] [kQuality=31] (HSLocalMDS)","HSLMDS [k=33] [kQuality=31] (HSLocalMDS)","HSLMDS (HSLocalMDS)",33,NA,0.77,0.53,1,NA,11.291,0.731,0.692,0.769,0.75,0.692,0.72,29,21.444,0.739,0.414
"HSLMDS [k=33] [kQuality=32] (HSLocalMDS)","HSLMDS [k=33] [kQuality=32] (HSLocalMDS)","HSLMDS (HSLocalMDS)",33,NA,0.77,0.53,1,NA,11.295,0.731,0.692,0.769,0.75,0.692,0.72,29,21.444,0.739,0.414
"HSLMDS [k=33] [kQuality=33] (HSLocalMDS)","HSLMDS [k=33] [kQuality=33] (HSLocalMDS)","HSLMDS (HSLocalMDS)",33,NA,0.77,0.53,1,NA,11.234,0.731,0.692,0.769,0.75,0.692,0.72,29,21.444,0.739,0.414
"HSLMDS [k=33] [kQuality=34] (HSLocalMDS)","HSLMDS [k=33] [kQuality=34] (HSLocalMDS)","HSLMDS (HSLocalMDS)",33,NA,0.77,0.53,1,NA,11.314,0.731,0.692,0.769,0.75,0.692,0.72,29,21.444,0.739,0.414
"HSLMDS [k=33] [kQuality=35] (HSLocalMDS)","HSLMDS [k=33] [kQuality=35] (HSLocalMDS)","HSLMDS (HSLocalMDS)",33,NA,0.76,0.52,1,NA,16.973,0.731,0.769,0.692,0.714,0.769,0.741,20,12.6,0.63,0.405
"HSLMDS [k=33] [kQuality=36] (HSLocalMDS)","HSLMDS [k=33] [kQuality=36] (HSLocalMDS)","HSLMDS (HSLocalMDS)",33,NA,0.77,0.53,1,NA,11.375,0.731,0.692,0.769,0.75,0.692,0.72,29,21.444,0.739,0.414
"HSLMDS [k=36] [kQuality=33] (HSLocalMDS)","HSLMDS [k=36] [kQuality=33] (HSLocalMDS)","HSLMDS (HSLocalMDS)",36,NA,0.76,0.51,1,NA,30.936,0.731,0.769,0.692,0.714,0.769,0.741,32,24.233,0.757,0.398
"HSLMDS [k=36] [kQuality=34] (HSLocalMDS)","HSLMDS [k=36] [kQuality=34] (HSLocalMDS)","HSLMDS (HSLocalMDS)",36,NA,0.76,0.51,1,NA,20.396,0.731,0.769,0.692,0.714,0.769,0.741,32,24.2,0.756,0.397
"HSLMDS [k=36] [kQuality=35] (HSLocalMDS)","HSLMDS [k=36] [kQuality=35] (HSLocalMDS)","HSLMDS (HSLocalMDS)",36,NA,0.76,0.51,1,NA,26.364,0.731,0.769,0.692,0.714,0.769,0.741,32,24.2,0.756,0.397
"HSLMDS [k=36] [kQuality=36] (HSLocalMDS)","HSLMDS [k=36] [kQuality=36] (HSLocalMDS)","HSLMDS (HSLocalMDS)",36,NA,0.76,0.51,1,NA,20.542,0.731,0.769,0.692,0.714,0.769,0.741,32,24.2,0.756,0.397
"HSLMDS [k=36] [kQuality=37] (HSLocalMDS)","HSLMDS [k=36] [kQuality=37] (HSLocalMDS)","HSLMDS (HSLocalMDS)",36,NA,0.76,0.51,1,NA,13.17,0.731,0.769,0.692,0.714,0.769,0.741,32,24.244,0.758,0.398
"HSLMDS [k=36] [kQuality=38] (HSLocalMDS)","HSLMDS [k=36] [kQuality=38] (HSLocalMDS)","HSLMDS (HSLocalMDS)",36,NA,0.76,0.51,1,NA,20.432,0.731,0.769,0.692,0.714,0.769,0.741,32,24.2,0.756,0.397
"HSLMDS [k=36] [kQuality=39] (HSLocalMDS)","HSLMDS [k=36] [kQuality=39] (HSLocalMDS)","HSLMDS (HSLocalMDS)",36,NA,0.76,0.51,1,NA,12.362,0.731,0.769,0.692,0.714,0.769,0.741,32,24.267,0.758,0.399
"HSLMDS [k=39] [kQuality=36] (HSLocalMDS)","HSLMDS [k=39] [kQuality=36] (HSLocalMDS)","HSLMDS (HSLocalMDS)",39,NA,0.77,0.54,1,NA,18.15,0.846,0.846,0.846,0.846,0.846,0.846,25,17.311,0.692,0.412
"HSLMDS [k=39] [kQuality=37] (HSLocalMDS)","HSLMDS [k=39] [kQuality=37] (HSLocalMDS)","HSLMDS (HSLocalMDS)",39,NA,0.77,0.54,1,NA,18.081,0.846,0.846,0.846,0.846,0.846,0.846,25,17.311,0.692,0.412
"HSLMDS [k=39] [kQuality=38] (HSLocalMDS)","HSLMDS [k=39] [kQuality=38] (HSLocalMDS)","HSLMDS (HSLocalMDS)",39,NA,0.77,0.54,1,NA,18.068,0.846,0.846,0.846,0.846,0.846,0.846,25,17.311,0.692,0.412
"HSLMDS [k=39] [kQuality=39] (HSLocalMDS)","HSLMDS [k=39] [kQuality=39] (HSLocalMDS)","HSLMDS (HSLocalMDS)",39,NA,0.77,0.54,1,NA,18.11,0.846,0.846,0.846,0.846,0.846,0.846,25,17.311,0.692,0.412
"HSLMDS [k=39] [kQuality=40] (HSLocalMDS)","HSLMDS [k=39] [kQuality=40] (HSLocalMDS)","HSLMDS (HSLocalMDS)",39,NA,0.77,0.54,1,NA,18.062,0.846,0.846,0.846,0.846,0.846,0.846,25,17.311,0.692,0.412
"HSLMDS [k=39] [kQuality=41] (HSLocalMDS)","HSLMDS [k=39] [kQuality=41] (HSLocalMDS)","HSLMDS (HSLocalMDS)",39,NA,0.77,0.54,1,NA,18.073,0.846,0.846,0.846,0.846,0.846,0.846,25,17.311,0.692,0.412
"HSLMDS [k=39] [kQuality=42] (HSLocalMDS)","HSLMDS [k=39] [kQuality=42] (HSLocalMDS)","HSLMDS (HSLocalMDS)",39,NA,0.77,0.54,1,NA,18.041,0.846,0.846,0.846,0.846,0.846,0.846,25,17.311,0.692,0.412
"HSLMDS [k=42] [kQuality=39] (HSLocalMDS)","HSLMDS [k=42] [kQuality=39] (HSLocalMDS)","HSLMDS (HSLocalMDS)",42,NA,0.76,0.51,1,NA,45.055,0.769,0.692,0.846,0.818,0.692,0.75,26,17.856,0.687,0.395
"HSLMDS [k=42] [kQuality=40] (HSLocalMDS)","HSLMDS [k=42] [kQuality=40] (HSLocalMDS)","HSLMDS (HSLocalMDS)",42,NA,0.76,0.51,1,NA,18.421,0.769,0.692,0.846,0.818,0.692,0.75,25,16.9,0.676,0.395
"HSLMDS [k=42] [kQuality=41] (HSLocalMDS)","HSLMDS [k=42] [kQuality=41] (HSLocalMDS)","HSLMDS (HSLocalMDS)",42,NA,0.76,0.51,1,NA,18.351,0.769,0.692,0.846,0.818,0.692,0.75,25,16.9,0.676,0.395
"HSLMDS [k=42] [kQuality=42] (HSLocalMDS)","HSLMDS [k=42] [kQuality=42] (HSLocalMDS)","HSLMDS (HSLocalMDS)",42,NA,0.76,0.51,1,NA,28.967,0.769,0.692,0.846,0.818,0.692,0.75,26,17.844,0.686,0.394
"HSLMDS [k=42] [kQuality=43] (HSLocalMDS)","HSLMDS [k=42] [kQuality=43] (HSLocalMDS)","HSLMDS (HSLocalMDS)",42,NA,0.76,0.51,1,NA,30.83,0.769,0.692,0.846,0.818,0.692,0.75,26,17.844,0.686,0.394
"HSLMDS [k=42] [kQuality=44] (HSLocalMDS)","HSLMDS [k=42] [kQuality=44] (HSLocalMDS)","HSLMDS (HSLocalMDS)",42,NA,0.76,0.51,1,NA,18.38,0.769,0.692,0.846,0.818,0.692,0.75,25,16.9,0.676,0.395
"HSLMDS [k=42] [kQuality=45] (HSLocalMDS)","HSLMDS [k=42] [kQuality=45] (HSLocalMDS)","HSLMDS (HSLocalMDS)",42,NA,0.76,0.51,1,NA,29.102,0.769,0.692,0.846,0.818,0.692,0.75,26,17.844,0.686,0.394
"HSLMDS [k=45] [kQuality=42] (HSLocalMDS)","HSLMDS [k=45] [kQuality=42] (HSLocalMDS)","HSLMDS (HSLocalMDS)",45,NA,0.77,0.53,1,NA,18.464,0.923,0.846,1,1,0.846,0.917,26,17.933,0.69,0.398
"HSLMDS [k=45] [kQuality=43] (HSLocalMDS)","HSLMDS [k=45] [kQuality=43] (HSLocalMDS)","HSLMDS (HSLocalMDS)",45,NA,0.77,0.53,1,NA,18.551,0.923,0.846,1,1,0.846,0.917,26,17.933,0.69,0.398
"HSLMDS [k=45] [kQuality=44] (HSLocalMDS)","HSLMDS [k=45] [kQuality=44] (HSLocalMDS)","HSLMDS (HSLocalMDS)",45,NA,0.76,0.52,1,NA,13.104,0.885,0.846,0.923,0.917,0.846,0.88,24,16.044,0.669,0.399
"HSLMDS [k=45] [kQuality=45] (HSLocalMDS)","HSLMDS [k=45] [kQuality=45] (HSLocalMDS)","HSLMDS (HSLocalMDS)",45,NA,0.76,0.52,1,NA,15.888,0.885,0.769,1,1,0.769,0.87,25,16.878,0.675,0.394
"HSLMDS [k=45] [kQuality=46] (HSLocalMDS)","HSLMDS [k=45] [kQuality=46] (HSLocalMDS)","HSLMDS (HSLocalMDS)",45,NA,0.76,0.52,1,NA,15.846,0.885,0.769,1,1,0.769,0.87,25,16.878,0.675,0.394
"HSLMDS [k=45] [kQuality=47] (HSLocalMDS)","HSLMDS [k=45] [kQuality=47] (HSLocalMDS)","HSLMDS (HSLocalMDS)",45,NA,0.76,0.52,1,NA,15.935,0.885,0.769,1,1,0.769,0.87,25,16.878,0.675,0.394
"HSLMDS [k=45] [kQuality=48] (HSLocalMDS)","HSLMDS [k=45] [kQuality=48] (HSLocalMDS)","HSLMDS (HSLocalMDS)",45,NA,0.76,0.52,1,NA,15.926,0.885,0.769,1,1,0.769,0.87,25,16.878,0.675,0.394
"HSLMDS [k=47] [kQuality=44] (HSLocalMDS)","HSLMDS [k=47] [kQuality=44] (HSLocalMDS)","HSLMDS (HSLocalMDS)",47,NA,0.77,0.54,1,NA,14.303,0.808,0.692,0.923,0.9,0.692,0.783,24,16.333,0.681,0.411
"HSLMDS [k=47] [kQuality=45] (HSLocalMDS)","HSLMDS [k=47] [kQuality=45] (HSLocalMDS)","HSLMDS (HSLocalMDS)",47,NA,0.77,0.54,1,NA,14.303,0.808,0.692,0.923,0.9,0.692,0.783,24,16.333,0.681,0.411
"HSLMDS [k=47] [kQuality=46] (HSLocalMDS)","HSLMDS [k=47] [kQuality=46] (HSLocalMDS)","HSLMDS (HSLocalMDS)",47,NA,0.77,0.54,1,NA,14.3,0.808,0.692,0.923,0.9,0.692,0.783,24,16.333,0.681,0.411
"HSLMDS [k=47] [kQuality=47] (HSLocalMDS)","HSLMDS [k=47] [kQuality=47] (HSLocalMDS)","HSLMDS (HSLocalMDS)",47,NA,0.77,0.54,1,NA,14.371,0.808,0.692,0.923,0.9,0.692,0.783,24,16.333,0.681,0.411
"HSLMDS [k=47] [kQuality=48] (HSLocalMDS)","HSLMDS [k=47] [kQuality=48] (HSLocalMDS)","HSLMDS (HSLocalMDS)",47,NA,0.77,0.54,1,NA,14.409,0.808,0.692,0.923,0.9,0.692,0.783,24,16.333,0.681,0.411
"HSLMDS [k=47] [kQuality=49] (HSLocalMDS)","HSLMDS [k=47] [kQuality=49] (HSLocalMDS)","HSLMDS (HSLocalMDS)",47,NA,0.77,0.54,1,NA,14.368,0.808,0.692,0.923,0.9,0.692,0.783,24,16.333,0.681,0.411
"HSLMDS [k=47] [kQuality=50] (HSLocalMDS)","HSLMDS [k=47] [kQuality=50] (HSLocalMDS)","HSLMDS (HSLocalMDS)",47,NA,0.77,0.54,1,NA,14.405,0.808,0.692,0.923,0.9,0.692,0.783,24,16.333,0.681,0.411
"HSLMDS [k=50] [kQuality=47] (HSLocalMDS)","HSLMDS [k=50] [kQuality=47] (HSLocalMDS)","HSLMDS (HSLocalMDS)",50,NA,0.76,0.52,1,NA,12.993,0.731,0.692,0.769,0.75,0.692,0.72,24,15.789,0.658,0.388
"HSLMDS [k=50] [kQuality=48] (HSLocalMDS)","HSLMDS [k=50] [kQuality=48] (HSLocalMDS)","HSLMDS (HSLocalMDS)",50,NA,0.76,0.52,1,NA,12.985,0.731,0.692,0.769,0.75,0.692,0.72,24,15.789,0.658,0.388
