"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"HSMDS (HSLocalMDS)","HSMDS (HSLocalMDS)","HSMDS (HSLocalMDS)",NA,NA,0.83,0.65,3,0.014,28.347,0.704,NA,NA,NA,NA,NA,43,31.897,0.742,0.508
"Isomap [k=103]","Isomap [k=103]","Isomap",103,NA,0.79,0.59,1,NA,1.236,0.704,NA,NA,NA,NA,NA,40,27.308,0.683,0.465
"Isomap [k=109]","Isomap [k=109]","Isomap",109,NA,0.8,0.59,1,NA,1.246,0.685,NA,NA,NA,NA,NA,39,26.195,0.672,0.46
"Isomap [k=115]","Isomap [k=115]","Isomap",115,NA,0.8,0.59,1,NA,1.425,0.722,NA,NA,NA,NA,NA,40,26.973,0.674,0.457
"Isomap [k=122]","Isomap [k=122]","Isomap",122,NA,0.8,0.6,1,NA,1.279,0.704,NA,NA,NA,NA,NA,40,27.092,0.677,0.46
"Isomap [k=128]","Isomap [k=128]","Isomap",128,NA,0.8,0.6,1,NA,1.323,0.722,NA,NA,NA,NA,NA,41,27.919,0.681,0.458
"Isomap [k=134]","Isomap [k=134]","Isomap",134,NA,0.8,0.6,1,NA,1.286,0.722,NA,NA,NA,NA,NA,42,28.984,0.69,0.462
"Isomap [k=140]","Isomap [k=140]","Isomap",140,NA,0.8,0.6,1,NA,1.37,0.722,NA,NA,NA,NA,NA,42,29.011,0.691,0.462
"Isomap [k=147]","Isomap [k=147]","Isomap",147,NA,0.8,0.6,1,NA,1.298,0.722,NA,NA,NA,NA,NA,39,26.686,0.684,0.472
"Isomap [k=15]","Isomap [k=15]","Isomap",15,NA,0.77,0.55,1,NA,1.042,0.722,NA,NA,NA,NA,NA,40,26.373,0.659,0.442
"Isomap [k=153]","Isomap [k=153]","Isomap",153,NA,0.8,0.6,1,NA,1.393,0.722,NA,NA,NA,NA,NA,39,26.697,0.685,0.473
"Isomap [k=159]","Isomap [k=159]","Isomap",159,NA,0.8,0.6,1,NA,1.401,0.722,NA,NA,NA,NA,NA,40,27.616,0.69,0.473
"Isomap [k=165]","Isomap [k=165]","Isomap",165,NA,0.8,0.59,1,NA,1.579,0.722,NA,NA,NA,NA,NA,40,27.4,0.685,0.468
"Isomap [k=172]","Isomap [k=172]","Isomap",172,NA,0.79,0.58,1,NA,1.41,0.722,NA,NA,NA,NA,NA,40,26.778,0.669,0.452
"Isomap [k=178]","Isomap [k=178]","Isomap",178,NA,0.79,0.58,1,NA,1.472,0.722,NA,NA,NA,NA,NA,39,26.076,0.669,0.457
"Isomap [k=184]","Isomap [k=184]","Isomap",184,NA,0.79,0.57,1,NA,1.416,0.704,NA,NA,NA,NA,NA,34,21.762,0.64,0.455
"Isomap [k=22]","Isomap [k=22]","Isomap",22,NA,0.78,0.55,1,NA,0.977,0.722,NA,NA,NA,NA,NA,43,29.097,0.677,0.443
"Isomap [k=28]","Isomap [k=28]","Isomap",28,NA,0.78,0.55,1,NA,1.14,0.704,NA,NA,NA,NA,NA,35,22.351,0.639,0.448
"Isomap [k=3]","Isomap [k=3]","Isomap",3,NA,0.75,0.49,1,NA,0.821,0.704,NA,NA,NA,NA,NA,38,22.978,0.605,0.398
"Isomap [k=34]","Isomap [k=34]","Isomap",34,NA,0.78,0.56,1,NA,1.171,0.722,NA,NA,NA,NA,NA,35,22.492,0.643,0.452
"Isomap [k=40]","Isomap [k=40]","Isomap",40,NA,0.78,0.56,1,NA,1.064,0.722,NA,NA,NA,NA,NA,37,24.189,0.654,0.453
"Isomap [k=47]","Isomap [k=47]","Isomap",47,NA,0.78,0.56,1,NA,1.23,0.722,NA,NA,NA,NA,NA,34,21.795,0.641,0.456
"Isomap [k=53]","Isomap [k=53]","Isomap",53,NA,0.78,0.56,1,NA,1.107,0.722,NA,NA,NA,NA,NA,39,26.319,0.675,0.463
"Isomap [k=59]","Isomap [k=59]","Isomap",59,NA,0.78,0.56,1,NA,1.469,0.722,NA,NA,NA,NA,NA,39,26.395,0.677,0.465
"Isomap [k=65]","Isomap [k=65]","Isomap",65,NA,0.78,0.56,1,NA,1.334,0.722,NA,NA,NA,NA,NA,39,26.416,0.677,0.465
"Isomap [k=72]","Isomap [k=72]","Isomap",72,NA,0.78,0.56,1,NA,1.16,0.685,NA,NA,NA,NA,NA,39,26.378,0.676,0.464
"Isomap [k=78]","Isomap [k=78]","Isomap",78,NA,0.78,0.56,1,NA,1.333,0.722,NA,NA,NA,NA,NA,39,26.389,0.677,0.465
"Isomap [k=84]","Isomap [k=84]","Isomap",84,NA,0.79,0.57,1,NA,1.19,0.704,NA,NA,NA,NA,NA,39,26.546,0.681,0.469
"Isomap [k=9]","Isomap [k=9]","Isomap",9,NA,0.77,0.53,1,NA,0.867,0.722,NA,NA,NA,NA,NA,37,23.373,0.632,0.431
"Isomap [k=90]","Isomap [k=90]","Isomap",90,NA,0.79,0.57,1,NA,1.394,0.722,NA,NA,NA,NA,NA,40,27.427,0.686,0.468
"Isomap [k=97]","Isomap [k=97]","Isomap",97,NA,0.79,0.58,1,NA,1.4,0.722,NA,NA,NA,NA,NA,39,26.519,0.68,0.468
"kPCA","kPCA","kPCA",NA,NA,0.53,0.05,3,0,0.215,0.722,NA,NA,NA,NA,NA,122,87.038,0.713,0.05
"LMDS [k=103] (smacofx)","LMDS [k=103] (smacofx)","LMDS (smacofx)",103,NA,0.63,0.25,1,NA,6.493,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=103] [kQuality=100] (HSLocalMDS)","LMDS [k=103] [kQuality=100] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.81,0.61,1,NA,29.043,0.722,NA,NA,NA,NA,NA,37,25.173,0.68,0.479
"LMDS [k=103] [kQuality=101] (HSLocalMDS)","LMDS [k=103] [kQuality=101] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.81,0.61,1,NA,29.011,0.722,NA,NA,NA,NA,NA,37,25.173,0.68,0.479
"LMDS [k=103] [kQuality=102] (HSLocalMDS)","LMDS [k=103] [kQuality=102] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.81,0.61,1,NA,29.075,0.722,NA,NA,NA,NA,NA,37,25.173,0.68,0.479
"LMDS [k=103] [kQuality=103] (HSLocalMDS)","LMDS [k=103] [kQuality=103] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.81,0.61,1,NA,29.107,0.722,NA,NA,NA,NA,NA,37,25.173,0.68,0.479
"LMDS [k=103] [kQuality=104] (HSLocalMDS)","LMDS [k=103] [kQuality=104] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.81,0.61,1,NA,29.077,0.722,NA,NA,NA,NA,NA,37,25.173,0.68,0.479
"LMDS [k=103] [kQuality=105] (HSLocalMDS)","LMDS [k=103] [kQuality=105] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.81,0.61,1,NA,29.127,0.722,NA,NA,NA,NA,NA,37,25.173,0.68,0.479
"LMDS [k=103] [kQuality=106] (HSLocalMDS)","LMDS [k=103] [kQuality=106] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.81,0.61,1,NA,29.114,0.722,NA,NA,NA,NA,NA,37,25.173,0.68,0.479
"LMDS [k=109] (smacofx)","LMDS [k=109] (smacofx)","LMDS (smacofx)",109,NA,0.63,0.25,1,NA,12.019,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=109] [kQuality=106] (HSLocalMDS)","LMDS [k=109] [kQuality=106] (HSLocalMDS)","LMDS (HSLocalMDS)",109,NA,0.81,0.62,1,NA,17.531,0.741,NA,NA,NA,NA,NA,42,29.951,0.713,0.485
"LMDS [k=109] [kQuality=107] (HSLocalMDS)","LMDS [k=109] [kQuality=107] (HSLocalMDS)","LMDS (HSLocalMDS)",109,NA,0.81,0.62,1,NA,17.595,0.741,NA,NA,NA,NA,NA,42,29.951,0.713,0.485
"LMDS [k=109] [kQuality=108] (HSLocalMDS)","LMDS [k=109] [kQuality=108] (HSLocalMDS)","LMDS (HSLocalMDS)",109,NA,0.81,0.62,1,NA,17.539,0.741,NA,NA,NA,NA,NA,42,29.951,0.713,0.485
"LMDS [k=109] [kQuality=109] (HSLocalMDS)","LMDS [k=109] [kQuality=109] (HSLocalMDS)","LMDS (HSLocalMDS)",109,NA,0.81,0.62,1,NA,17.581,0.741,NA,NA,NA,NA,NA,42,29.951,0.713,0.485
"LMDS [k=109] [kQuality=110] (HSLocalMDS)","LMDS [k=109] [kQuality=110] (HSLocalMDS)","LMDS (HSLocalMDS)",109,NA,0.81,0.62,1,NA,17.508,0.741,NA,NA,NA,NA,NA,42,29.951,0.713,0.485
"LMDS [k=109] [kQuality=111] (HSLocalMDS)","LMDS [k=109] [kQuality=111] (HSLocalMDS)","LMDS (HSLocalMDS)",109,NA,0.81,0.62,1,NA,17.573,0.741,NA,NA,NA,NA,NA,42,29.951,0.713,0.485
"LMDS [k=109] [kQuality=112] (HSLocalMDS)","LMDS [k=109] [kQuality=112] (HSLocalMDS)","LMDS (HSLocalMDS)",109,NA,0.81,0.62,1,NA,17.494,0.741,NA,NA,NA,NA,NA,42,29.951,0.713,0.485
"LMDS [k=115] (smacofx)","LMDS [k=115] (smacofx)","LMDS (smacofx)",115,NA,0.63,0.25,1,NA,7.973,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=115] [kQuality=112] (HSLocalMDS)","LMDS [k=115] [kQuality=112] (HSLocalMDS)","LMDS (HSLocalMDS)",115,NA,0.81,0.63,1,NA,46.032,0.722,NA,NA,NA,NA,NA,41,29.362,0.716,0.493
"LMDS [k=115] [kQuality=113] (HSLocalMDS)","LMDS [k=115] [kQuality=113] (HSLocalMDS)","LMDS (HSLocalMDS)",115,NA,0.81,0.63,1,NA,46.26,0.722,NA,NA,NA,NA,NA,41,29.362,0.716,0.493
"LMDS [k=115] [kQuality=114] (HSLocalMDS)","LMDS [k=115] [kQuality=114] (HSLocalMDS)","LMDS (HSLocalMDS)",115,NA,0.81,0.63,1,NA,46.163,0.722,NA,NA,NA,NA,NA,41,29.362,0.716,0.493
"LMDS [k=115] [kQuality=115] (HSLocalMDS)","LMDS [k=115] [kQuality=115] (HSLocalMDS)","LMDS (HSLocalMDS)",115,NA,0.81,0.63,1,NA,46.121,0.722,NA,NA,NA,NA,NA,41,29.362,0.716,0.493
"LMDS [k=115] [kQuality=116] (HSLocalMDS)","LMDS [k=115] [kQuality=116] (HSLocalMDS)","LMDS (HSLocalMDS)",115,NA,0.81,0.63,1,NA,45.97,0.722,NA,NA,NA,NA,NA,41,29.362,0.716,0.493
"LMDS [k=115] [kQuality=117] (HSLocalMDS)","LMDS [k=115] [kQuality=117] (HSLocalMDS)","LMDS (HSLocalMDS)",115,NA,0.81,0.63,1,NA,45.993,0.722,NA,NA,NA,NA,NA,41,29.362,0.716,0.493
"LMDS [k=115] [kQuality=118] (HSLocalMDS)","LMDS [k=115] [kQuality=118] (HSLocalMDS)","LMDS (HSLocalMDS)",115,NA,0.81,0.63,1,NA,45.928,0.722,NA,NA,NA,NA,NA,41,29.362,0.716,0.493
"LMDS [k=122] (smacofx)","LMDS [k=122] (smacofx)","LMDS (smacofx)",122,NA,0.63,0.25,1,NA,6.052,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=122] [kQuality=119] (HSLocalMDS)","LMDS [k=122] [kQuality=119] (HSLocalMDS)","LMDS (HSLocalMDS)",122,NA,0.81,0.62,1,NA,39.857,0.722,NA,NA,NA,NA,NA,39,27.005,0.692,0.48
"LMDS [k=122] [kQuality=120] (HSLocalMDS)","LMDS [k=122] [kQuality=120] (HSLocalMDS)","LMDS (HSLocalMDS)",122,NA,0.81,0.62,1,NA,39.724,0.722,NA,NA,NA,NA,NA,39,27.005,0.692,0.48
"LMDS [k=122] [kQuality=121] (HSLocalMDS)","LMDS [k=122] [kQuality=121] (HSLocalMDS)","LMDS (HSLocalMDS)",122,NA,0.81,0.62,1,NA,39.825,0.722,NA,NA,NA,NA,NA,39,27.005,0.692,0.48
"LMDS [k=122] [kQuality=122] (HSLocalMDS)","LMDS [k=122] [kQuality=122] (HSLocalMDS)","LMDS (HSLocalMDS)",122,NA,0.81,0.62,1,NA,39.96,0.722,NA,NA,NA,NA,NA,39,27.005,0.692,0.48
"LMDS [k=122] [kQuality=123] (HSLocalMDS)","LMDS [k=122] [kQuality=123] (HSLocalMDS)","LMDS (HSLocalMDS)",122,NA,0.81,0.62,1,NA,39.93,0.722,NA,NA,NA,NA,NA,39,27.005,0.692,0.48
"LMDS [k=122] [kQuality=124] (HSLocalMDS)","LMDS [k=122] [kQuality=124] (HSLocalMDS)","LMDS (HSLocalMDS)",122,NA,0.81,0.62,1,NA,39.863,0.722,NA,NA,NA,NA,NA,39,27.005,0.692,0.48
"LMDS [k=122] [kQuality=125] (HSLocalMDS)","LMDS [k=122] [kQuality=125] (HSLocalMDS)","LMDS (HSLocalMDS)",122,NA,0.81,0.62,1,NA,39.818,0.722,NA,NA,NA,NA,NA,39,27.005,0.692,0.48
"LMDS [k=128] (smacofx)","LMDS [k=128] (smacofx)","LMDS (smacofx)",128,NA,0.63,0.25,1,NA,9.87,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=128] [kQuality=125] (HSLocalMDS)","LMDS [k=128] [kQuality=125] (HSLocalMDS)","LMDS (HSLocalMDS)",128,NA,0.82,0.63,1,NA,49.954,0.722,NA,NA,NA,NA,NA,40,28.427,0.711,0.493
"LMDS [k=128] [kQuality=126] (HSLocalMDS)","LMDS [k=128] [kQuality=126] (HSLocalMDS)","LMDS (HSLocalMDS)",128,NA,0.82,0.63,1,NA,49.832,0.722,NA,NA,NA,NA,NA,40,28.427,0.711,0.493
"LMDS [k=128] [kQuality=127] (HSLocalMDS)","LMDS [k=128] [kQuality=127] (HSLocalMDS)","LMDS (HSLocalMDS)",128,NA,0.82,0.63,1,NA,49.852,0.722,NA,NA,NA,NA,NA,40,28.427,0.711,0.493
"LMDS [k=128] [kQuality=128] (HSLocalMDS)","LMDS [k=128] [kQuality=128] (HSLocalMDS)","LMDS (HSLocalMDS)",128,NA,0.82,0.63,1,NA,49.859,0.722,NA,NA,NA,NA,NA,40,28.427,0.711,0.493
"LMDS [k=128] [kQuality=129] (HSLocalMDS)","LMDS [k=128] [kQuality=129] (HSLocalMDS)","LMDS (HSLocalMDS)",128,NA,0.82,0.63,1,NA,49.862,0.722,NA,NA,NA,NA,NA,40,28.427,0.711,0.493
"LMDS [k=128] [kQuality=130] (HSLocalMDS)","LMDS [k=128] [kQuality=130] (HSLocalMDS)","LMDS (HSLocalMDS)",128,NA,0.82,0.63,1,NA,49.86,0.722,NA,NA,NA,NA,NA,40,28.427,0.711,0.493
"LMDS [k=128] [kQuality=131] (HSLocalMDS)","LMDS [k=128] [kQuality=131] (HSLocalMDS)","LMDS (HSLocalMDS)",128,NA,0.82,0.63,1,NA,49.884,0.722,NA,NA,NA,NA,NA,40,28.427,0.711,0.493
"LMDS [k=134] (smacofx)","LMDS [k=134] (smacofx)","LMDS (smacofx)",134,NA,0.63,0.25,1,NA,8.584,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=134] [kQuality=131] (HSLocalMDS)","LMDS [k=134] [kQuality=131] (HSLocalMDS)","LMDS (HSLocalMDS)",134,NA,0.81,0.61,1,NA,54.501,0.722,NA,NA,NA,NA,NA,45,32.076,0.713,0.468
"LMDS [k=134] [kQuality=132] (HSLocalMDS)","LMDS [k=134] [kQuality=132] (HSLocalMDS)","LMDS (HSLocalMDS)",134,NA,0.81,0.61,1,NA,54.478,0.722,NA,NA,NA,NA,NA,45,32.076,0.713,0.468
"LMDS [k=134] [kQuality=133] (HSLocalMDS)","LMDS [k=134] [kQuality=133] (HSLocalMDS)","LMDS (HSLocalMDS)",134,NA,0.81,0.61,1,NA,54.161,0.722,NA,NA,NA,NA,NA,45,32.076,0.713,0.468
"LMDS [k=134] [kQuality=134] (HSLocalMDS)","LMDS [k=134] [kQuality=134] (HSLocalMDS)","LMDS (HSLocalMDS)",134,NA,0.81,0.61,1,NA,54.464,0.722,NA,NA,NA,NA,NA,45,32.076,0.713,0.468
"LMDS [k=134] [kQuality=135] (HSLocalMDS)","LMDS [k=134] [kQuality=135] (HSLocalMDS)","LMDS (HSLocalMDS)",134,NA,0.81,0.61,1,NA,54.472,0.722,NA,NA,NA,NA,NA,45,32.076,0.713,0.468
"LMDS [k=134] [kQuality=136] (HSLocalMDS)","LMDS [k=134] [kQuality=136] (HSLocalMDS)","LMDS (HSLocalMDS)",134,NA,0.81,0.61,1,NA,54.37,0.722,NA,NA,NA,NA,NA,45,32.076,0.713,0.468
"LMDS [k=134] [kQuality=137] (HSLocalMDS)","LMDS [k=134] [kQuality=137] (HSLocalMDS)","LMDS (HSLocalMDS)",134,NA,0.81,0.61,1,NA,54.577,0.722,NA,NA,NA,NA,NA,45,32.076,0.713,0.468
"LMDS [k=140] (smacofx)","LMDS [k=140] (smacofx)","LMDS (smacofx)",140,NA,0.63,0.25,1,NA,3.966,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=140] [kQuality=137] (HSLocalMDS)","LMDS [k=140] [kQuality=137] (HSLocalMDS)","LMDS (HSLocalMDS)",140,NA,0.82,0.63,1,NA,20.92,0.667,NA,NA,NA,NA,NA,47,34.854,0.742,0.486
"LMDS [k=140] [kQuality=138] (HSLocalMDS)","LMDS [k=140] [kQuality=138] (HSLocalMDS)","LMDS (HSLocalMDS)",140,NA,0.82,0.63,1,NA,20.937,0.667,NA,NA,NA,NA,NA,47,34.854,0.742,0.486
"LMDS [k=140] [kQuality=139] (HSLocalMDS)","LMDS [k=140] [kQuality=139] (HSLocalMDS)","LMDS (HSLocalMDS)",140,NA,0.82,0.63,1,NA,20.999,0.667,NA,NA,NA,NA,NA,47,34.854,0.742,0.486
"LMDS [k=140] [kQuality=140] (HSLocalMDS)","LMDS [k=140] [kQuality=140] (HSLocalMDS)","LMDS (HSLocalMDS)",140,NA,0.82,0.63,1,NA,20.832,0.667,NA,NA,NA,NA,NA,47,34.854,0.742,0.486
"LMDS [k=140] [kQuality=141] (HSLocalMDS)","LMDS [k=140] [kQuality=141] (HSLocalMDS)","LMDS (HSLocalMDS)",140,NA,0.82,0.63,1,NA,20.83,0.667,NA,NA,NA,NA,NA,47,34.854,0.742,0.486
"LMDS [k=140] [kQuality=142] (HSLocalMDS)","LMDS [k=140] [kQuality=142] (HSLocalMDS)","LMDS (HSLocalMDS)",140,NA,0.82,0.63,1,NA,20.927,0.667,NA,NA,NA,NA,NA,47,34.854,0.742,0.486
"LMDS [k=140] [kQuality=143] (HSLocalMDS)","LMDS [k=140] [kQuality=143] (HSLocalMDS)","LMDS (HSLocalMDS)",140,NA,0.82,0.63,1,NA,20.918,0.667,NA,NA,NA,NA,NA,47,34.854,0.742,0.486
"LMDS [k=147] (smacofx)","LMDS [k=147] (smacofx)","LMDS (smacofx)",147,NA,0.63,0.25,1,NA,4.661,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=147] [kQuality=144] (HSLocalMDS)","LMDS [k=147] [kQuality=144] (HSLocalMDS)","LMDS (HSLocalMDS)",147,NA,0.81,0.62,1,NA,59.344,0.704,NA,NA,NA,NA,NA,40,27.978,0.699,0.482
"LMDS [k=147] [kQuality=145] (HSLocalMDS)","LMDS [k=147] [kQuality=145] (HSLocalMDS)","LMDS (HSLocalMDS)",147,NA,0.81,0.62,1,NA,59.295,0.704,NA,NA,NA,NA,NA,40,27.978,0.699,0.482
"LMDS [k=147] [kQuality=146] (HSLocalMDS)","LMDS [k=147] [kQuality=146] (HSLocalMDS)","LMDS (HSLocalMDS)",147,NA,0.81,0.62,1,NA,59.246,0.704,NA,NA,NA,NA,NA,40,27.978,0.699,0.482
"LMDS [k=147] [kQuality=147] (HSLocalMDS)","LMDS [k=147] [kQuality=147] (HSLocalMDS)","LMDS (HSLocalMDS)",147,NA,0.81,0.62,1,NA,59.81,0.704,NA,NA,NA,NA,NA,40,27.978,0.699,0.482
"LMDS [k=147] [kQuality=148] (HSLocalMDS)","LMDS [k=147] [kQuality=148] (HSLocalMDS)","LMDS (HSLocalMDS)",147,NA,0.81,0.62,1,NA,59.659,0.704,NA,NA,NA,NA,NA,40,27.978,0.699,0.482
"LMDS [k=147] [kQuality=149] (HSLocalMDS)","LMDS [k=147] [kQuality=149] (HSLocalMDS)","LMDS (HSLocalMDS)",147,NA,0.81,0.62,1,NA,59.965,0.704,NA,NA,NA,NA,NA,40,27.978,0.699,0.482
"LMDS [k=147] [kQuality=150] (HSLocalMDS)","LMDS [k=147] [kQuality=150] (HSLocalMDS)","LMDS (HSLocalMDS)",147,NA,0.81,0.62,1,NA,59.633,0.704,NA,NA,NA,NA,NA,40,27.978,0.699,0.482
"LMDS [k=15] (smacofx)","LMDS [k=15] (smacofx)","LMDS (smacofx)",15,NA,0.63,0.25,1,NA,20.995,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=15] [kQuality=12] (HSLocalMDS)","LMDS [k=15] [kQuality=12] (HSLocalMDS)","LMDS (HSLocalMDS)",15,NA,0.76,0.52,1,NA,18.143,0.722,NA,NA,NA,NA,NA,30,17.584,0.586,0.423
"LMDS [k=15] [kQuality=13] (HSLocalMDS)","LMDS [k=15] [kQuality=13] (HSLocalMDS)","LMDS (HSLocalMDS)",15,NA,0.76,0.52,1,NA,18.172,0.722,NA,NA,NA,NA,NA,30,17.584,0.586,0.423
"LMDS [k=15] [kQuality=14] (HSLocalMDS)","LMDS [k=15] [kQuality=14] (HSLocalMDS)","LMDS (HSLocalMDS)",15,NA,0.76,0.52,1,NA,18.176,0.722,NA,NA,NA,NA,NA,30,17.584,0.586,0.423
"LMDS [k=15] [kQuality=15] (HSLocalMDS)","LMDS [k=15] [kQuality=15] (HSLocalMDS)","LMDS (HSLocalMDS)",15,NA,0.76,0.52,1,NA,18.247,0.722,NA,NA,NA,NA,NA,30,17.584,0.586,0.423
"LMDS [k=15] [kQuality=16] (HSLocalMDS)","LMDS [k=15] [kQuality=16] (HSLocalMDS)","LMDS (HSLocalMDS)",15,NA,0.76,0.52,1,NA,18.176,0.722,NA,NA,NA,NA,NA,30,17.584,0.586,0.423
"LMDS [k=15] [kQuality=17] (HSLocalMDS)","LMDS [k=15] [kQuality=17] (HSLocalMDS)","LMDS (HSLocalMDS)",15,NA,0.76,0.52,1,NA,18.091,0.722,NA,NA,NA,NA,NA,30,17.584,0.586,0.423
"LMDS [k=15] [kQuality=18] (HSLocalMDS)","LMDS [k=15] [kQuality=18] (HSLocalMDS)","LMDS (HSLocalMDS)",15,NA,0.76,0.52,1,NA,18.182,0.722,NA,NA,NA,NA,NA,30,17.584,0.586,0.423
"LMDS [k=153] (smacofx)","LMDS [k=153] (smacofx)","LMDS (smacofx)",153,NA,0.63,0.25,1,NA,4.416,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=153] [kQuality=150] (HSLocalMDS)","LMDS [k=153] [kQuality=150] (HSLocalMDS)","LMDS (HSLocalMDS)",153,NA,0.82,0.64,1,NA,29.846,0.722,NA,NA,NA,NA,NA,39,27.886,0.715,0.503
"LMDS [k=153] [kQuality=151] (HSLocalMDS)","LMDS [k=153] [kQuality=151] (HSLocalMDS)","LMDS (HSLocalMDS)",153,NA,0.82,0.64,1,NA,29.874,0.722,NA,NA,NA,NA,NA,39,27.886,0.715,0.503
"LMDS [k=153] [kQuality=152] (HSLocalMDS)","LMDS [k=153] [kQuality=152] (HSLocalMDS)","LMDS (HSLocalMDS)",153,NA,0.82,0.64,1,NA,29.898,0.722,NA,NA,NA,NA,NA,39,27.886,0.715,0.503
"LMDS [k=153] [kQuality=153] (HSLocalMDS)","LMDS [k=153] [kQuality=153] (HSLocalMDS)","LMDS (HSLocalMDS)",153,NA,0.82,0.64,1,NA,29.929,0.722,NA,NA,NA,NA,NA,39,27.886,0.715,0.503
"LMDS [k=153] [kQuality=154] (HSLocalMDS)","LMDS [k=153] [kQuality=154] (HSLocalMDS)","LMDS (HSLocalMDS)",153,NA,0.82,0.64,1,NA,29.989,0.722,NA,NA,NA,NA,NA,39,27.886,0.715,0.503
"LMDS [k=153] [kQuality=155] (HSLocalMDS)","LMDS [k=153] [kQuality=155] (HSLocalMDS)","LMDS (HSLocalMDS)",153,NA,0.82,0.64,1,NA,29.831,0.722,NA,NA,NA,NA,NA,39,27.886,0.715,0.503
"LMDS [k=153] [kQuality=156] (HSLocalMDS)","LMDS [k=153] [kQuality=156] (HSLocalMDS)","LMDS (HSLocalMDS)",153,NA,0.82,0.64,1,NA,29.836,0.722,NA,NA,NA,NA,NA,39,27.886,0.715,0.503
"LMDS [k=159] (smacofx)","LMDS [k=159] (smacofx)","LMDS (smacofx)",159,NA,0.63,0.25,1,NA,3.463,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=159] [kQuality=156] (HSLocalMDS)","LMDS [k=159] [kQuality=156] (HSLocalMDS)","LMDS (HSLocalMDS)",159,NA,0.81,0.61,1,NA,18.362,0.704,NA,NA,NA,NA,NA,46,33.362,0.725,0.475
"LMDS [k=159] [kQuality=157] (HSLocalMDS)","LMDS [k=159] [kQuality=157] (HSLocalMDS)","LMDS (HSLocalMDS)",159,NA,0.81,0.61,1,NA,18.379,0.704,NA,NA,NA,NA,NA,46,33.362,0.725,0.475
"LMDS [k=159] [kQuality=158] (HSLocalMDS)","LMDS [k=159] [kQuality=158] (HSLocalMDS)","LMDS (HSLocalMDS)",159,NA,0.81,0.61,1,NA,18.446,0.704,NA,NA,NA,NA,NA,46,33.362,0.725,0.475
"LMDS [k=159] [kQuality=159] (HSLocalMDS)","LMDS [k=159] [kQuality=159] (HSLocalMDS)","LMDS (HSLocalMDS)",159,NA,0.81,0.61,1,NA,18.374,0.704,NA,NA,NA,NA,NA,46,33.362,0.725,0.475
"LMDS [k=159] [kQuality=160] (HSLocalMDS)","LMDS [k=159] [kQuality=160] (HSLocalMDS)","LMDS (HSLocalMDS)",159,NA,0.82,0.64,1,NA,18.339,0.704,NA,NA,NA,NA,NA,39,27.676,0.71,0.498
"LMDS [k=159] [kQuality=161] (HSLocalMDS)","LMDS [k=159] [kQuality=161] (HSLocalMDS)","LMDS (HSLocalMDS)",159,NA,0.82,0.64,1,NA,18.321,0.704,NA,NA,NA,NA,NA,39,27.676,0.71,0.498
"LMDS [k=159] [kQuality=162] (HSLocalMDS)","LMDS [k=159] [kQuality=162] (HSLocalMDS)","LMDS (HSLocalMDS)",159,NA,0.82,0.64,1,NA,18.425,0.704,NA,NA,NA,NA,NA,39,27.676,0.71,0.498
"LMDS [k=165] (smacofx)","LMDS [k=165] (smacofx)","LMDS (smacofx)",165,NA,0.63,0.25,1,NA,4.058,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=165] [kQuality=162] (HSLocalMDS)","LMDS [k=165] [kQuality=162] (HSLocalMDS)","LMDS (HSLocalMDS)",165,NA,0.82,0.63,1,NA,20.579,0.63,NA,NA,NA,NA,NA,46,34.081,0.741,0.491
"LMDS [k=165] [kQuality=163] (HSLocalMDS)","LMDS [k=165] [kQuality=163] (HSLocalMDS)","LMDS (HSLocalMDS)",165,NA,0.82,0.63,1,NA,20.564,0.63,NA,NA,NA,NA,NA,46,34.081,0.741,0.491
