"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"HSLMDS [k=212] [kQuality=209] (HSLocalMDS)","HSLMDS [k=212] [kQuality=209] (HSLocalMDS)","HSLMDS (HSLocalMDS)",212,NA,0.84,0.69,1,NA,211.797,0.925,1,0.85,0.87,1,0.93,80,68.063,0.851,0.551
"HSLMDS [k=212] [kQuality=210] (HSLocalMDS)","HSLMDS [k=212] [kQuality=210] (HSLocalMDS)","HSLMDS (HSLocalMDS)",212,NA,0.84,0.69,1,NA,212.145,0.925,1,0.85,0.87,1,0.93,80,68.063,0.851,0.551
"HSLMDS [k=212] [kQuality=211] (HSLocalMDS)","HSLMDS [k=212] [kQuality=211] (HSLocalMDS)","HSLMDS (HSLocalMDS)",212,NA,0.84,0.69,1,NA,211.725,0.925,1,0.85,0.87,1,0.93,80,68.063,0.851,0.551
"HSLMDS [k=212] [kQuality=212] (HSLocalMDS)","HSLMDS [k=212] [kQuality=212] (HSLocalMDS)","HSLMDS (HSLocalMDS)",212,NA,0.84,0.69,1,NA,212.19,0.925,1,0.85,0.87,1,0.93,80,68.063,0.851,0.551
"HSLMDS [k=212] [kQuality=213] (HSLocalMDS)","HSLMDS [k=212] [kQuality=213] (HSLocalMDS)","HSLMDS (HSLocalMDS)",212,NA,0.84,0.69,1,NA,211.984,0.925,1,0.85,0.87,1,0.93,80,68.063,0.851,0.551
"HSLMDS [k=212] [kQuality=214] (HSLocalMDS)","HSLMDS [k=212] [kQuality=214] (HSLocalMDS)","HSLMDS (HSLocalMDS)",212,NA,0.84,0.69,1,NA,212.433,0.925,1,0.85,0.87,1,0.93,80,68.063,0.851,0.551
"HSLMDS [k=212] [kQuality=215] (HSLocalMDS)","HSLMDS [k=212] [kQuality=215] (HSLocalMDS)","HSLMDS (HSLocalMDS)",212,NA,0.84,0.69,1,NA,211.77,0.925,1,0.85,0.87,1,0.93,80,68.063,0.851,0.551
"HSLMDS [k=221] [kQuality=218] (HSLocalMDS)","HSLMDS [k=221] [kQuality=218] (HSLocalMDS)","HSLMDS (HSLocalMDS)",221,NA,0.84,0.69,1,NA,196.413,0.925,1,0.85,0.87,1,0.93,81,69.067,0.853,0.549
"HSLMDS [k=221] [kQuality=219] (HSLocalMDS)","HSLMDS [k=221] [kQuality=219] (HSLocalMDS)","HSLMDS (HSLocalMDS)",221,NA,0.84,0.69,1,NA,196.683,0.925,1,0.85,0.87,1,0.93,81,69.067,0.853,0.549
"HSLMDS [k=221] [kQuality=220] (HSLocalMDS)","HSLMDS [k=221] [kQuality=220] (HSLocalMDS)","HSLMDS (HSLocalMDS)",221,NA,0.84,0.69,1,NA,196.352,0.925,1,0.85,0.87,1,0.93,81,69.067,0.853,0.549
"HSLMDS [k=221] [kQuality=221] (HSLocalMDS)","HSLMDS [k=221] [kQuality=221] (HSLocalMDS)","HSLMDS (HSLocalMDS)",221,NA,0.82,0.64,1,NA,142.482,0.912,0.95,0.875,0.884,0.95,0.916,80,65.683,0.821,0.521
"HSLMDS [k=221] [kQuality=222] (HSLocalMDS)","HSLMDS [k=221] [kQuality=222] (HSLocalMDS)","HSLMDS (HSLocalMDS)",221,NA,0.82,0.64,1,NA,142.843,0.912,0.95,0.875,0.884,0.95,0.916,80,65.683,0.821,0.521
"HSLMDS [k=221] [kQuality=223] (HSLocalMDS)","HSLMDS [k=221] [kQuality=223] (HSLocalMDS)","HSLMDS (HSLocalMDS)",221,NA,0.82,0.64,1,NA,836.373,0.912,0.95,0.875,0.884,0.95,0.916,80,65.683,0.821,0.521
"HSLMDS [k=221] [kQuality=224] (HSLocalMDS)","HSLMDS [k=221] [kQuality=224] (HSLocalMDS)","HSLMDS (HSLocalMDS)",221,NA,0.82,0.64,1,NA,137.282,0.912,0.95,0.875,0.884,0.95,0.916,82,67.94,0.829,0.521
"HSLMDS [k=231] [kQuality=228] (HSLocalMDS)","HSLMDS [k=231] [kQuality=228] (HSLocalMDS)","HSLMDS (HSLocalMDS)",231,NA,0.83,0.66,1,NA,257.186,0.938,0.95,0.925,0.927,0.95,0.938,79,65.996,0.835,0.54
"HSLMDS [k=231] [kQuality=229] (HSLocalMDS)","HSLMDS [k=231] [kQuality=229] (HSLocalMDS)","HSLMDS (HSLocalMDS)",231,NA,0.83,0.66,1,NA,297.97,0.925,0.95,0.9,0.905,0.95,0.927,80,67.127,0.839,0.539
"HSLMDS [k=231] [kQuality=230] (HSLocalMDS)","HSLMDS [k=231] [kQuality=230] (HSLocalMDS)","HSLMDS (HSLocalMDS)",231,NA,0.83,0.66,1,NA,271.293,0.938,0.95,0.925,0.927,0.95,0.938,80,67.119,0.839,0.539
"HSLMDS [k=231] [kQuality=231] (HSLocalMDS)","HSLMDS [k=231] [kQuality=231] (HSLocalMDS)","HSLMDS (HSLocalMDS)",231,NA,0.83,0.66,1,NA,467.972,0.938,0.95,0.925,0.927,0.95,0.938,80,67.127,0.839,0.539
"HSLMDS [k=231] [kQuality=232] (HSLocalMDS)","HSLMDS [k=231] [kQuality=232] (HSLocalMDS)","HSLMDS (HSLocalMDS)",231,NA,0.83,0.66,1,NA,416.451,0.925,0.95,0.9,0.905,0.95,0.927,80,67.127,0.839,0.539
"HSLMDS [k=231] [kQuality=233] (HSLocalMDS)","HSLMDS [k=231] [kQuality=233] (HSLocalMDS)","HSLMDS (HSLocalMDS)",231,NA,0.83,0.66,1,NA,453.159,0.938,0.95,0.925,0.927,0.95,0.938,79,65.993,0.835,0.539
"HSLMDS [k=231] [kQuality=234] (HSLocalMDS)","HSLMDS [k=231] [kQuality=234] (HSLocalMDS)","HSLMDS (HSLocalMDS)",231,NA,0.83,0.66,1,NA,341.123,0.938,0.95,0.925,0.927,0.95,0.938,79,65.993,0.835,0.539
"HSLMDS [k=240] [kQuality=237] (HSLocalMDS)","HSLMDS [k=240] [kQuality=237] (HSLocalMDS)","HSLMDS (HSLocalMDS)",240,NA,0.84,0.67,1,NA,318.628,0.938,0.95,0.925,0.927,0.95,0.938,73,59.847,0.82,0.546
"HSLMDS [k=240] [kQuality=238] (HSLocalMDS)","HSLMDS [k=240] [kQuality=238] (HSLocalMDS)","HSLMDS (HSLocalMDS)",240,NA,0.84,0.67,1,NA,319.956,0.938,0.95,0.925,0.927,0.95,0.938,73,59.847,0.82,0.546
"HSLMDS [k=240] [kQuality=239] (HSLocalMDS)","HSLMDS [k=240] [kQuality=239] (HSLocalMDS)","HSLMDS (HSLocalMDS)",240,NA,0.84,0.67,1,NA,237.447,0.925,0.925,0.925,0.925,0.925,0.925,72,58.806,0.817,0.547
"HSLMDS [k=240] [kQuality=240] (HSLocalMDS)","HSLMDS [k=240] [kQuality=240] (HSLocalMDS)","HSLMDS (HSLocalMDS)",240,NA,0.84,0.67,1,NA,521.587,0.938,0.95,0.925,0.927,0.95,0.938,73,59.847,0.82,0.546
"HSLMDS [k=240] [kQuality=241] (HSLocalMDS)","HSLMDS [k=240] [kQuality=241] (HSLocalMDS)","HSLMDS (HSLocalMDS)",240,NA,0.84,0.67,1,NA,285.203,0.938,0.95,0.925,0.927,0.95,0.938,73,59.832,0.82,0.546
"HSLMDS [k=240] [kQuality=242] (HSLocalMDS)","HSLMDS [k=240] [kQuality=242] (HSLocalMDS)","HSLMDS (HSLocalMDS)",240,NA,0.84,0.67,1,NA,285.761,0.938,0.95,0.925,0.927,0.95,0.938,73,59.832,0.82,0.546
"HSLMDS [k=240] [kQuality=243] (HSLocalMDS)","HSLMDS [k=240] [kQuality=243] (HSLocalMDS)","HSLMDS (HSLocalMDS)",240,NA,0.84,0.67,1,NA,280.312,0.938,0.95,0.925,0.927,0.95,0.938,73,59.832,0.82,0.546
"HSLMDS [k=249] [kQuality=246] (HSLocalMDS)","HSLMDS [k=249] [kQuality=246] (HSLocalMDS)","HSLMDS (HSLocalMDS)",249,NA,0.84,0.68,1,NA,248.358,0.95,0.975,0.925,0.929,0.975,0.951,67,53.631,0.8,0.55
"HSLMDS [k=249] [kQuality=247] (HSLocalMDS)","HSLMDS [k=249] [kQuality=247] (HSLocalMDS)","HSLMDS (HSLocalMDS)",249,NA,0.84,0.68,1,NA,74.87,0.938,0.95,0.925,0.927,0.95,0.938,67,53.646,0.801,0.55
"HSLMDS [k=249] [kQuality=248] (HSLocalMDS)","HSLMDS [k=249] [kQuality=248] (HSLocalMDS)","HSLMDS (HSLocalMDS)",249,NA,0.84,0.68,1,NA,247.681,0.95,0.975,0.925,0.929,0.975,0.951,67,53.631,0.8,0.55
"HSLMDS [k=249] [kQuality=249] (HSLocalMDS)","HSLMDS [k=249] [kQuality=249] (HSLocalMDS)","HSLMDS (HSLocalMDS)",249,NA,0.84,0.68,1,NA,137.393,0.938,0.95,0.925,0.927,0.95,0.938,66,52.522,0.796,0.549
"HSLMDS [k=249] [kQuality=250] (HSLocalMDS)","HSLMDS [k=249] [kQuality=250] (HSLocalMDS)","HSLMDS (HSLocalMDS)",249,NA,0.84,0.68,1,NA,109.079,0.925,0.95,0.9,0.905,0.95,0.927,67,53.787,0.803,0.552
"HSLMDS [k=249] [kQuality=251] (HSLocalMDS)","HSLMDS [k=249] [kQuality=251] (HSLocalMDS)","HSLMDS (HSLocalMDS)",249,NA,0.84,0.68,1,NA,106.248,0.938,0.95,0.925,0.927,0.95,0.938,67,53.634,0.801,0.55
"HSLMDS [k=249] [kQuality=252] (HSLocalMDS)","HSLMDS [k=249] [kQuality=252] (HSLocalMDS)","HSLMDS (HSLocalMDS)",249,NA,0.84,0.68,1,NA,106.704,0.938,0.95,0.925,0.927,0.95,0.938,67,53.634,0.801,0.55
"HSLMDS [k=258] [kQuality=255] (HSLocalMDS)","HSLMDS [k=258] [kQuality=255] (HSLocalMDS)","HSLMDS (HSLocalMDS)",258,NA,0.84,0.68,1,NA,257.268,0.925,0.95,0.9,0.905,0.95,0.927,64,50.69,0.792,0.552
"HSLMDS [k=258] [kQuality=256] (HSLocalMDS)","HSLMDS [k=258] [kQuality=256] (HSLocalMDS)","HSLMDS (HSLocalMDS)",258,NA,0.84,0.68,1,NA,210.647,0.938,0.975,0.9,0.907,0.975,0.94,64,50.526,0.789,0.55
"HSLMDS [k=258] [kQuality=257] (HSLocalMDS)","HSLMDS [k=258] [kQuality=257] (HSLocalMDS)","HSLMDS (HSLocalMDS)",258,NA,0.84,0.68,1,NA,210.51,0.938,0.975,0.9,0.907,0.975,0.94,64,50.526,0.789,0.55
"HSLMDS [k=258] [kQuality=258] (HSLocalMDS)","HSLMDS [k=258] [kQuality=258] (HSLocalMDS)","HSLMDS (HSLocalMDS)",258,NA,0.84,0.68,1,NA,210.923,0.938,0.975,0.9,0.907,0.975,0.94,64,50.526,0.789,0.55
"HSLMDS [k=258] [kQuality=259] (HSLocalMDS)","HSLMDS [k=258] [kQuality=259] (HSLocalMDS)","HSLMDS (HSLocalMDS)",258,NA,0.83,0.66,1,NA,92.971,0.938,0.95,0.925,0.927,0.95,0.938,69,55.261,0.801,0.542
"HSLMDS [k=258] [kQuality=260] (HSLocalMDS)","HSLMDS [k=258] [kQuality=260] (HSLocalMDS)","HSLMDS (HSLocalMDS)",258,NA,0.84,0.68,1,NA,210.986,0.938,0.975,0.9,0.907,0.975,0.94,64,50.526,0.789,0.55
"HSLMDS [k=258] [kQuality=261] (HSLocalMDS)","HSLMDS [k=258] [kQuality=261] (HSLocalMDS)","HSLMDS (HSLocalMDS)",258,NA,0.84,0.68,1,NA,237.831,0.9,0.9,0.9,0.9,0.9,0.9,81,69.213,0.854,0.551
"HSLMDS [k=267] [kQuality=264] (HSLocalMDS)","HSLMDS [k=267] [kQuality=264] (HSLocalMDS)","HSLMDS (HSLocalMDS)",267,NA,0.77,0.53,1,NA,303.369,0.65,0.675,0.625,0.643,0.675,0.659,123,116.884,0.95,0.49
"HSLMDS [k=267] [kQuality=265] (HSLocalMDS)","HSLMDS [k=267] [kQuality=265] (HSLocalMDS)","HSLMDS (HSLocalMDS)",267,NA,0.77,0.53,1,NA,278.388,0.65,0.675,0.625,0.643,0.675,0.659,123,116.884,0.95,0.49
"HSLMDS [k=267] [kQuality=266] (HSLocalMDS)","HSLMDS [k=267] [kQuality=266] (HSLocalMDS)","HSLMDS (HSLocalMDS)",267,NA,0.77,0.53,1,NA,219.141,0.65,0.675,0.625,0.643,0.675,0.659,123,116.884,0.95,0.49
"HSLMDS [k=267] [kQuality=267] (HSLocalMDS)","HSLMDS [k=267] [kQuality=267] (HSLocalMDS)","HSLMDS (HSLocalMDS)",267,NA,0.84,0.67,1,NA,121.972,0.9,0.95,0.85,0.864,0.95,0.905,63,49.254,0.782,0.546
"HSLMDS [k=3] [kQuality=1] (HSLocalMDS)","HSLMDS [k=3] [kQuality=1] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.78,0.55,1,NA,205.007,0.838,0.775,0.9,0.886,0.775,0.827,3,1.843,0.614,0.603
"HSLMDS [k=3] [kQuality=2] (HSLocalMDS)","HSLMDS [k=3] [kQuality=2] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.78,0.55,1,NA,205.183,0.838,0.775,0.9,0.886,0.775,0.827,3,1.843,0.614,0.603
"HSLMDS [k=3] [kQuality=3] (HSLocalMDS)","HSLMDS [k=3] [kQuality=3] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.78,0.55,1,NA,204.645,0.838,0.775,0.9,0.886,0.775,0.827,3,1.843,0.614,0.603
"HSLMDS [k=3] [kQuality=4] (HSLocalMDS)","HSLMDS [k=3] [kQuality=4] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.75,0.49,1,NA,2673.564,0.95,0.975,0.925,0.929,0.975,0.951,113,102.295,0.905,0.482
"HSLMDS [k=3] [kQuality=5] (HSLocalMDS)","HSLMDS [k=3] [kQuality=5] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.75,0.49,1,NA,2672.209,0.95,0.975,0.925,0.929,0.975,0.951,113,102.295,0.905,0.482
"HSLMDS [k=3] [kQuality=6] (HSLocalMDS)","HSLMDS [k=3] [kQuality=6] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.75,0.49,1,NA,2674.632,0.95,0.975,0.925,0.929,0.975,0.951,113,102.295,0.905,0.482
"HSLMDS [k=30] [kQuality=27] (HSLocalMDS)","HSLMDS [k=30] [kQuality=27] (HSLocalMDS)","HSLMDS (HSLocalMDS)",30,NA,0.74,0.47,1,NA,9.312,0.65,0.55,0.75,0.688,0.55,0.611,1,0.683,0.683,0.679
"HSLMDS [k=30] [kQuality=28] (HSLocalMDS)","HSLMDS [k=30] [kQuality=28] (HSLocalMDS)","HSLMDS (HSLocalMDS)",30,NA,0.74,0.47,1,NA,9.238,0.65,0.55,0.75,0.688,0.55,0.611,1,0.683,0.683,0.679
"HSLMDS [k=30] [kQuality=29] (HSLocalMDS)","HSLMDS [k=30] [kQuality=29] (HSLocalMDS)","HSLMDS (HSLocalMDS)",30,NA,0.74,0.47,1,NA,9.253,0.65,0.55,0.75,0.688,0.55,0.611,1,0.683,0.683,0.679
"HSLMDS [k=30] [kQuality=30] (HSLocalMDS)","HSLMDS [k=30] [kQuality=30] (HSLocalMDS)","HSLMDS (HSLocalMDS)",30,NA,0.74,0.47,1,NA,9.255,0.65,0.55,0.75,0.688,0.55,0.611,1,0.683,0.683,0.679
"HSLMDS [k=30] [kQuality=31] (HSLocalMDS)","HSLMDS [k=30] [kQuality=31] (HSLocalMDS)","HSLMDS (HSLocalMDS)",30,NA,0.74,0.47,1,NA,9.265,0.65,0.55,0.75,0.688,0.55,0.611,1,0.683,0.683,0.679
"HSLMDS [k=30] [kQuality=32] (HSLocalMDS)","HSLMDS [k=30] [kQuality=32] (HSLocalMDS)","HSLMDS (HSLocalMDS)",30,NA,0.74,0.47,1,NA,9.275,0.65,0.55,0.75,0.688,0.55,0.611,1,0.683,0.683,0.679
"HSLMDS [k=30] [kQuality=33] (HSLocalMDS)","HSLMDS [k=30] [kQuality=33] (HSLocalMDS)","HSLMDS (HSLocalMDS)",30,NA,0.74,0.47,1,NA,9.285,0.65,0.55,0.75,0.688,0.55,0.611,1,0.683,0.683,0.679
"HSLMDS [k=39] [kQuality=36] (HSLocalMDS)","HSLMDS [k=39] [kQuality=36] (HSLocalMDS)","HSLMDS (HSLocalMDS)",39,NA,0.71,0.41,1,NA,5.444,0.6,0.225,0.975,0.9,0.225,0.36,1,0.94,0.94,0.937
"HSLMDS [k=39] [kQuality=37] (HSLocalMDS)","HSLMDS [k=39] [kQuality=37] (HSLocalMDS)","HSLMDS (HSLocalMDS)",39,NA,0.71,0.41,1,NA,5.439,0.6,0.225,0.975,0.9,0.225,0.36,1,0.94,0.94,0.937
"HSLMDS [k=39] [kQuality=38] (HSLocalMDS)","HSLMDS [k=39] [kQuality=38] (HSLocalMDS)","HSLMDS (HSLocalMDS)",39,NA,0.71,0.41,1,NA,5.405,0.6,0.225,0.975,0.9,0.225,0.36,1,0.94,0.94,0.937
"HSLMDS [k=39] [kQuality=39] (HSLocalMDS)","HSLMDS [k=39] [kQuality=39] (HSLocalMDS)","HSLMDS (HSLocalMDS)",39,NA,0.71,0.41,1,NA,5.434,0.6,0.225,0.975,0.9,0.225,0.36,1,0.94,0.94,0.937
"HSLMDS [k=39] [kQuality=40] (HSLocalMDS)","HSLMDS [k=39] [kQuality=40] (HSLocalMDS)","HSLMDS (HSLocalMDS)",39,NA,0.71,0.41,1,NA,5.406,0.6,0.225,0.975,0.9,0.225,0.36,1,0.94,0.94,0.937
"HSLMDS [k=39] [kQuality=41] (HSLocalMDS)","HSLMDS [k=39] [kQuality=41] (HSLocalMDS)","HSLMDS (HSLocalMDS)",39,NA,0.71,0.41,1,NA,5.406,0.6,0.225,0.975,0.9,0.225,0.36,1,0.94,0.94,0.937
"HSLMDS [k=39] [kQuality=42] (HSLocalMDS)","HSLMDS [k=39] [kQuality=42] (HSLocalMDS)","HSLMDS (HSLocalMDS)",39,NA,0.71,0.41,1,NA,5.43,0.6,0.225,0.975,0.9,0.225,0.36,1,0.94,0.94,0.937
"HSLMDS [k=49] [kQuality=46] (HSLocalMDS)","HSLMDS [k=49] [kQuality=46] (HSLocalMDS)","HSLMDS (HSLocalMDS)",49,NA,0.71,0.42,1,NA,3.431,0.662,0.35,0.975,0.933,0.35,0.509,2,1.84,0.92,0.912
"HSLMDS [k=49] [kQuality=47] (HSLocalMDS)","HSLMDS [k=49] [kQuality=47] (HSLocalMDS)","HSLMDS (HSLocalMDS)",49,NA,0.71,0.42,1,NA,3.43,0.662,0.35,0.975,0.933,0.35,0.509,2,1.84,0.92,0.912
"HSLMDS [k=49] [kQuality=48] (HSLocalMDS)","HSLMDS [k=49] [kQuality=48] (HSLocalMDS)","HSLMDS (HSLocalMDS)",49,NA,0.71,0.42,1,NA,3.41,0.662,0.35,0.975,0.933,0.35,0.509,2,1.84,0.92,0.912
"HSLMDS [k=49] [kQuality=49] (HSLocalMDS)","HSLMDS [k=49] [kQuality=49] (HSLocalMDS)","HSLMDS (HSLocalMDS)",49,NA,0.71,0.42,1,NA,3.451,0.662,0.35,0.975,0.933,0.35,0.509,2,1.84,0.92,0.912
"HSLMDS [k=49] [kQuality=50] (HSLocalMDS)","HSLMDS [k=49] [kQuality=50] (HSLocalMDS)","HSLMDS (HSLocalMDS)",49,NA,0.71,0.42,1,NA,3.453,0.662,0.35,0.975,0.933,0.35,0.509,2,1.84,0.92,0.912
"HSLMDS [k=49] [kQuality=51] (HSLocalMDS)","HSLMDS [k=49] [kQuality=51] (HSLocalMDS)","HSLMDS (HSLocalMDS)",49,NA,0.71,0.42,1,NA,3.446,0.662,0.35,0.975,0.933,0.35,0.509,2,1.84,0.92,0.912
"HSLMDS [k=49] [kQuality=52] (HSLocalMDS)","HSLMDS [k=49] [kQuality=52] (HSLocalMDS)","HSLMDS (HSLocalMDS)",49,NA,0.71,0.42,1,NA,3.445,0.662,0.35,0.975,0.933,0.35,0.509,2,1.84,0.92,0.912
"HSLMDS [k=58] [kQuality=55] (HSLocalMDS)","HSLMDS [k=58] [kQuality=55] (HSLocalMDS)","HSLMDS (HSLocalMDS)",58,NA,0.69,0.38,1,NA,2.858,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=58] [kQuality=56] (HSLocalMDS)","HSLMDS [k=58] [kQuality=56] (HSLocalMDS)","HSLMDS (HSLocalMDS)",58,NA,0.69,0.38,1,NA,2.876,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=58] [kQuality=57] (HSLocalMDS)","HSLMDS [k=58] [kQuality=57] (HSLocalMDS)","HSLMDS (HSLocalMDS)",58,NA,0.69,0.38,1,NA,2.87,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=58] [kQuality=58] (HSLocalMDS)","HSLMDS [k=58] [kQuality=58] (HSLocalMDS)","HSLMDS (HSLocalMDS)",58,NA,0.69,0.38,1,NA,2.845,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=58] [kQuality=59] (HSLocalMDS)","HSLMDS [k=58] [kQuality=59] (HSLocalMDS)","HSLMDS (HSLocalMDS)",58,NA,0.69,0.38,1,NA,2.871,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=58] [kQuality=60] (HSLocalMDS)","HSLMDS [k=58] [kQuality=60] (HSLocalMDS)","HSLMDS (HSLocalMDS)",58,NA,0.69,0.38,1,NA,2.877,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=58] [kQuality=61] (HSLocalMDS)","HSLMDS [k=58] [kQuality=61] (HSLocalMDS)","HSLMDS (HSLocalMDS)",58,NA,0.69,0.38,1,NA,2.871,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=67] [kQuality=64] (HSLocalMDS)","HSLMDS [k=67] [kQuality=64] (HSLocalMDS)","HSLMDS (HSLocalMDS)",67,NA,0.69,0.38,1,NA,2.573,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=67] [kQuality=65] (HSLocalMDS)","HSLMDS [k=67] [kQuality=65] (HSLocalMDS)","HSLMDS (HSLocalMDS)",67,NA,0.69,0.38,1,NA,2.579,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=67] [kQuality=66] (HSLocalMDS)","HSLMDS [k=67] [kQuality=66] (HSLocalMDS)","HSLMDS (HSLocalMDS)",67,NA,0.69,0.38,1,NA,2.581,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=67] [kQuality=67] (HSLocalMDS)","HSLMDS [k=67] [kQuality=67] (HSLocalMDS)","HSLMDS (HSLocalMDS)",67,NA,0.69,0.38,1,NA,2.58,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=67] [kQuality=68] (HSLocalMDS)","HSLMDS [k=67] [kQuality=68] (HSLocalMDS)","HSLMDS (HSLocalMDS)",67,NA,0.69,0.38,1,NA,2.583,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=67] [kQuality=69] (HSLocalMDS)","HSLMDS [k=67] [kQuality=69] (HSLocalMDS)","HSLMDS (HSLocalMDS)",67,NA,0.69,0.38,1,NA,2.558,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=67] [kQuality=70] (HSLocalMDS)","HSLMDS [k=67] [kQuality=70] (HSLocalMDS)","HSLMDS (HSLocalMDS)",67,NA,0.69,0.38,1,NA,2.575,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=76] [kQuality=73] (HSLocalMDS)","HSLMDS [k=76] [kQuality=73] (HSLocalMDS)","HSLMDS (HSLocalMDS)",76,NA,0.69,0.38,1,NA,3.263,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=76] [kQuality=74] (HSLocalMDS)","HSLMDS [k=76] [kQuality=74] (HSLocalMDS)","HSLMDS (HSLocalMDS)",76,NA,0.69,0.38,1,NA,3.26,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=76] [kQuality=75] (HSLocalMDS)","HSLMDS [k=76] [kQuality=75] (HSLocalMDS)","HSLMDS (HSLocalMDS)",76,NA,0.69,0.38,1,NA,3.256,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=76] [kQuality=76] (HSLocalMDS)","HSLMDS [k=76] [kQuality=76] (HSLocalMDS)","HSLMDS (HSLocalMDS)",76,NA,0.69,0.38,1,NA,3.259,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=76] [kQuality=77] (HSLocalMDS)","HSLMDS [k=76] [kQuality=77] (HSLocalMDS)","HSLMDS (HSLocalMDS)",76,NA,0.69,0.38,1,NA,3.245,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=76] [kQuality=78] (HSLocalMDS)","HSLMDS [k=76] [kQuality=78] (HSLocalMDS)","HSLMDS (HSLocalMDS)",76,NA,0.69,0.38,1,NA,3.227,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=76] [kQuality=79] (HSLocalMDS)","HSLMDS [k=76] [kQuality=79] (HSLocalMDS)","HSLMDS (HSLocalMDS)",76,NA,0.69,0.38,1,NA,3.211,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=85] [kQuality=82] (HSLocalMDS)","HSLMDS [k=85] [kQuality=82] (HSLocalMDS)","HSLMDS (HSLocalMDS)",85,NA,0.69,0.38,1,NA,3.06,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=85] [kQuality=83] (HSLocalMDS)","HSLMDS [k=85] [kQuality=83] (HSLocalMDS)","HSLMDS (HSLocalMDS)",85,NA,0.69,0.38,1,NA,3.065,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=85] [kQuality=84] (HSLocalMDS)","HSLMDS [k=85] [kQuality=84] (HSLocalMDS)","HSLMDS (HSLocalMDS)",85,NA,0.69,0.38,1,NA,3.01,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=85] [kQuality=85] (HSLocalMDS)","HSLMDS [k=85] [kQuality=85] (HSLocalMDS)","HSLMDS (HSLocalMDS)",85,NA,0.69,0.38,1,NA,3.019,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=85] [kQuality=86] (HSLocalMDS)","HSLMDS [k=85] [kQuality=86] (HSLocalMDS)","HSLMDS (HSLocalMDS)",85,NA,0.69,0.38,1,NA,3.023,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=85] [kQuality=87] (HSLocalMDS)","HSLMDS [k=85] [kQuality=87] (HSLocalMDS)","HSLMDS (HSLocalMDS)",85,NA,0.69,0.38,1,NA,3.032,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=85] [kQuality=88] (HSLocalMDS)","HSLMDS [k=85] [kQuality=88] (HSLocalMDS)","HSLMDS (HSLocalMDS)",85,NA,0.69,0.38,1,NA,3.043,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
