"","id","k","Agr","ER(Agr)","AdjNum","AdjDenom","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted","AgrAdj"
"56","DRR",56,0.768053375196232,0.622222222222222,0.14583115297401,0.377777777777778,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.14583115297401
"57","DRR",57,0.773664931559668,0.633333333333333,0.140331598226335,0.366666666666667,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.140331598226335
"58","DRR",58,0.776809397499053,0.644444444444444,0.132364953054608,0.355555555555556,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.132364953054608
"59","DRR",59,0.780033525796238,0.655555555555556,0.124477970240682,0.344444444444444,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.124477970240682
"60","DRR",60,0.786996336996337,0.666666666666667,0.12032967032967,0.333333333333333,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.12032967032967
"61","DRR",61,0.792469825256711,0.677777777777778,0.114692047478933,0.322222222222222,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.114692047478933
"62","DRR",62,0.798652959943283,0.688888888888889,0.109764071054394,0.311111111111111,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.109764071054394
"63","DRR",63,0.801325658468516,0.7,0.101325658468516,0.3,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.101325658468516
"64","DRR",64,0.809237637362637,0.711111111111111,0.0981265262515262,0.288888888888889,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0981265262515262
"65","DRR",65,0.813863060016906,0.722222222222222,0.091640837794684,0.277777777777778,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.091640837794684
"66","DRR",66,0.82017982017982,0.733333333333333,0.0868464868464869,0.266666666666667,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0868464868464869
"67","DRR",67,0.826800065606036,0.744444444444444,0.0823556211615913,0.255555555555556,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0823556211615913
"68","DRR",68,0.835488041370394,0.755555555555556,0.0799324858148388,0.244444444444444,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0799324858148388
"69","DRR",69,0.842331581462016,0.766666666666667,0.0756649147953495,0.233333333333333,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0756649147953495
"70","DRR",70,0.850392464678179,0.777777777777778,0.0726146869004012,0.222222222222222,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0726146869004012
"71","DRR",71,0.857452406748181,0.788888888888889,0.0685635178592925,0.211111111111111,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0685635178592925
"72","DRR",72,0.867216117216117,0.8,0.0672161172161172,0.2,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0672161172161172
"73","DRR",73,0.874303778413367,0.811111111111111,0.0631926673022564,0.188888888888889,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0631926673022564
"74","DRR",74,0.879120879120879,0.822222222222222,0.0568986568986569,0.177777777777778,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0568986568986569
"75","DRR",75,0.887472527472527,0.833333333333333,0.0541391941391941,0.166666666666667,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0541391941391941
"76","DRR",76,0.896182764603817,0.844444444444444,0.0517383201593727,0.155555555555556,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0517383201593727
"77","DRR",77,0.902097902097902,0.855555555555556,0.0465423465423466,0.144444444444444,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0465423465423466
"78","DRR",78,0.91039729501268,0.866666666666667,0.0437306283460129,0.133333333333333,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0437306283460129
"79","DRR",79,0.919599387953818,0.877777777777778,0.0418216101760406,0.122222222222222,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0418216101760406
"80","DRR",80,0.928708791208791,0.888888888888889,0.0398199023199024,0.111111111111111,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0398199023199024
"81","DRR",81,0.937321937321937,0.9,0.0373219373219373,0.1,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0373219373219373
"82","DRR",82,0.942374698472259,0.911111111111111,0.0312635873611483,0.0888888888888889,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0312635873611483
"83","DRR",83,0.950218456242553,0.922222222222222,0.0279962340203304,0.0777777777777777,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0279962340203304
"84","DRR",84,0.957221350078493,0.933333333333333,0.0238880167451596,0.0666666666666667,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0238880167451596
"85","DRR",85,0.965093729799612,0.944444444444444,0.0206492853551677,0.0555555555555556,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0206492853551677
"86","DRR",86,0.973294147712752,0.955555555555556,0.0177385921571968,0.0444444444444444,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0177385921571968
"87","DRR",87,0.978779840848806,0.966666666666667,0.0121131741821396,0.0333333333333333,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.0121131741821396
"88","DRR",88,0.982642357642358,0.977777777777778,0.00486457986457989,0.0222222222222223,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.00486457986457989
"89","DRR",89,0.98876404494382,0.988888888888889,-0.000124843945068731,0.0111111111111111,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,-0.000124843945068731
"90","DRR",90,1,1,0,0,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0
"91","DiffusionMaps",1,0.0989010989010989,0.0111111111111111,0.0877899877899878,0.988888888888889,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.0877899877899878
"92","DiffusionMaps",2,0.181318681318681,0.0222222222222222,0.159096459096459,0.977777777777778,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.159096459096459
"93","DiffusionMaps",3,0.256410256410256,0.0333333333333333,0.223076923076923,0.966666666666667,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.223076923076923
"94","DiffusionMaps",4,0.343406593406593,0.0444444444444444,0.298962148962149,0.955555555555556,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.298962148962149
"95","DiffusionMaps",5,0.375824175824176,0.0555555555555556,0.32026862026862,0.944444444444444,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.32026862026862
"96","DiffusionMaps",6,0.408424908424908,0.0666666666666667,0.341758241758242,0.933333333333333,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.341758241758242
"97","DiffusionMaps",7,0.425431711145997,0.0777777777777778,0.347653933368219,0.922222222222222,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.347653933368219
"98","DiffusionMaps",8,0.442307692307692,0.0888888888888889,0.353418803418803,0.911111111111111,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.353418803418803
"99","DiffusionMaps",9,0.483516483516484,0.1,0.383516483516483,0.9,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.383516483516483
"100","DiffusionMaps",10,0.503296703296703,0.111111111111111,0.392185592185592,0.888888888888889,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.392185592185592
"101","DiffusionMaps",11,0.528471528471528,0.122222222222222,0.406249306249306,0.877777777777778,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.406249306249306
"102","DiffusionMaps",12,0.547619047619048,0.133333333333333,0.414285714285714,0.866666666666667,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.414285714285714
"103","DiffusionMaps",13,0.579881656804734,0.144444444444444,0.435437212360289,0.855555555555556,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.435437212360289
"104","DiffusionMaps",14,0.59105180533752,0.155555555555556,0.435496249781964,0.844444444444444,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.435496249781964
"105","DiffusionMaps",15,0.604395604395604,0.166666666666667,0.437728937728938,0.833333333333333,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.437728937728938
"106","DiffusionMaps",16,0.616758241758242,0.177777777777778,0.438980463980464,0.822222222222222,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.438980463980464
"107","DiffusionMaps",17,0.630252100840336,0.188888888888889,0.441363211951447,0.811111111111111,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.441363211951447
"108","DiffusionMaps",18,0.634920634920635,0.2,0.434920634920635,0.8,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.434920634920635
"109","DiffusionMaps",19,0.636784268363216,0.211111111111111,0.425673157252105,0.788888888888889,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.425673157252105
"110","DiffusionMaps",20,0.647802197802198,0.222222222222222,0.425579975579976,0.777777777777778,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.425579975579976
"111","DiffusionMaps",21,0.6567242281528,0.233333333333333,0.423390894819466,0.766666666666667,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.423390894819466
"112","DiffusionMaps",22,0.662337662337662,0.244444444444444,0.417893217893218,0.755555555555556,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.417893217893218
"113","DiffusionMaps",23,0.672240802675585,0.255555555555556,0.41668524712003,0.744444444444444,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.41668524712003
"114","DiffusionMaps",24,0.678571428571429,0.266666666666667,0.411904761904762,0.733333333333333,"DiffusionMaps",NA,NA,0.77,0.53,3,0,1.004,0.962,1,0.923,0.929,1,0.963,17,10.714,0.63,0.441,0.411904761904762
