"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=72] [kQuality=72] (NLDR)","LMDS [k=72] [kQuality=72] (NLDR)","LMDS (NLDR)",72,NA,0.77,0.53,1,NA,0.755,0.722,NA,NA,NA,NA,NA,37,23.411,0.633,0.432
"LMDS [k=72] [kQuality=73] (NLDR)","LMDS [k=72] [kQuality=73] (NLDR)","LMDS (NLDR)",72,NA,0.77,0.53,1,NA,0.761,0.722,NA,NA,NA,NA,NA,37,23.411,0.633,0.432
"LMDS [k=72] [kQuality=74] (NLDR)","LMDS [k=72] [kQuality=74] (NLDR)","LMDS (NLDR)",72,NA,0.77,0.53,1,NA,0.741,0.722,NA,NA,NA,NA,NA,37,23.411,0.633,0.432
"LMDS [k=72] [kQuality=75] (NLDR)","LMDS [k=72] [kQuality=75] (NLDR)","LMDS (NLDR)",72,NA,0.77,0.53,1,NA,0.751,0.722,NA,NA,NA,NA,NA,37,23.411,0.633,0.432
"LMDS [k=78] (rNLDR)","LMDS [k=78] (rNLDR)","LMDS (rNLDR)",78,NA,0.82,0.64,1,NA,146.743,0.722,NA,NA,NA,NA,NA,40,28.962,0.724,0.507
"LMDS [k=78] (smacofx)","LMDS [k=78] (smacofx)","LMDS (smacofx)",78,NA,0.63,0.25,1,NA,9.844,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=78] [kQuality=75] (NLDR)","LMDS [k=78] [kQuality=75] (NLDR)","LMDS (NLDR)",78,NA,0.77,0.54,1,NA,3.372,0.722,NA,NA,NA,NA,NA,37,23.703,0.641,0.44
"LMDS [k=78] [kQuality=76] (NLDR)","LMDS [k=78] [kQuality=76] (NLDR)","LMDS (NLDR)",78,NA,0.77,0.54,1,NA,3.374,0.722,NA,NA,NA,NA,NA,37,23.703,0.641,0.44
"LMDS [k=78] [kQuality=77] (NLDR)","LMDS [k=78] [kQuality=77] (NLDR)","LMDS (NLDR)",78,NA,0.77,0.54,1,NA,3.377,0.722,NA,NA,NA,NA,NA,37,23.703,0.641,0.44
"LMDS [k=78] [kQuality=78] (NLDR)","LMDS [k=78] [kQuality=78] (NLDR)","LMDS (NLDR)",78,NA,0.77,0.54,1,NA,3.356,0.722,NA,NA,NA,NA,NA,37,23.703,0.641,0.44
"LMDS [k=78] [kQuality=79] (NLDR)","LMDS [k=78] [kQuality=79] (NLDR)","LMDS (NLDR)",78,NA,0.77,0.54,1,NA,3.389,0.722,NA,NA,NA,NA,NA,37,23.703,0.641,0.44
"LMDS [k=78] [kQuality=80] (NLDR)","LMDS [k=78] [kQuality=80] (NLDR)","LMDS (NLDR)",78,NA,0.77,0.54,1,NA,3.389,0.722,NA,NA,NA,NA,NA,37,23.703,0.641,0.44
"LMDS [k=78] [kQuality=81] (NLDR)","LMDS [k=78] [kQuality=81] (NLDR)","LMDS (NLDR)",78,NA,0.77,0.54,1,NA,3.46,0.722,NA,NA,NA,NA,NA,37,23.703,0.641,0.44
"LMDS [k=84] (rNLDR)","LMDS [k=84] (rNLDR)","LMDS (rNLDR)",84,NA,0.82,0.64,1,NA,114.369,0.722,NA,NA,NA,NA,NA,42,30.805,0.733,0.505
"LMDS [k=84] (smacofx)","LMDS [k=84] (smacofx)","LMDS (smacofx)",84,NA,0.63,0.25,1,NA,16.483,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=84] [kQuality=81] (NLDR)","LMDS [k=84] [kQuality=81] (NLDR)","LMDS (NLDR)",84,NA,0.77,0.54,1,NA,1.446,0.722,NA,NA,NA,NA,NA,39,25.546,0.655,0.443
"LMDS [k=84] [kQuality=82] (NLDR)","LMDS [k=84] [kQuality=82] (NLDR)","LMDS (NLDR)",84,NA,0.77,0.54,1,NA,1.415,0.722,NA,NA,NA,NA,NA,39,25.546,0.655,0.443
"LMDS [k=84] [kQuality=83] (NLDR)","LMDS [k=84] [kQuality=83] (NLDR)","LMDS (NLDR)",84,NA,0.77,0.54,1,NA,1.432,0.722,NA,NA,NA,NA,NA,39,25.546,0.655,0.443
"LMDS [k=84] [kQuality=84] (NLDR)","LMDS [k=84] [kQuality=84] (NLDR)","LMDS (NLDR)",84,NA,0.77,0.54,1,NA,1.403,0.722,NA,NA,NA,NA,NA,39,25.546,0.655,0.443
"LMDS [k=84] [kQuality=85] (NLDR)","LMDS [k=84] [kQuality=85] (NLDR)","LMDS (NLDR)",84,NA,0.77,0.54,1,NA,1.452,0.722,NA,NA,NA,NA,NA,39,25.546,0.655,0.443
"LMDS [k=84] [kQuality=86] (NLDR)","LMDS [k=84] [kQuality=86] (NLDR)","LMDS (NLDR)",84,NA,0.77,0.54,1,NA,1.454,0.722,NA,NA,NA,NA,NA,39,25.546,0.655,0.443
"LMDS [k=84] [kQuality=87] (NLDR)","LMDS [k=84] [kQuality=87] (NLDR)","LMDS (NLDR)",84,NA,0.77,0.54,1,NA,1.437,0.722,NA,NA,NA,NA,NA,39,25.546,0.655,0.443
"LMDS [k=9] (rNLDR)","LMDS [k=9] (rNLDR)","LMDS (rNLDR)",9,NA,0.75,0.5,1,NA,165.493,0.722,NA,NA,NA,NA,NA,34,20.092,0.591,0.406
"LMDS [k=9] (smacofx)","LMDS [k=9] (smacofx)","LMDS (smacofx)",9,NA,0.63,0.25,1,NA,32.173,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=9] [kQuality=10] (NLDR)","LMDS [k=9] [kQuality=10] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.46,1,NA,19.17,0.722,NA,NA,NA,NA,NA,39,22.93,0.588,0.376
"LMDS [k=9] [kQuality=11] (NLDR)","LMDS [k=9] [kQuality=11] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.46,1,NA,19.17,0.722,NA,NA,NA,NA,NA,39,22.93,0.588,0.376
"LMDS [k=9] [kQuality=12] (NLDR)","LMDS [k=9] [kQuality=12] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.46,1,NA,19.153,0.722,NA,NA,NA,NA,NA,39,22.93,0.588,0.376
"LMDS [k=9] [kQuality=6] (NLDR)","LMDS [k=9] [kQuality=6] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.46,1,NA,19.17,0.722,NA,NA,NA,NA,NA,39,22.93,0.588,0.376
"LMDS [k=9] [kQuality=7] (NLDR)","LMDS [k=9] [kQuality=7] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.46,1,NA,19.239,0.722,NA,NA,NA,NA,NA,39,22.93,0.588,0.376
"LMDS [k=9] [kQuality=8] (NLDR)","LMDS [k=9] [kQuality=8] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.46,1,NA,19.233,0.722,NA,NA,NA,NA,NA,39,22.93,0.588,0.376
"LMDS [k=9] [kQuality=9] (NLDR)","LMDS [k=9] [kQuality=9] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.46,1,NA,19.346,0.722,NA,NA,NA,NA,NA,39,22.93,0.588,0.376
"LMDS [k=90] (rNLDR)","LMDS [k=90] (rNLDR)","LMDS (rNLDR)",90,NA,0.82,0.64,1,NA,69.483,0.722,NA,NA,NA,NA,NA,42,30.957,0.737,0.509
"LMDS [k=90] (smacofx)","LMDS [k=90] (smacofx)","LMDS (smacofx)",90,NA,0.63,0.25,1,NA,5.208,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=90] [kQuality=87] (NLDR)","LMDS [k=90] [kQuality=87] (NLDR)","LMDS (NLDR)",90,NA,0.78,0.55,1,NA,1.746,0.722,NA,NA,NA,NA,NA,39,25.589,0.656,0.444
"LMDS [k=90] [kQuality=88] (NLDR)","LMDS [k=90] [kQuality=88] (NLDR)","LMDS (NLDR)",90,NA,0.78,0.55,1,NA,1.78,0.722,NA,NA,NA,NA,NA,39,25.589,0.656,0.444
"LMDS [k=90] [kQuality=89] (NLDR)","LMDS [k=90] [kQuality=89] (NLDR)","LMDS (NLDR)",90,NA,0.78,0.55,1,NA,1.761,0.722,NA,NA,NA,NA,NA,39,25.589,0.656,0.444
"LMDS [k=90] [kQuality=90] (NLDR)","LMDS [k=90] [kQuality=90] (NLDR)","LMDS (NLDR)",90,NA,0.78,0.55,1,NA,1.745,0.722,NA,NA,NA,NA,NA,39,25.589,0.656,0.444
"LMDS [k=90] [kQuality=91] (NLDR)","LMDS [k=90] [kQuality=91] (NLDR)","LMDS (NLDR)",90,NA,0.78,0.55,1,NA,1.768,0.722,NA,NA,NA,NA,NA,39,25.589,0.656,0.444
"LMDS [k=90] [kQuality=92] (NLDR)","LMDS [k=90] [kQuality=92] (NLDR)","LMDS (NLDR)",90,NA,0.78,0.55,1,NA,1.81,0.722,NA,NA,NA,NA,NA,39,25.589,0.656,0.444
"LMDS [k=90] [kQuality=93] (NLDR)","LMDS [k=90] [kQuality=93] (NLDR)","LMDS (NLDR)",90,NA,0.78,0.55,1,NA,1.76,0.722,NA,NA,NA,NA,NA,39,25.589,0.656,0.444
"LMDS [k=97] (rNLDR)","LMDS [k=97] (rNLDR)","LMDS (rNLDR)",97,NA,0.82,0.64,1,NA,72.932,0.741,NA,NA,NA,NA,NA,43,32.005,0.744,0.511
"LMDS [k=97] (smacofx)","LMDS [k=97] (smacofx)","LMDS (smacofx)",97,NA,0.63,0.25,1,NA,5.896,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=97] [kQuality=100] (NLDR)","LMDS [k=97] [kQuality=100] (NLDR)","LMDS (NLDR)",97,NA,0.81,0.62,1,NA,1.498,0.722,NA,NA,NA,NA,NA,39,27.535,0.706,0.494
"LMDS [k=97] [kQuality=94] (NLDR)","LMDS [k=97] [kQuality=94] (NLDR)","LMDS (NLDR)",97,NA,0.81,0.62,1,NA,1.476,0.722,NA,NA,NA,NA,NA,39,27.535,0.706,0.494
"LMDS [k=97] [kQuality=95] (NLDR)","LMDS [k=97] [kQuality=95] (NLDR)","LMDS (NLDR)",97,NA,0.81,0.62,1,NA,1.519,0.722,NA,NA,NA,NA,NA,39,27.535,0.706,0.494
"LMDS [k=97] [kQuality=96] (NLDR)","LMDS [k=97] [kQuality=96] (NLDR)","LMDS (NLDR)",97,NA,0.81,0.62,1,NA,1.521,0.722,NA,NA,NA,NA,NA,39,27.535,0.706,0.494
"LMDS [k=97] [kQuality=97] (NLDR)","LMDS [k=97] [kQuality=97] (NLDR)","LMDS (NLDR)",97,NA,0.81,0.62,1,NA,1.495,0.722,NA,NA,NA,NA,NA,39,27.535,0.706,0.494
"LMDS [k=97] [kQuality=98] (NLDR)","LMDS [k=97] [kQuality=98] (NLDR)","LMDS (NLDR)",97,NA,0.81,0.62,1,NA,1.472,0.722,NA,NA,NA,NA,NA,39,27.535,0.706,0.494
"LMDS [k=97] [kQuality=99] (NLDR)","LMDS [k=97] [kQuality=99] (NLDR)","LMDS (NLDR)",97,NA,0.81,0.62,1,NA,1.501,0.722,NA,NA,NA,NA,NA,39,27.535,0.706,0.494
"MDS (NLDR)","MDS (NLDR)","MDS (NLDR)",NA,NA,0.82,0.64,3,0,2.068,0.722,NA,NA,NA,NA,NA,38,27.086,0.713,0.506
"MDS (smacof)","MDS (smacof)","MDS (smacof)",NA,NA,0.64,0.27,3,0,0.021,0.759,NA,NA,NA,NA,NA,47,21.805,0.464,0.209
"PCA_SVD","PCA_SVD","PCA_SVD",NA,NA,0.61,0.22,3,0.022,1.602,0.722,NA,NA,NA,NA,NA,39,15.097,0.387,0.175
"PPCA","PPCA","PPCA",NA,NA,0.79,0.57,3,0.238,205.62,0.704,NA,NA,NA,NA,NA,40,26.908,0.673,0.455
"tSNE [perp=15]","tSNE [perp=15]","tSNE",NA,15,0.76,0.52,1,NA,1.065,0.833,NA,NA,NA,NA,NA,2,1.227,0.614,0.603
"tSNE [perp=22]","tSNE [perp=22]","tSNE",NA,22,0.77,0.54,1,NA,0.992,0.852,NA,NA,NA,NA,NA,2,1.168,0.584,0.573
"tSNE [perp=28]","tSNE [perp=28]","tSNE",NA,28,0.77,0.54,1,NA,0.985,0.741,NA,NA,NA,NA,NA,2,1.043,0.522,0.511
"tSNE [perp=3]","tSNE [perp=3]","tSNE",NA,3,0.74,0.47,1,NA,0.989,0.741,NA,NA,NA,NA,NA,1,0.773,0.773,0.768
"tSNE [perp=34]","tSNE [perp=34]","tSNE",NA,34,0.76,0.52,1,NA,0.993,0.778,NA,NA,NA,NA,NA,2,0.951,0.476,0.465
"tSNE [perp=40]","tSNE [perp=40]","tSNE",NA,40,0.8,0.59,1,NA,1.059,0.759,NA,NA,NA,NA,NA,17,9.67,0.569,0.476
"tSNE [perp=47]","tSNE [perp=47]","tSNE",NA,47,0.79,0.58,1,NA,1.07,0.722,NA,NA,NA,NA,NA,24,14.222,0.593,0.462
"tSNE [perp=53]","tSNE [perp=53]","tSNE",NA,53,0.8,0.59,1,NA,1.042,0.741,NA,NA,NA,NA,NA,30,18.989,0.633,0.47
"tSNE [perp=59]","tSNE [perp=59]","tSNE",NA,59,0.79,0.58,1,NA,0.99,0.741,NA,NA,NA,NA,NA,28,17.703,0.632,0.48
"tSNE [perp=9]","tSNE [perp=9]","tSNE",NA,9,0.74,0.49,1,NA,1.062,0.778,NA,NA,NA,NA,NA,1,0.692,0.692,0.686
"UMAP [k=103]","UMAP [k=103]","UMAP",103,NA,0.72,0.44,1,NA,0.808,0.759,NA,NA,NA,NA,NA,49,29.914,0.61,0.344
"UMAP [k=109]","UMAP [k=109]","UMAP",109,NA,0.7,0.41,1,NA,0.845,0.704,NA,NA,NA,NA,NA,43,24.141,0.561,0.328
"UMAP [k=115]","UMAP [k=115]","UMAP",115,NA,0.73,0.46,1,NA,0.849,0.722,NA,NA,NA,NA,NA,47,28.476,0.606,0.35
"UMAP [k=122]","UMAP [k=122]","UMAP",122,NA,0.7,0.41,1,NA,0.891,0.63,NA,NA,NA,NA,NA,48,28.157,0.587,0.326
"UMAP [k=128]","UMAP [k=128]","UMAP",128,NA,0.71,0.41,1,NA,0.899,0.704,NA,NA,NA,NA,NA,41,22.659,0.553,0.33
"UMAP [k=134]","UMAP [k=134]","UMAP",134,NA,0.71,0.41,1,NA,0.917,0.722,NA,NA,NA,NA,NA,42,23.514,0.56,0.332
"UMAP [k=140]","UMAP [k=140]","UMAP",140,NA,0.7,0.4,1,NA,0.94,0.685,NA,NA,NA,NA,NA,49,29.438,0.601,0.334
"UMAP [k=147]","UMAP [k=147]","UMAP",147,NA,0.72,0.44,1,NA,0.966,0.741,NA,NA,NA,NA,NA,49,30.005,0.612,0.346
"UMAP [k=15]","UMAP [k=15]","UMAP",15,NA,0.74,0.47,1,NA,0.344,0.704,NA,NA,NA,NA,NA,50,30.422,0.608,0.337
"UMAP [k=153]","UMAP [k=153]","UMAP",153,NA,0.71,0.41,1,NA,0.988,0.704,NA,NA,NA,NA,NA,48,28.049,0.584,0.323
"UMAP [k=159]","UMAP [k=159]","UMAP",159,NA,0.7,0.39,1,NA,0.989,0.759,NA,NA,NA,NA,NA,49,28.492,0.581,0.315
"UMAP [k=165]","UMAP [k=165]","UMAP",165,NA,0.7,0.4,1,NA,1.008,0.704,NA,NA,NA,NA,NA,46,26.416,0.574,0.324
"UMAP [k=172]","UMAP [k=172]","UMAP",172,NA,0.71,0.42,1,NA,1.024,0.704,NA,NA,NA,NA,NA,42,23.735,0.565,0.337
"UMAP [k=178]","UMAP [k=178]","UMAP",178,NA,0.71,0.41,1,NA,1.041,0.63,NA,NA,NA,NA,NA,42,23.335,0.556,0.327
"UMAP [k=184]","UMAP [k=184]","UMAP",184,NA,0.71,0.41,1,NA,1.054,0.722,NA,NA,NA,NA,NA,43,24.308,0.565,0.332
"UMAP [k=22]","UMAP [k=22]","UMAP",22,NA,0.74,0.48,1,NA,0.399,0.722,NA,NA,NA,NA,NA,37,19.805,0.535,0.334
"UMAP [k=28]","UMAP [k=28]","UMAP",28,NA,0.74,0.47,1,NA,0.437,0.722,NA,NA,NA,NA,NA,47,28.059,0.597,0.342
"UMAP [k=3]","UMAP [k=3]","UMAP",3,NA,0.64,0.28,1,NA,0.158,0.648,NA,NA,NA,NA,NA,3,1.032,0.344,0.328
"UMAP [k=34]","UMAP [k=34]","UMAP",34,NA,0.73,0.45,1,NA,0.471,0.778,NA,NA,NA,NA,NA,48,28.951,0.603,0.342
"UMAP [k=40]","UMAP [k=40]","UMAP",40,NA,0.72,0.43,1,NA,0.498,0.796,NA,NA,NA,NA,NA,39,21.546,0.552,0.341
"UMAP [k=47]","UMAP [k=47]","UMAP",47,NA,0.7,0.4,1,NA,0.531,0.741,NA,NA,NA,NA,NA,43,23.697,0.551,0.317
"UMAP [k=53]","UMAP [k=53]","UMAP",53,NA,0.71,0.42,1,NA,0.558,0.759,NA,NA,NA,NA,NA,49,29.227,0.596,0.33
"UMAP [k=59]","UMAP [k=59]","UMAP",59,NA,0.71,0.42,1,NA,0.585,0.648,NA,NA,NA,NA,NA,42,23.465,0.559,0.33
"UMAP [k=65]","UMAP [k=65]","UMAP",65,NA,0.72,0.44,1,NA,0.658,0.685,NA,NA,NA,NA,NA,53,32.978,0.622,0.334
"UMAP [k=72]","UMAP [k=72]","UMAP",72,NA,0.7,0.4,1,NA,1.015,0.741,NA,NA,NA,NA,NA,44,24.708,0.562,0.322
"UMAP [k=78]","UMAP [k=78]","UMAP",78,NA,0.7,0.4,1,NA,0.711,0.722,NA,NA,NA,NA,NA,43,24.011,0.558,0.325
"UMAP [k=84]","UMAP [k=84]","UMAP",84,NA,0.71,0.41,1,NA,0.736,0.759,NA,NA,NA,NA,NA,39,20.903,0.536,0.324
"UMAP [k=9]","UMAP [k=9]","UMAP",9,NA,0.73,0.45,1,NA,0.286,0.667,NA,NA,NA,NA,NA,24,11.07,0.461,0.331
"UMAP [k=90]","UMAP [k=90]","UMAP",90,NA,0.72,0.43,1,NA,0.758,0.722,NA,NA,NA,NA,NA,42,23.789,0.566,0.338
"UMAP [k=97]","UMAP [k=97]","UMAP",97,NA,0.71,0.42,1,NA,0.786,0.722,NA,NA,NA,NA,NA,50,30.124,0.602,0.331
