"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"HSLMDS [k=95] [kQuality=93] (NLDR)","HSLMDS [k=95] [kQuality=93] (NLDR)","HSLMDS (NLDR)",95,NA,0.74,0.49,1,NA,6.547,0.904,NA,NA,NA,NA,NA,72,49.894,0.693,0.399
"HSLMDS [k=95] [kQuality=94] (NLDR)","HSLMDS [k=95] [kQuality=94] (NLDR)","HSLMDS (NLDR)",95,NA,0.74,0.49,1,NA,6.531,0.904,NA,NA,NA,NA,NA,72,49.894,0.693,0.399
"HSLMDS [k=95] [kQuality=95] (NLDR)","HSLMDS [k=95] [kQuality=95] (NLDR)","HSLMDS (NLDR)",95,NA,0.74,0.49,1,NA,6.58,0.904,NA,NA,NA,NA,NA,72,49.894,0.693,0.399
"HSLMDS [k=95] [kQuality=96] (NLDR)","HSLMDS [k=95] [kQuality=96] (NLDR)","HSLMDS (NLDR)",95,NA,0.74,0.48,1,NA,6.184,0.904,NA,NA,NA,NA,NA,72,49.134,0.682,0.389
"HSLMDS [k=95] [kQuality=97] (NLDR)","HSLMDS [k=95] [kQuality=97] (NLDR)","HSLMDS (NLDR)",95,NA,0.74,0.48,1,NA,6.242,0.904,NA,NA,NA,NA,NA,72,49.134,0.682,0.389
"HSLMDS [k=95] [kQuality=98] (NLDR)","HSLMDS [k=95] [kQuality=98] (NLDR)","HSLMDS (NLDR)",95,NA,0.74,0.48,1,NA,6.168,0.904,NA,NA,NA,NA,NA,72,49.134,0.682,0.389
"HSMDS (NLDR)","HSMDS (NLDR)","HSMDS (NLDR)",NA,NA,0.79,0.58,3,0.002,60.774,0.863,NA,NA,NA,NA,NA,77,58.175,0.756,0.441
"Isomap [k=103]","Isomap [k=103]","Isomap",103,NA,0.75,0.51,1,NA,2.701,0.945,NA,NA,NA,NA,NA,57,35.915,0.63,0.397
"Isomap [k=11]","Isomap [k=11]","Isomap",11,NA,0.74,0.47,1,NA,2.399,0.986,NA,NA,NA,NA,NA,49,28.614,0.584,0.384
"Isomap [k=111]","Isomap [k=111]","Isomap",111,NA,0.76,0.51,1,NA,2.752,0.945,NA,NA,NA,NA,NA,61,39.545,0.648,0.399
"Isomap [k=120]","Isomap [k=120]","Isomap",120,NA,0.76,0.52,1,NA,2.783,0.945,NA,NA,NA,NA,NA,69,46.841,0.679,0.397
"Isomap [k=128]","Isomap [k=128]","Isomap",128,NA,0.76,0.52,1,NA,2.775,0.877,NA,NA,NA,NA,NA,69,46.76,0.678,0.396
"Isomap [k=137]","Isomap [k=137]","Isomap",137,NA,0.76,0.52,1,NA,2.825,0.918,NA,NA,NA,NA,NA,78,56.016,0.718,0.4
"Isomap [k=145]","Isomap [k=145]","Isomap",145,NA,0.76,0.52,1,NA,2.829,0.904,NA,NA,NA,NA,NA,79,56.825,0.719,0.397
"Isomap [k=153]","Isomap [k=153]","Isomap",153,NA,0.76,0.52,1,NA,2.853,0.932,NA,NA,NA,NA,NA,79,56.854,0.72,0.397
"Isomap [k=162]","Isomap [k=162]","Isomap",162,NA,0.76,0.53,1,NA,3.268,0.918,NA,NA,NA,NA,NA,77,54.602,0.709,0.395
"Isomap [k=170]","Isomap [k=170]","Isomap",170,NA,0.76,0.53,1,NA,2.879,0.877,NA,NA,NA,NA,NA,72,50.004,0.695,0.401
"Isomap [k=178]","Isomap [k=178]","Isomap",178,NA,0.77,0.53,1,NA,2.893,0.877,NA,NA,NA,NA,NA,72,50.911,0.707,0.413
"Isomap [k=187]","Isomap [k=187]","Isomap",187,NA,0.77,0.53,1,NA,2.901,0.918,NA,NA,NA,NA,NA,73,52.87,0.724,0.426
"Isomap [k=195]","Isomap [k=195]","Isomap",195,NA,0.77,0.54,1,NA,3.327,0.877,NA,NA,NA,NA,NA,72,52.589,0.73,0.437
"Isomap [k=20]","Isomap [k=20]","Isomap",20,NA,0.74,0.47,1,NA,2.225,0.959,NA,NA,NA,NA,NA,76,51.593,0.679,0.369
"Isomap [k=203]","Isomap [k=203]","Isomap",203,NA,0.77,0.54,1,NA,2.912,0.863,NA,NA,NA,NA,NA,72,52.744,0.733,0.439
"Isomap [k=212]","Isomap [k=212]","Isomap",212,NA,0.78,0.55,1,NA,3.346,0.822,NA,NA,NA,NA,NA,71,52.163,0.735,0.445
"Isomap [k=220]","Isomap [k=220]","Isomap",220,NA,0.78,0.56,1,NA,2.926,0.863,NA,NA,NA,NA,NA,72,53.142,0.738,0.444
"Isomap [k=228]","Isomap [k=228]","Isomap",228,NA,0.78,0.56,1,NA,2.937,0.849,NA,NA,NA,NA,NA,69,48.984,0.71,0.428
"Isomap [k=237]","Isomap [k=237]","Isomap",237,NA,0.77,0.54,1,NA,2.931,0.904,NA,NA,NA,NA,NA,69,47.866,0.694,0.412
"Isomap [k=245]","Isomap [k=245]","Isomap",245,NA,0.77,0.53,1,NA,2.96,0.945,NA,NA,NA,NA,NA,50,30.943,0.619,0.415
"Isomap [k=28]","Isomap [k=28]","Isomap",28,NA,0.74,0.47,1,NA,2.293,0.973,NA,NA,NA,NA,NA,49,28.26,0.577,0.377
"Isomap [k=3]","Isomap [k=3]","Isomap",3,NA,0.72,0.44,1,NA,1.916,0.959,NA,NA,NA,NA,NA,49,26.882,0.549,0.349
"Isomap [k=36]","Isomap [k=36]","Isomap",36,NA,0.74,0.48,1,NA,2.369,0.973,NA,NA,NA,NA,NA,58,36.768,0.634,0.397
"Isomap [k=45]","Isomap [k=45]","Isomap",45,NA,0.75,0.49,1,NA,2.766,0.986,NA,NA,NA,NA,NA,60,39.382,0.656,0.411
"Isomap [k=53]","Isomap [k=53]","Isomap",53,NA,0.75,0.5,1,NA,2.468,0.959,NA,NA,NA,NA,NA,61,41.159,0.675,0.426
"Isomap [k=61]","Isomap [k=61]","Isomap",61,NA,0.75,0.5,1,NA,2.499,0.959,NA,NA,NA,NA,NA,56,36.602,0.654,0.425
"Isomap [k=70]","Isomap [k=70]","Isomap",70,NA,0.75,0.49,1,NA,2.541,0.945,NA,NA,NA,NA,NA,57,36.789,0.645,0.413
"Isomap [k=78]","Isomap [k=78]","Isomap",78,NA,0.74,0.48,1,NA,2.966,0.932,NA,NA,NA,NA,NA,56,35.126,0.627,0.399
"Isomap [k=86]","Isomap [k=86]","Isomap",86,NA,0.74,0.49,1,NA,2.991,0.918,NA,NA,NA,NA,NA,58,36.699,0.633,0.396
"Isomap [k=95]","Isomap [k=95]","Isomap",95,NA,0.75,0.5,1,NA,2.657,0.932,NA,NA,NA,NA,NA,57,35.76,0.627,0.395
"kPCA","kPCA","kPCA",NA,NA,0.53,0.05,3,0.001,0.348,0.521,NA,NA,NA,NA,NA,89,35.951,0.404,0.041
"LMDS [k=103] (rNLDR)","LMDS [k=103] (rNLDR)","LMDS (rNLDR)",103,NA,0.78,0.55,1,NA,377.494,0.89,NA,NA,NA,NA,NA,66,47.589,0.721,0.452
"LMDS [k=103] (smacofx)","LMDS [k=103] (smacofx)","LMDS (smacofx)",103,NA,0.58,0.16,1,NA,24.45,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=103] [kQuality=100] (NLDR)","LMDS [k=103] [kQuality=100] (NLDR)","LMDS (NLDR)",103,NA,0.75,0.49,1,NA,2.34,0.877,NA,NA,NA,NA,NA,65,42.959,0.661,0.396
"LMDS [k=103] [kQuality=101] (NLDR)","LMDS [k=103] [kQuality=101] (NLDR)","LMDS (NLDR)",103,NA,0.75,0.49,1,NA,2.36,0.877,NA,NA,NA,NA,NA,65,42.959,0.661,0.396
"LMDS [k=103] [kQuality=102] (NLDR)","LMDS [k=103] [kQuality=102] (NLDR)","LMDS (NLDR)",103,NA,0.75,0.49,1,NA,2.316,0.877,NA,NA,NA,NA,NA,65,42.959,0.661,0.396
"LMDS [k=103] [kQuality=103] (NLDR)","LMDS [k=103] [kQuality=103] (NLDR)","LMDS (NLDR)",103,NA,0.75,0.49,1,NA,2.354,0.877,NA,NA,NA,NA,NA,65,42.959,0.661,0.396
"LMDS [k=103] [kQuality=104] (NLDR)","LMDS [k=103] [kQuality=104] (NLDR)","LMDS (NLDR)",103,NA,0.75,0.49,1,NA,2.305,0.877,NA,NA,NA,NA,NA,65,42.959,0.661,0.396
"LMDS [k=103] [kQuality=105] (NLDR)","LMDS [k=103] [kQuality=105] (NLDR)","LMDS (NLDR)",103,NA,0.75,0.49,1,NA,2.357,0.877,NA,NA,NA,NA,NA,65,42.959,0.661,0.396
"LMDS [k=103] [kQuality=106] (NLDR)","LMDS [k=103] [kQuality=106] (NLDR)","LMDS (NLDR)",103,NA,0.75,0.49,1,NA,2.319,0.877,NA,NA,NA,NA,NA,65,42.959,0.661,0.396
"LMDS [k=11] (rNLDR)","LMDS [k=11] (rNLDR)","LMDS (rNLDR)",11,NA,0.72,0.45,1,NA,241.634,1,NA,NA,NA,NA,NA,43,24.524,0.57,0.395
"LMDS [k=11] (smacofx)","LMDS [k=11] (smacofx)","LMDS (smacofx)",11,NA,0.58,0.16,1,NA,62.798,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=11] [kQuality=10] (NLDR)","LMDS [k=11] [kQuality=10] (NLDR)","LMDS (NLDR)",11,NA,0.73,0.45,1,NA,5.162,1,NA,NA,NA,NA,NA,40,22.285,0.557,0.394
"LMDS [k=11] [kQuality=11] (NLDR)","LMDS [k=11] [kQuality=11] (NLDR)","LMDS (NLDR)",11,NA,0.73,0.45,1,NA,5.177,1,NA,NA,NA,NA,NA,40,22.285,0.557,0.394
"LMDS [k=11] [kQuality=12] (NLDR)","LMDS [k=11] [kQuality=12] (NLDR)","LMDS (NLDR)",11,NA,0.73,0.45,1,NA,5.155,1,NA,NA,NA,NA,NA,40,22.285,0.557,0.394
"LMDS [k=11] [kQuality=13] (NLDR)","LMDS [k=11] [kQuality=13] (NLDR)","LMDS (NLDR)",11,NA,0.73,0.45,1,NA,5.169,1,NA,NA,NA,NA,NA,40,22.285,0.557,0.394
"LMDS [k=11] [kQuality=14] (NLDR)","LMDS [k=11] [kQuality=14] (NLDR)","LMDS (NLDR)",11,NA,0.73,0.45,1,NA,5.163,1,NA,NA,NA,NA,NA,40,22.285,0.557,0.394
"LMDS [k=11] [kQuality=8] (NLDR)","LMDS [k=11] [kQuality=8] (NLDR)","LMDS (NLDR)",11,NA,0.73,0.45,1,NA,5.183,1,NA,NA,NA,NA,NA,40,22.285,0.557,0.394
"LMDS [k=11] [kQuality=9] (NLDR)","LMDS [k=11] [kQuality=9] (NLDR)","LMDS (NLDR)",11,NA,0.73,0.45,1,NA,5.184,1,NA,NA,NA,NA,NA,40,22.285,0.557,0.394
"LMDS [k=111] (rNLDR)","LMDS [k=111] (rNLDR)","LMDS (rNLDR)",111,NA,0.78,0.55,1,NA,143.554,0.918,NA,NA,NA,NA,NA,66,47.415,0.718,0.449
"LMDS [k=111] (smacofx)","LMDS [k=111] (smacofx)","LMDS (smacofx)",111,NA,0.58,0.16,1,NA,20.227,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=111] [kQuality=108] (NLDR)","LMDS [k=111] [kQuality=108] (NLDR)","LMDS (NLDR)",111,NA,0.75,0.49,1,NA,15.905,0.932,NA,NA,NA,NA,NA,72,49.691,0.69,0.396
"LMDS [k=111] [kQuality=109] (NLDR)","LMDS [k=111] [kQuality=109] (NLDR)","LMDS (NLDR)",111,NA,0.75,0.49,1,NA,15.935,0.932,NA,NA,NA,NA,NA,72,49.691,0.69,0.396
"LMDS [k=111] [kQuality=110] (NLDR)","LMDS [k=111] [kQuality=110] (NLDR)","LMDS (NLDR)",111,NA,0.75,0.49,1,NA,15.856,0.932,NA,NA,NA,NA,NA,72,49.691,0.69,0.396
"LMDS [k=111] [kQuality=111] (NLDR)","LMDS [k=111] [kQuality=111] (NLDR)","LMDS (NLDR)",111,NA,0.75,0.49,1,NA,15.971,0.932,NA,NA,NA,NA,NA,72,49.691,0.69,0.396
"LMDS [k=111] [kQuality=112] (NLDR)","LMDS [k=111] [kQuality=112] (NLDR)","LMDS (NLDR)",111,NA,0.75,0.49,1,NA,15.912,0.932,NA,NA,NA,NA,NA,72,49.691,0.69,0.396
"LMDS [k=111] [kQuality=113] (NLDR)","LMDS [k=111] [kQuality=113] (NLDR)","LMDS (NLDR)",111,NA,0.75,0.49,1,NA,15.997,0.932,NA,NA,NA,NA,NA,72,49.691,0.69,0.396
"LMDS [k=111] [kQuality=114] (NLDR)","LMDS [k=111] [kQuality=114] (NLDR)","LMDS (NLDR)",111,NA,0.75,0.49,1,NA,15.969,0.932,NA,NA,NA,NA,NA,72,49.691,0.69,0.396
"LMDS [k=120] (rNLDR)","LMDS [k=120] (rNLDR)","LMDS (rNLDR)",120,NA,0.77,0.54,1,NA,220.602,0.918,NA,NA,NA,NA,NA,72,52.175,0.725,0.431
"LMDS [k=120] (smacofx)","LMDS [k=120] (smacofx)","LMDS (smacofx)",120,NA,0.58,0.16,1,NA,26.102,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=120] [kQuality=117] (NLDR)","LMDS [k=120] [kQuality=117] (NLDR)","LMDS (NLDR)",120,NA,0.77,0.53,1,NA,4.265,0.89,NA,NA,NA,NA,NA,66,46.114,0.699,0.429
"LMDS [k=120] [kQuality=118] (NLDR)","LMDS [k=120] [kQuality=118] (NLDR)","LMDS (NLDR)",120,NA,0.77,0.53,1,NA,4.405,0.89,NA,NA,NA,NA,NA,66,46.114,0.699,0.429
"LMDS [k=120] [kQuality=119] (NLDR)","LMDS [k=120] [kQuality=119] (NLDR)","LMDS (NLDR)",120,NA,0.77,0.53,1,NA,4.382,0.89,NA,NA,NA,NA,NA,66,46.114,0.699,0.429
"LMDS [k=120] [kQuality=120] (NLDR)","LMDS [k=120] [kQuality=120] (NLDR)","LMDS (NLDR)",120,NA,0.77,0.53,1,NA,4.27,0.89,NA,NA,NA,NA,NA,66,46.114,0.699,0.429
"LMDS [k=120] [kQuality=121] (NLDR)","LMDS [k=120] [kQuality=121] (NLDR)","LMDS (NLDR)",120,NA,0.77,0.53,1,NA,4.257,0.89,NA,NA,NA,NA,NA,66,46.114,0.699,0.429
"LMDS [k=120] [kQuality=122] (NLDR)","LMDS [k=120] [kQuality=122] (NLDR)","LMDS (NLDR)",120,NA,0.77,0.53,1,NA,4.348,0.89,NA,NA,NA,NA,NA,66,46.114,0.699,0.429
"LMDS [k=120] [kQuality=123] (NLDR)","LMDS [k=120] [kQuality=123] (NLDR)","LMDS (NLDR)",120,NA,0.77,0.53,1,NA,4.284,0.89,NA,NA,NA,NA,NA,66,46.114,0.699,0.429
"LMDS [k=128] (rNLDR)","LMDS [k=128] (rNLDR)","LMDS (rNLDR)",128,NA,0.77,0.54,1,NA,208.013,0.918,NA,NA,NA,NA,NA,65,45.423,0.699,0.434
"LMDS [k=128] (smacofx)","LMDS [k=128] (smacofx)","LMDS (smacofx)",128,NA,0.58,0.16,1,NA,32.654,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=128] [kQuality=125] (NLDR)","LMDS [k=128] [kQuality=125] (NLDR)","LMDS (NLDR)",128,NA,0.77,0.54,1,NA,2.992,0.877,NA,NA,NA,NA,NA,69,49.329,0.715,0.433
"LMDS [k=128] [kQuality=126] (NLDR)","LMDS [k=128] [kQuality=126] (NLDR)","LMDS (NLDR)",128,NA,0.77,0.54,1,NA,3.068,0.877,NA,NA,NA,NA,NA,69,49.329,0.715,0.433
"LMDS [k=128] [kQuality=127] (NLDR)","LMDS [k=128] [kQuality=127] (NLDR)","LMDS (NLDR)",128,NA,0.77,0.54,1,NA,2.978,0.877,NA,NA,NA,NA,NA,69,49.329,0.715,0.433
"LMDS [k=128] [kQuality=128] (NLDR)","LMDS [k=128] [kQuality=128] (NLDR)","LMDS (NLDR)",128,NA,0.77,0.54,1,NA,3.062,0.877,NA,NA,NA,NA,NA,69,49.329,0.715,0.433
"LMDS [k=128] [kQuality=129] (NLDR)","LMDS [k=128] [kQuality=129] (NLDR)","LMDS (NLDR)",128,NA,0.77,0.54,1,NA,3.014,0.877,NA,NA,NA,NA,NA,69,49.329,0.715,0.433
"LMDS [k=128] [kQuality=130] (NLDR)","LMDS [k=128] [kQuality=130] (NLDR)","LMDS (NLDR)",128,NA,0.77,0.54,1,NA,3.042,0.877,NA,NA,NA,NA,NA,69,49.329,0.715,0.433
"LMDS [k=128] [kQuality=131] (NLDR)","LMDS [k=128] [kQuality=131] (NLDR)","LMDS (NLDR)",128,NA,0.77,0.54,1,NA,3.064,0.877,NA,NA,NA,NA,NA,69,49.329,0.715,0.433
"LMDS [k=137] (rNLDR)","LMDS [k=137] (rNLDR)","LMDS (rNLDR)",137,NA,0.77,0.54,1,NA,406.875,0.904,NA,NA,NA,NA,NA,72,51.935,0.721,0.427
"LMDS [k=137] (smacofx)","LMDS [k=137] (smacofx)","LMDS (smacofx)",137,NA,0.58,0.16,1,NA,26.957,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=137] [kQuality=134] (NLDR)","LMDS [k=137] [kQuality=134] (NLDR)","LMDS (NLDR)",137,NA,0.77,0.54,1,NA,4.55,0.904,NA,NA,NA,NA,NA,69,49.378,0.716,0.434
"LMDS [k=137] [kQuality=135] (NLDR)","LMDS [k=137] [kQuality=135] (NLDR)","LMDS (NLDR)",137,NA,0.77,0.54,1,NA,4.502,0.904,NA,NA,NA,NA,NA,69,49.378,0.716,0.434
"LMDS [k=137] [kQuality=136] (NLDR)","LMDS [k=137] [kQuality=136] (NLDR)","LMDS (NLDR)",137,NA,0.75,0.5,1,NA,3.23,0.822,NA,NA,NA,NA,NA,72,49.305,0.685,0.391
"LMDS [k=137] [kQuality=137] (NLDR)","LMDS [k=137] [kQuality=137] (NLDR)","LMDS (NLDR)",137,NA,0.75,0.5,1,NA,3.194,0.822,NA,NA,NA,NA,NA,72,49.305,0.685,0.391
"LMDS [k=137] [kQuality=138] (NLDR)","LMDS [k=137] [kQuality=138] (NLDR)","LMDS (NLDR)",137,NA,0.75,0.5,1,NA,3.213,0.822,NA,NA,NA,NA,NA,72,49.305,0.685,0.391
"LMDS [k=137] [kQuality=139] (NLDR)","LMDS [k=137] [kQuality=139] (NLDR)","LMDS (NLDR)",137,NA,0.75,0.5,1,NA,3.23,0.822,NA,NA,NA,NA,NA,72,49.305,0.685,0.391
"LMDS [k=137] [kQuality=140] (NLDR)","LMDS [k=137] [kQuality=140] (NLDR)","LMDS (NLDR)",137,NA,0.75,0.5,1,NA,3.271,0.822,NA,NA,NA,NA,NA,72,49.305,0.685,0.391
"LMDS [k=145] (rNLDR)","LMDS [k=145] (rNLDR)","LMDS (rNLDR)",145,NA,0.77,0.54,1,NA,322.251,0.89,NA,NA,NA,NA,NA,72,51.772,0.719,0.425
"LMDS [k=145] (smacofx)","LMDS [k=145] (smacofx)","LMDS (smacofx)",145,NA,0.58,0.16,1,NA,26.401,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=145] [kQuality=142] (NLDR)","LMDS [k=145] [kQuality=142] (NLDR)","LMDS (NLDR)",145,NA,0.75,0.5,1,NA,5.125,0.89,NA,NA,NA,NA,NA,72,48.967,0.68,0.386
"LMDS [k=145] [kQuality=143] (NLDR)","LMDS [k=145] [kQuality=143] (NLDR)","LMDS (NLDR)",145,NA,0.75,0.5,1,NA,5.052,0.89,NA,NA,NA,NA,NA,72,48.967,0.68,0.386
"LMDS [k=145] [kQuality=144] (NLDR)","LMDS [k=145] [kQuality=144] (NLDR)","LMDS (NLDR)",145,NA,0.75,0.5,1,NA,5.213,0.89,NA,NA,NA,NA,NA,72,48.967,0.68,0.386
"LMDS [k=145] [kQuality=145] (NLDR)","LMDS [k=145] [kQuality=145] (NLDR)","LMDS (NLDR)",145,NA,0.75,0.5,1,NA,5.042,0.89,NA,NA,NA,NA,NA,72,48.967,0.68,0.386
"LMDS [k=145] [kQuality=146] (NLDR)","LMDS [k=145] [kQuality=146] (NLDR)","LMDS (NLDR)",145,NA,0.75,0.5,1,NA,5.034,0.89,NA,NA,NA,NA,NA,72,48.967,0.68,0.386
"LMDS [k=145] [kQuality=147] (NLDR)","LMDS [k=145] [kQuality=147] (NLDR)","LMDS (NLDR)",145,NA,0.75,0.5,1,NA,5.137,0.89,NA,NA,NA,NA,NA,72,48.967,0.68,0.386
"LMDS [k=145] [kQuality=148] (NLDR)","LMDS [k=145] [kQuality=148] (NLDR)","LMDS (NLDR)",145,NA,0.75,0.5,1,NA,5.05,0.89,NA,NA,NA,NA,NA,72,48.967,0.68,0.386
"LMDS [k=153] (rNLDR)","LMDS [k=153] (rNLDR)","LMDS (rNLDR)",153,NA,0.77,0.54,1,NA,168.368,0.932,NA,NA,NA,NA,NA,72,51.695,0.718,0.424
"LMDS [k=153] (smacofx)","LMDS [k=153] (smacofx)","LMDS (smacofx)",153,NA,0.58,0.16,1,NA,18.465,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=153] [kQuality=150] (NLDR)","LMDS [k=153] [kQuality=150] (NLDR)","LMDS (NLDR)",153,NA,0.75,0.51,1,NA,2.938,0.904,NA,NA,NA,NA,NA,67,43.866,0.655,0.381
"LMDS [k=153] [kQuality=151] (NLDR)","LMDS [k=153] [kQuality=151] (NLDR)","LMDS (NLDR)",153,NA,0.75,0.51,1,NA,2.941,0.904,NA,NA,NA,NA,NA,67,43.866,0.655,0.381
"LMDS [k=153] [kQuality=152] (NLDR)","LMDS [k=153] [kQuality=152] (NLDR)","LMDS (NLDR)",153,NA,0.75,0.51,1,NA,2.93,0.904,NA,NA,NA,NA,NA,67,43.866,0.655,0.381
"LMDS [k=153] [kQuality=153] (NLDR)","LMDS [k=153] [kQuality=153] (NLDR)","LMDS (NLDR)",153,NA,0.75,0.51,1,NA,2.947,0.904,NA,NA,NA,NA,NA,67,43.866,0.655,0.381
"LMDS [k=153] [kQuality=154] (NLDR)","LMDS [k=153] [kQuality=154] (NLDR)","LMDS (NLDR)",153,NA,0.75,0.51,1,NA,2.935,0.904,NA,NA,NA,NA,NA,67,43.866,0.655,0.381
"LMDS [k=153] [kQuality=155] (NLDR)","LMDS [k=153] [kQuality=155] (NLDR)","LMDS (NLDR)",153,NA,0.75,0.51,1,NA,2.845,0.904,NA,NA,NA,NA,NA,67,43.866,0.655,0.381
"LMDS [k=153] [kQuality=156] (NLDR)","LMDS [k=153] [kQuality=156] (NLDR)","LMDS (NLDR)",153,NA,0.75,0.51,1,NA,2.86,0.904,NA,NA,NA,NA,NA,67,43.866,0.655,0.381
"LMDS [k=162] (rNLDR)","LMDS [k=162] (rNLDR)","LMDS (rNLDR)",162,NA,0.78,0.55,1,NA,196.183,0.945,NA,NA,NA,NA,NA,69,49.081,0.711,0.43
"LMDS [k=162] (smacofx)","LMDS [k=162] (smacofx)","LMDS (smacofx)",162,NA,0.58,0.16,1,NA,19.532,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=162] [kQuality=159] (NLDR)","LMDS [k=162] [kQuality=159] (NLDR)","LMDS (NLDR)",162,NA,0.73,0.45,1,NA,2.826,0.89,NA,NA,NA,NA,NA,93,65.927,0.709,0.329
"LMDS [k=162] [kQuality=160] (NLDR)","LMDS [k=162] [kQuality=160] (NLDR)","LMDS (NLDR)",162,NA,0.73,0.45,1,NA,2.852,0.89,NA,NA,NA,NA,NA,93,65.927,0.709,0.329
"LMDS [k=162] [kQuality=161] (NLDR)","LMDS [k=162] [kQuality=161] (NLDR)","LMDS (NLDR)",162,NA,0.73,0.45,1,NA,2.814,0.89,NA,NA,NA,NA,NA,93,65.927,0.709,0.329
"LMDS [k=162] [kQuality=162] (NLDR)","LMDS [k=162] [kQuality=162] (NLDR)","LMDS (NLDR)",162,NA,0.73,0.45,1,NA,2.867,0.89,NA,NA,NA,NA,NA,93,65.927,0.709,0.329
"LMDS [k=162] [kQuality=163] (NLDR)","LMDS [k=162] [kQuality=163] (NLDR)","LMDS (NLDR)",162,NA,0.73,0.45,1,NA,2.806,0.89,NA,NA,NA,NA,NA,93,65.927,0.709,0.329
"LMDS [k=162] [kQuality=164] (NLDR)","LMDS [k=162] [kQuality=164] (NLDR)","LMDS (NLDR)",162,NA,0.73,0.45,1,NA,2.776,0.89,NA,NA,NA,NA,NA,93,65.927,0.709,0.329
"LMDS [k=162] [kQuality=165] (NLDR)","LMDS [k=162] [kQuality=165] (NLDR)","LMDS (NLDR)",162,NA,0.73,0.45,1,NA,2.834,0.89,NA,NA,NA,NA,NA,93,65.927,0.709,0.329
"LMDS [k=170] (rNLDR)","LMDS [k=170] (rNLDR)","LMDS (rNLDR)",170,NA,0.78,0.55,1,NA,91.847,0.945,NA,NA,NA,NA,NA,65,45.565,0.701,0.436
"LMDS [k=170] (smacofx)","LMDS [k=170] (smacofx)","LMDS (smacofx)",170,NA,0.58,0.16,1,NA,16.597,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=170] [kQuality=167] (NLDR)","LMDS [k=170] [kQuality=167] (NLDR)","LMDS (NLDR)",170,NA,0.76,0.52,1,NA,7.165,0.89,NA,NA,NA,NA,NA,72,49.951,0.694,0.4
"LMDS [k=170] [kQuality=168] (NLDR)","LMDS [k=170] [kQuality=168] (NLDR)","LMDS (NLDR)",170,NA,0.76,0.52,1,NA,7.161,0.89,NA,NA,NA,NA,NA,72,49.951,0.694,0.4
"LMDS [k=170] [kQuality=169] (NLDR)","LMDS [k=170] [kQuality=169] (NLDR)","LMDS (NLDR)",170,NA,0.76,0.52,1,NA,7.178,0.89,NA,NA,NA,NA,NA,72,49.951,0.694,0.4
"LMDS [k=170] [kQuality=170] (NLDR)","LMDS [k=170] [kQuality=170] (NLDR)","LMDS (NLDR)",170,NA,0.76,0.52,1,NA,7.106,0.89,NA,NA,NA,NA,NA,72,49.951,0.694,0.4
"LMDS [k=170] [kQuality=171] (NLDR)","LMDS [k=170] [kQuality=171] (NLDR)","LMDS (NLDR)",170,NA,0.76,0.52,1,NA,7.115,0.89,NA,NA,NA,NA,NA,72,49.951,0.694,0.4
"LMDS [k=170] [kQuality=172] (NLDR)","LMDS [k=170] [kQuality=172] (NLDR)","LMDS (NLDR)",170,NA,0.76,0.52,1,NA,7.141,0.89,NA,NA,NA,NA,NA,72,49.951,0.694,0.4
"LMDS [k=170] [kQuality=173] (NLDR)","LMDS [k=170] [kQuality=173] (NLDR)","LMDS (NLDR)",170,NA,0.76,0.52,1,NA,7.145,0.89,NA,NA,NA,NA,NA,72,49.951,0.694,0.4
"LMDS [k=178] (rNLDR)","LMDS [k=178] (rNLDR)","LMDS (rNLDR)",178,NA,0.78,0.56,1,NA,207.784,0.945,NA,NA,NA,NA,NA,62,43.248,0.698,0.444
"LMDS [k=178] (smacofx)","LMDS [k=178] (smacofx)","LMDS (smacofx)",178,NA,0.58,0.16,1,NA,27.085,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=178] [kQuality=175] (NLDR)","LMDS [k=178] [kQuality=175] (NLDR)","LMDS (NLDR)",178,NA,0.74,0.48,1,NA,10.074,0.877,NA,NA,NA,NA,NA,55,31.65,0.575,0.351
"LMDS [k=178] [kQuality=176] (NLDR)","LMDS [k=178] [kQuality=176] (NLDR)","LMDS (NLDR)",178,NA,0.74,0.48,1,NA,10.018,0.877,NA,NA,NA,NA,NA,55,31.65,0.575,0.351
