"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=49] [kQuality=46] (NLDR)","LMDS [k=49] [kQuality=46] (NLDR)","LMDS (NLDR)",49,NA,0.73,0.45,1,NA,39.701,0.688,0.8,0.575,0.653,0.8,0.719,123,115.123,0.936,0.475
"LMDS [k=49] [kQuality=47] (NLDR)","LMDS [k=49] [kQuality=47] (NLDR)","LMDS (NLDR)",49,NA,0.73,0.45,1,NA,39.776,0.688,0.8,0.575,0.653,0.8,0.719,123,115.123,0.936,0.475
"LMDS [k=49] [kQuality=48] (NLDR)","LMDS [k=49] [kQuality=48] (NLDR)","LMDS (NLDR)",49,NA,0.73,0.45,1,NA,39.655,0.688,0.8,0.575,0.653,0.8,0.719,123,115.123,0.936,0.475
"LMDS [k=49] [kQuality=49] (NLDR)","LMDS [k=49] [kQuality=49] (NLDR)","LMDS (NLDR)",49,NA,0.73,0.45,1,NA,39.547,0.688,0.8,0.575,0.653,0.8,0.719,123,115.123,0.936,0.475
"LMDS [k=49] [kQuality=50] (NLDR)","LMDS [k=49] [kQuality=50] (NLDR)","LMDS (NLDR)",49,NA,0.73,0.45,1,NA,39.601,0.688,0.8,0.575,0.653,0.8,0.719,123,115.123,0.936,0.475
"LMDS [k=49] [kQuality=51] (NLDR)","LMDS [k=49] [kQuality=51] (NLDR)","LMDS (NLDR)",49,NA,0.73,0.45,1,NA,39.649,0.688,0.8,0.575,0.653,0.8,0.719,123,115.123,0.936,0.475
"LMDS [k=49] [kQuality=52] (NLDR)","LMDS [k=49] [kQuality=52] (NLDR)","LMDS (NLDR)",49,NA,0.73,0.45,1,NA,39.663,0.688,0.8,0.575,0.653,0.8,0.719,123,115.123,0.936,0.475
"LMDS [k=58] (rNLDR)","LMDS [k=58] (rNLDR)","LMDS (rNLDR)",58,NA,0.77,0.53,1,NA,176.794,0.725,0.65,0.8,0.765,0.65,0.703,123,117.918,0.959,0.498
"LMDS [k=58] (smacofx)","LMDS [k=58] (smacofx)","LMDS (smacofx)",58,NA,0.63,0.27,1,NA,356.695,0.675,0.65,0.7,0.684,0.65,0.667,114,76.347,0.67,0.243
"LMDS [k=58] [kQuality=55] (NLDR)","LMDS [k=58] [kQuality=55] (NLDR)","LMDS (NLDR)",58,NA,0.73,0.45,1,NA,39.562,0.512,0.5,0.525,0.513,0.5,0.506,123,115.276,0.937,0.477
"LMDS [k=58] [kQuality=56] (NLDR)","LMDS [k=58] [kQuality=56] (NLDR)","LMDS (NLDR)",58,NA,0.73,0.45,1,NA,39.679,0.512,0.5,0.525,0.513,0.5,0.506,123,115.276,0.937,0.477
"LMDS [k=58] [kQuality=57] (NLDR)","LMDS [k=58] [kQuality=57] (NLDR)","LMDS (NLDR)",58,NA,0.73,0.45,1,NA,39.68,0.512,0.5,0.525,0.513,0.5,0.506,123,115.276,0.937,0.477
"LMDS [k=58] [kQuality=58] (NLDR)","LMDS [k=58] [kQuality=58] (NLDR)","LMDS (NLDR)",58,NA,0.73,0.45,1,NA,39.598,0.512,0.5,0.525,0.513,0.5,0.506,123,115.276,0.937,0.477
"LMDS [k=58] [kQuality=59] (NLDR)","LMDS [k=58] [kQuality=59] (NLDR)","LMDS (NLDR)",58,NA,0.73,0.45,1,NA,39.664,0.512,0.5,0.525,0.513,0.5,0.506,123,115.276,0.937,0.477
"LMDS [k=58] [kQuality=60] (NLDR)","LMDS [k=58] [kQuality=60] (NLDR)","LMDS (NLDR)",58,NA,0.73,0.45,1,NA,39.62,0.512,0.5,0.525,0.513,0.5,0.506,123,115.276,0.937,0.477
"LMDS [k=58] [kQuality=61] (NLDR)","LMDS [k=58] [kQuality=61] (NLDR)","LMDS (NLDR)",58,NA,0.73,0.45,1,NA,39.694,0.512,0.5,0.525,0.513,0.5,0.506,123,115.276,0.937,0.477
"LMDS [k=67] (rNLDR)","LMDS [k=67] (rNLDR)","LMDS (rNLDR)",67,NA,0.72,0.44,1,NA,2697.492,0.6,0.825,0.375,0.569,0.825,0.673,123,115.836,0.942,0.481
"LMDS [k=67] (smacofx)","LMDS [k=67] (smacofx)","LMDS (smacofx)",67,NA,0.63,0.27,1,NA,348.082,0.675,0.65,0.7,0.684,0.65,0.667,114,76.347,0.67,0.243
"LMDS [k=67] [kQuality=64] (NLDR)","LMDS [k=67] [kQuality=64] (NLDR)","LMDS (NLDR)",67,NA,0.72,0.44,1,NA,39.758,0.6,0.675,0.525,0.587,0.675,0.628,123,115.228,0.937,0.476
"LMDS [k=67] [kQuality=65] (NLDR)","LMDS [k=67] [kQuality=65] (NLDR)","LMDS (NLDR)",67,NA,0.72,0.44,1,NA,39.748,0.6,0.675,0.525,0.587,0.675,0.628,123,115.228,0.937,0.476
"LMDS [k=67] [kQuality=66] (NLDR)","LMDS [k=67] [kQuality=66] (NLDR)","LMDS (NLDR)",67,NA,0.72,0.44,1,NA,39.813,0.6,0.675,0.525,0.587,0.675,0.628,123,115.228,0.937,0.476
"LMDS [k=67] [kQuality=67] (NLDR)","LMDS [k=67] [kQuality=67] (NLDR)","LMDS (NLDR)",67,NA,0.72,0.44,1,NA,39.763,0.6,0.675,0.525,0.587,0.675,0.628,123,115.228,0.937,0.476
"LMDS [k=67] [kQuality=68] (NLDR)","LMDS [k=67] [kQuality=68] (NLDR)","LMDS (NLDR)",67,NA,0.72,0.44,1,NA,39.643,0.6,0.675,0.525,0.587,0.675,0.628,123,115.228,0.937,0.476
"LMDS [k=67] [kQuality=69] (NLDR)","LMDS [k=67] [kQuality=69] (NLDR)","LMDS (NLDR)",67,NA,0.72,0.44,1,NA,39.693,0.6,0.675,0.525,0.587,0.675,0.628,123,115.228,0.937,0.476
"LMDS [k=67] [kQuality=70] (NLDR)","LMDS [k=67] [kQuality=70] (NLDR)","LMDS (NLDR)",67,NA,0.72,0.44,1,NA,39.713,0.6,0.675,0.525,0.587,0.675,0.628,123,115.228,0.937,0.476
"LMDS [k=76] (rNLDR)","LMDS [k=76] (rNLDR)","LMDS (rNLDR)",76,NA,0.7,0.4,1,NA,106.459,0.5,0.45,0.55,0.5,0.45,0.474,123,113.604,0.924,0.463
"LMDS [k=76] (smacofx)","LMDS [k=76] (smacofx)","LMDS (smacofx)",76,NA,0.63,0.27,1,NA,343.411,0.675,0.65,0.7,0.684,0.65,0.667,114,76.347,0.67,0.243
"LMDS [k=76] [kQuality=73] (NLDR)","LMDS [k=76] [kQuality=73] (NLDR)","LMDS (NLDR)",76,NA,0.75,0.51,1,NA,1.328,0.688,0.55,0.825,0.759,0.55,0.638,123,114.694,0.932,0.472
"LMDS [k=76] [kQuality=74] (NLDR)","LMDS [k=76] [kQuality=74] (NLDR)","LMDS (NLDR)",76,NA,0.75,0.51,1,NA,1.324,0.688,0.55,0.825,0.759,0.55,0.638,123,114.694,0.932,0.472
"LMDS [k=76] [kQuality=75] (NLDR)","LMDS [k=76] [kQuality=75] (NLDR)","LMDS (NLDR)",76,NA,0.75,0.51,1,NA,1.331,0.688,0.55,0.825,0.759,0.55,0.638,123,114.694,0.932,0.472
"LMDS [k=76] [kQuality=76] (NLDR)","LMDS [k=76] [kQuality=76] (NLDR)","LMDS (NLDR)",76,NA,0.75,0.51,1,NA,1.329,0.688,0.55,0.825,0.759,0.55,0.638,123,114.694,0.932,0.472
"LMDS [k=76] [kQuality=77] (NLDR)","LMDS [k=76] [kQuality=77] (NLDR)","LMDS (NLDR)",76,NA,0.75,0.51,1,NA,1.329,0.688,0.55,0.825,0.759,0.55,0.638,123,114.694,0.932,0.472
"LMDS [k=76] [kQuality=78] (NLDR)","LMDS [k=76] [kQuality=78] (NLDR)","LMDS (NLDR)",76,NA,0.75,0.51,1,NA,1.33,0.688,0.55,0.825,0.759,0.55,0.638,123,114.694,0.932,0.472
"LMDS [k=76] [kQuality=79] (NLDR)","LMDS [k=76] [kQuality=79] (NLDR)","LMDS (NLDR)",76,NA,0.75,0.51,1,NA,1.33,0.688,0.55,0.825,0.759,0.55,0.638,123,114.694,0.932,0.472
"LMDS [k=85] (rNLDR)","LMDS [k=85] (rNLDR)","LMDS (rNLDR)",85,NA,0.74,0.47,1,NA,85.71,0.588,0.675,0.5,0.574,0.675,0.621,123,114.978,0.935,0.474
"LMDS [k=85] (smacofx)","LMDS [k=85] (smacofx)","LMDS (smacofx)",85,NA,0.63,0.27,1,NA,363.526,0.675,0.65,0.7,0.684,0.65,0.667,114,76.347,0.67,0.243
"LMDS [k=85] [kQuality=82] (NLDR)","LMDS [k=85] [kQuality=82] (NLDR)","LMDS (NLDR)",85,NA,0.72,0.43,1,NA,39.678,0.588,0.775,0.4,0.564,0.775,0.653,123,115.582,0.94,0.479
"LMDS [k=85] [kQuality=83] (NLDR)","LMDS [k=85] [kQuality=83] (NLDR)","LMDS (NLDR)",85,NA,0.72,0.43,1,NA,39.73,0.588,0.775,0.4,0.564,0.775,0.653,123,115.582,0.94,0.479
"LMDS [k=85] [kQuality=84] (NLDR)","LMDS [k=85] [kQuality=84] (NLDR)","LMDS (NLDR)",85,NA,0.72,0.43,1,NA,39.627,0.588,0.775,0.4,0.564,0.775,0.653,123,115.582,0.94,0.479
"LMDS [k=85] [kQuality=85] (NLDR)","LMDS [k=85] [kQuality=85] (NLDR)","LMDS (NLDR)",85,NA,0.72,0.43,1,NA,39.664,0.588,0.775,0.4,0.564,0.775,0.653,123,115.582,0.94,0.479
"LMDS [k=85] [kQuality=86] (NLDR)","LMDS [k=85] [kQuality=86] (NLDR)","LMDS (NLDR)",85,NA,0.72,0.43,1,NA,39.698,0.588,0.775,0.4,0.564,0.775,0.653,123,115.582,0.94,0.479
"LMDS [k=85] [kQuality=87] (NLDR)","LMDS [k=85] [kQuality=87] (NLDR)","LMDS (NLDR)",85,NA,0.72,0.43,1,NA,39.636,0.588,0.775,0.4,0.564,0.775,0.653,123,115.582,0.94,0.479
"LMDS [k=85] [kQuality=88] (NLDR)","LMDS [k=85] [kQuality=88] (NLDR)","LMDS (NLDR)",85,NA,0.72,0.43,1,NA,39.667,0.588,0.775,0.4,0.564,0.775,0.653,123,115.582,0.94,0.479
"LMDS [k=94] (rNLDR)","LMDS [k=94] (rNLDR)","LMDS (rNLDR)",94,NA,0.74,0.48,1,NA,81.187,0.7,0.875,0.525,0.648,0.875,0.745,123,116.384,0.946,0.486
"LMDS [k=94] (smacofx)","LMDS [k=94] (smacofx)","LMDS (smacofx)",94,NA,0.63,0.27,1,NA,343.804,0.675,0.65,0.7,0.684,0.65,0.667,114,76.347,0.67,0.243
"LMDS [k=94] [kQuality=91] (NLDR)","LMDS [k=94] [kQuality=91] (NLDR)","LMDS (NLDR)",94,NA,0.77,0.53,1,NA,1.139,0.65,0.65,0.65,0.65,0.65,0.65,97,83.896,0.865,0.502
"LMDS [k=94] [kQuality=92] (NLDR)","LMDS [k=94] [kQuality=92] (NLDR)","LMDS (NLDR)",94,NA,0.77,0.53,1,NA,1.138,0.65,0.65,0.65,0.65,0.65,0.65,97,83.896,0.865,0.502
"LMDS [k=94] [kQuality=93] (NLDR)","LMDS [k=94] [kQuality=93] (NLDR)","LMDS (NLDR)",94,NA,0.77,0.53,1,NA,1.144,0.65,0.65,0.65,0.65,0.65,0.65,97,83.896,0.865,0.502
"LMDS [k=94] [kQuality=94] (NLDR)","LMDS [k=94] [kQuality=94] (NLDR)","LMDS (NLDR)",94,NA,0.77,0.53,1,NA,1.147,0.65,0.65,0.65,0.65,0.65,0.65,97,83.896,0.865,0.502
"LMDS [k=94] [kQuality=95] (NLDR)","LMDS [k=94] [kQuality=95] (NLDR)","LMDS (NLDR)",94,NA,0.77,0.53,1,NA,1.143,0.65,0.65,0.65,0.65,0.65,0.65,97,83.896,0.865,0.502
"LMDS [k=94] [kQuality=96] (NLDR)","LMDS [k=94] [kQuality=96] (NLDR)","LMDS (NLDR)",94,NA,0.77,0.53,1,NA,1.145,0.65,0.65,0.65,0.65,0.65,0.65,97,83.896,0.865,0.502
"LMDS [k=94] [kQuality=97] (NLDR)","LMDS [k=94] [kQuality=97] (NLDR)","LMDS (NLDR)",94,NA,0.77,0.53,1,NA,1.147,0.65,0.65,0.65,0.65,0.65,0.65,97,83.896,0.865,0.502
"MDS (NLDR)","MDS (NLDR)","MDS (NLDR)",NA,NA,0.84,0.67,3,0.001,3.1,0.938,0.925,0.95,0.949,0.925,0.937,66,52.265,0.792,0.545
"MDS (smacof)","MDS (smacof)","MDS (smacof)",NA,NA,0.69,0.38,3,0,0.055,0.662,0.75,0.575,0.638,0.75,0.69,111,84.269,0.759,0.343
"PCA_SVD","PCA_SVD","PCA_SVD",NA,NA,0.59,0.18,3,0.004,0.986,0.762,0.625,0.9,0.862,0.625,0.725,28,8.84,0.316,0.211
"PPCA","PPCA","PPCA",NA,NA,0.81,0.62,3,0.53,2.356,0.912,0.9,0.925,0.923,0.9,0.911,116,108.224,0.933,0.499
"tSNE [perp=12]","tSNE [perp=12]","tSNE",NA,12,0.55,0.09,1,NA,0.996,0.725,0.7,0.75,0.737,0.7,0.718,1,0.131,0.131,0.127
"tSNE [perp=21]","tSNE [perp=21]","tSNE",NA,21,0.56,0.12,1,NA,1.01,0.637,0.75,0.525,0.612,0.75,0.674,40,12.101,0.303,0.153
"tSNE [perp=3]","tSNE [perp=3]","tSNE",NA,3,0.56,0.11,1,NA,0.949,0.65,0.775,0.525,0.62,0.775,0.689,1,0.243,0.243,0.239
"tSNE [perp=30]","tSNE [perp=30]","tSNE",NA,30,0.52,0.04,1,NA,1.006,0.537,0.45,0.625,0.545,0.45,0.493,42,8.828,0.21,0.053
"tSNE [perp=39]","tSNE [perp=39]","tSNE",NA,39,0.55,0.1,1,NA,1.01,0.675,0.8,0.55,0.64,0.8,0.711,40,10.862,0.272,0.122
"tSNE [perp=49]","tSNE [perp=49]","tSNE",NA,49,0.55,0.09,1,NA,0.991,0.637,0.7,0.575,0.622,0.7,0.659,43,12.119,0.282,0.121
"tSNE [perp=58]","tSNE [perp=58]","tSNE",NA,58,0.57,0.14,1,NA,0.957,0.675,0.775,0.575,0.646,0.775,0.705,38,11.552,0.304,0.162
"tSNE [perp=67]","tSNE [perp=67]","tSNE",NA,67,0.57,0.14,1,NA,1.008,0.562,0.65,0.475,0.553,0.65,0.598,43,13.504,0.314,0.153
"tSNE [perp=76]","tSNE [perp=76]","tSNE",NA,76,0.58,0.16,1,NA,1.002,0.675,0.7,0.65,0.667,0.7,0.683,50,16.955,0.339,0.152
"tSNE [perp=85]","tSNE [perp=85]","tSNE",NA,85,0.52,0.03,1,NA,0.989,0.613,0.6,0.625,0.615,0.6,0.608,59,15.075,0.256,0.035
"UMAP [k=103]","UMAP [k=103]","UMAP",103,NA,0.8,0.61,1,NA,1.029,0.875,0.875,0.875,0.875,0.875,0.875,123,118.78,0.966,0.505
"UMAP [k=112]","UMAP [k=112]","UMAP",112,NA,0.8,0.59,1,NA,1.068,0.938,0.925,0.95,0.949,0.925,0.937,123,118.981,0.967,0.507
"UMAP [k=12]","UMAP [k=12]","UMAP",12,NA,0.8,0.61,1,NA,0.406,0.925,0.925,0.925,0.925,0.925,0.925,123,118.608,0.964,0.504
"UMAP [k=121]","UMAP [k=121]","UMAP",121,NA,0.8,0.6,1,NA,1.359,0.875,0.875,0.875,0.875,0.875,0.875,123,118.358,0.962,0.502
"UMAP [k=130]","UMAP [k=130]","UMAP",130,NA,0.8,0.6,1,NA,1.151,0.875,0.875,0.875,0.875,0.875,0.875,64,47.448,0.741,0.502
"UMAP [k=140]","UMAP [k=140]","UMAP",140,NA,0.81,0.61,1,NA,1.189,0.863,0.8,0.925,0.914,0.8,0.853,123,119.101,0.968,0.508
"UMAP [k=149]","UMAP [k=149]","UMAP",149,NA,0.78,0.57,1,NA,1.242,0.875,0.825,0.925,0.917,0.825,0.868,67,50.668,0.756,0.505
"UMAP [k=158]","UMAP [k=158]","UMAP",158,NA,0.79,0.58,1,NA,1.287,0.9,0.875,0.925,0.921,0.875,0.897,123,118.381,0.962,0.502
"UMAP [k=167]","UMAP [k=167]","UMAP",167,NA,0.82,0.64,1,NA,1.578,0.887,0.9,0.875,0.878,0.9,0.889,59,42.724,0.724,0.503
"UMAP [k=176]","UMAP [k=176]","UMAP",176,NA,0.81,0.62,1,NA,1.406,0.912,0.925,0.9,0.902,0.925,0.914,123,118.713,0.965,0.504
"UMAP [k=185]","UMAP [k=185]","UMAP",185,NA,0.79,0.58,1,NA,1.455,0.912,0.95,0.875,0.884,0.95,0.916,123,118.209,0.961,0.5
"UMAP [k=194]","UMAP [k=194]","UMAP",194,NA,0.79,0.57,1,NA,1.518,0.9,0.925,0.875,0.881,0.925,0.902,110,101.198,0.92,0.508
"UMAP [k=203]","UMAP [k=203]","UMAP",203,NA,0.79,0.57,1,NA,1.565,0.912,0.95,0.875,0.884,0.95,0.916,123,118.466,0.963,0.502
"UMAP [k=21]","UMAP [k=21]","UMAP",21,NA,0.8,0.61,1,NA,0.515,0.9,0.925,0.875,0.881,0.925,0.902,123,118.634,0.965,0.504
"UMAP [k=212]","UMAP [k=212]","UMAP",212,NA,0.81,0.62,1,NA,1.614,0.912,0.925,0.9,0.902,0.925,0.914,56,40.011,0.714,0.505
"UMAP [k=221]","UMAP [k=221]","UMAP",221,NA,0.79,0.58,1,NA,1.658,0.925,0.925,0.925,0.925,0.925,0.925,97,83.507,0.861,0.498
"UMAP [k=231]","UMAP [k=231]","UMAP",231,NA,0.81,0.61,1,NA,1.712,0.863,0.875,0.85,0.854,0.875,0.864,123,118.388,0.963,0.502
"UMAP [k=240]","UMAP [k=240]","UMAP",240,NA,0.8,0.59,1,NA,1.995,0.863,0.85,0.875,0.872,0.85,0.861,123,118.485,0.963,0.503
"UMAP [k=249]","UMAP [k=249]","UMAP",249,NA,0.79,0.57,1,NA,1.788,0.863,0.875,0.85,0.854,0.875,0.864,118,111.567,0.945,0.504
"UMAP [k=258]","UMAP [k=258]","UMAP",258,NA,0.81,0.61,1,NA,1.813,0.875,0.85,0.9,0.895,0.85,0.872,123,118.817,0.966,0.505
"UMAP [k=267]","UMAP [k=267]","UMAP",267,NA,0.81,0.61,1,NA,1.838,0.875,0.85,0.9,0.895,0.85,0.872,98,85.567,0.873,0.506
"UMAP [k=3]","UMAP [k=3]","UMAP",3,NA,0.72,0.44,1,NA,0.249,0.912,0.9,0.925,0.923,0.9,0.911,27,13.153,0.487,0.386
"UMAP [k=30]","UMAP [k=30]","UMAP",30,NA,0.79,0.58,1,NA,0.588,0.95,0.95,0.95,0.95,0.95,0.95,62,45.642,0.736,0.504
"UMAP [k=39]","UMAP [k=39]","UMAP",39,NA,0.82,0.63,1,NA,0.914,0.925,0.95,0.9,0.905,0.95,0.927,123,118.746,0.965,0.505
"UMAP [k=49]","UMAP [k=49]","UMAP",49,NA,0.8,0.59,1,NA,0.74,0.925,0.95,0.9,0.905,0.95,0.927,119,113.522,0.954,0.508
"UMAP [k=58]","UMAP [k=58]","UMAP",58,NA,0.79,0.58,1,NA,0.781,0.938,0.95,0.925,0.927,0.95,0.938,110,101.056,0.919,0.507
"UMAP [k=67]","UMAP [k=67]","UMAP",67,NA,0.8,0.6,1,NA,0.836,0.887,0.9,0.875,0.878,0.9,0.889,123,119.063,0.968,0.507
"UMAP [k=76]","UMAP [k=76]","UMAP",76,NA,0.81,0.62,1,NA,0.936,0.9,0.9,0.9,0.9,0.9,0.9,119,113.455,0.953,0.508
"UMAP [k=85]","UMAP [k=85]","UMAP",85,NA,0.81,0.61,1,NA,0.934,0.887,0.875,0.9,0.897,0.875,0.886,64,47.847,0.748,0.508
"UMAP [k=94]","UMAP [k=94]","UMAP",94,NA,0.79,0.59,1,NA,0.976,0.925,0.925,0.925,0.925,0.925,0.925,117,110.899,0.948,0.51
