"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"HSLMDS [k=90] [kQuality=89] (HSLocalMDS)","HSLMDS [k=90] [kQuality=89] (HSLocalMDS)","HSLMDS (HSLocalMDS)",90,NA,0.8,0.6,1,NA,19.624,0.923,1,0.846,0.867,1,0.929,26,19.736,0.759,0.47
"HSLMDS [k=90] [kQuality=90] (HSLocalMDS)","HSLMDS [k=90] [kQuality=90] (HSLocalMDS)","HSLMDS (HSLocalMDS)",90,NA,0.78,0.56,1,NA,6.772,1,1,1,1,1,1,13,7.747,0.596,0.451
"HSMDS (HSLocalMDS)","HSMDS (HSLocalMDS)","HSMDS (HSLocalMDS)",NA,NA,0.8,0.6,3,0,1.958,0.923,1,0.846,0.867,1,0.929,26,19.736,0.759,0.47
"Isomap [k=12]","Isomap [k=12]","Isomap",12,NA,0.75,0.5,1,NA,0.427,0.923,0.923,0.923,0.923,0.923,0.923,18,11.209,0.623,0.423
"Isomap [k=15]","Isomap [k=15]","Isomap",15,NA,0.75,0.49,1,NA,0.439,0.923,0.923,0.923,0.923,0.923,0.923,19,11.824,0.622,0.411
"Isomap [k=18]","Isomap [k=18]","Isomap",18,NA,0.75,0.49,1,NA,0.452,0.885,0.846,0.923,0.917,0.846,0.88,21,13.484,0.642,0.409
"Isomap [k=21]","Isomap [k=21]","Isomap",21,NA,0.75,0.49,1,NA,0.453,0.923,0.923,0.923,0.923,0.923,0.923,21,13.582,0.647,0.413
"Isomap [k=24]","Isomap [k=24]","Isomap",24,NA,0.76,0.51,1,NA,0.462,0.885,0.923,0.846,0.857,0.923,0.889,16,9.813,0.613,0.436
"Isomap [k=27]","Isomap [k=27]","Isomap",27,NA,0.76,0.52,1,NA,0.468,0.885,1,0.769,0.812,1,0.897,15,9.187,0.612,0.446
"Isomap [k=3]","Isomap [k=3]","Isomap",3,NA,0.71,0.42,1,NA,0.349,0.923,1,0.846,0.867,1,0.929,24,15.253,0.636,0.369
"Isomap [k=30]","Isomap [k=30]","Isomap",30,NA,0.76,0.51,1,NA,0.475,0.885,1,0.769,0.812,1,0.897,15,8.912,0.594,0.427
"Isomap [k=33]","Isomap [k=33]","Isomap",33,NA,0.76,0.51,1,NA,0.436,0.885,1,0.769,0.812,1,0.897,16,9.626,0.602,0.424
"Isomap [k=36]","Isomap [k=36]","Isomap",36,NA,0.76,0.51,1,NA,0.44,0.885,1,0.769,0.812,1,0.897,13,7.297,0.561,0.417
"Isomap [k=39]","Isomap [k=39]","Isomap",39,NA,0.76,0.51,1,NA,0.484,0.885,1,0.769,0.812,1,0.897,13,7.187,0.553,0.408
"Isomap [k=42]","Isomap [k=42]","Isomap",42,NA,0.76,0.51,1,NA,0.488,0.885,1,0.769,0.812,1,0.897,13,7.121,0.548,0.403
"Isomap [k=45]","Isomap [k=45]","Isomap",45,NA,0.76,0.52,1,NA,0.491,0.885,1,0.769,0.812,1,0.897,13,7,0.538,0.394
"Isomap [k=48]","Isomap [k=48]","Isomap",48,NA,0.76,0.52,1,NA,0.493,0.885,1,0.769,0.812,1,0.897,13,6.945,0.534,0.39
"Isomap [k=51]","Isomap [k=51]","Isomap",51,NA,0.77,0.53,1,NA,0.454,0.885,1,0.769,0.812,1,0.897,13,7.044,0.542,0.397
"Isomap [k=54]","Isomap [k=54]","Isomap",54,NA,0.77,0.53,1,NA,0.456,0.885,1,0.769,0.812,1,0.897,13,7.066,0.544,0.399
"Isomap [k=57]","Isomap [k=57]","Isomap",57,NA,0.77,0.53,1,NA,0.473,0.923,1,0.846,0.867,1,0.929,26,17.67,0.68,0.391
"Isomap [k=6]","Isomap [k=6]","Isomap",6,NA,0.74,0.48,1,NA,0.399,0.962,1,0.923,0.929,1,0.963,17,10.308,0.606,0.417
"Isomap [k=60]","Isomap [k=60]","Isomap",60,NA,0.77,0.53,1,NA,0.46,0.885,1,0.769,0.812,1,0.897,27,18.78,0.696,0.396
"Isomap [k=63]","Isomap [k=63]","Isomap",63,NA,0.77,0.53,1,NA,0.462,0.846,0.923,0.769,0.8,0.923,0.857,28,19.835,0.708,0.397
"Isomap [k=66]","Isomap [k=66]","Isomap",66,NA,0.77,0.53,1,NA,0.463,0.885,1,0.769,0.812,1,0.897,15,8.56,0.571,0.404
"Isomap [k=69]","Isomap [k=69]","Isomap",69,NA,0.76,0.52,1,NA,0.573,0.885,1,0.769,0.812,1,0.897,22,14.374,0.653,0.409
"Isomap [k=72]","Isomap [k=72]","Isomap",72,NA,0.77,0.53,1,NA,0.465,0.885,1,0.769,0.812,1,0.897,23,15.593,0.678,0.422
"Isomap [k=75]","Isomap [k=75]","Isomap",75,NA,0.77,0.53,1,NA,0.453,0.962,1,0.923,0.929,1,0.963,23,15.758,0.685,0.43
"Isomap [k=78]","Isomap [k=78]","Isomap",78,NA,0.77,0.54,1,NA,0.465,1,1,1,1,1,1,23,15.835,0.688,0.433
"Isomap [k=81]","Isomap [k=81]","Isomap",81,NA,0.77,0.54,1,NA,0.512,1,1,1,1,1,1,14,8.187,0.585,0.429
"Isomap [k=84]","Isomap [k=84]","Isomap",84,NA,0.78,0.55,1,NA,0.517,1,1,1,1,1,1,13,7.615,0.586,0.441
"Isomap [k=87]","Isomap [k=87]","Isomap",87,NA,0.77,0.52,1,NA,0.517,1,1,1,1,1,1,16,9.648,0.603,0.425
"Isomap [k=9]","Isomap [k=9]","Isomap",9,NA,0.75,0.5,1,NA,0.416,0.808,0.692,0.923,0.9,0.692,0.783,20,12.725,0.636,0.414
"Isomap [k=90]","Isomap [k=90]","Isomap",90,NA,0.76,0.51,1,NA,0.57,1,1,1,1,1,1,13,7.286,0.56,0.416
"kPCA","kPCA","kPCA",NA,NA,0.52,0.02,3,0,0.108,0.462,0.538,0.385,0.467,0.538,0.5,64,47.132,0.736,0.025
"LMDS [k=12] (smacofx)","LMDS [k=12] (smacofx)","LMDS (smacofx)",12,NA,0.76,0.51,1,NA,2.002,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=12] [kQuality=10] (HSLocalMDS)","LMDS [k=12] [kQuality=10] (HSLocalMDS)","LMDS (HSLocalMDS)",12,NA,0.75,0.49,1,NA,21.807,0.923,1,0.846,0.867,1,0.929,21,13.912,0.662,0.429
"LMDS [k=12] [kQuality=11] (HSLocalMDS)","LMDS [k=12] [kQuality=11] (HSLocalMDS)","LMDS (HSLocalMDS)",12,NA,0.75,0.49,1,NA,21.832,0.923,1,0.846,0.867,1,0.929,21,13.912,0.662,0.429
"LMDS [k=12] [kQuality=12] (HSLocalMDS)","LMDS [k=12] [kQuality=12] (HSLocalMDS)","LMDS (HSLocalMDS)",12,NA,0.75,0.49,1,NA,21.767,0.923,1,0.846,0.867,1,0.929,21,13.912,0.662,0.429
"LMDS [k=12] [kQuality=13] (HSLocalMDS)","LMDS [k=12] [kQuality=13] (HSLocalMDS)","LMDS (HSLocalMDS)",12,NA,0.75,0.49,1,NA,21.798,0.923,1,0.846,0.867,1,0.929,21,13.912,0.662,0.429
"LMDS [k=12] [kQuality=14] (HSLocalMDS)","LMDS [k=12] [kQuality=14] (HSLocalMDS)","LMDS (HSLocalMDS)",12,NA,0.75,0.49,1,NA,21.744,0.923,1,0.846,0.867,1,0.929,21,13.912,0.662,0.429
"LMDS [k=12] [kQuality=15] (HSLocalMDS)","LMDS [k=12] [kQuality=15] (HSLocalMDS)","LMDS (HSLocalMDS)",12,NA,0.75,0.5,1,NA,21.759,0.962,1,0.923,0.929,1,0.963,21,14.132,0.673,0.44
"LMDS [k=12] [kQuality=9] (HSLocalMDS)","LMDS [k=12] [kQuality=9] (HSLocalMDS)","LMDS (HSLocalMDS)",12,NA,0.75,0.49,1,NA,21.703,0.923,1,0.846,0.867,1,0.929,21,13.912,0.662,0.429
"LMDS [k=15] (smacofx)","LMDS [k=15] (smacofx)","LMDS (smacofx)",15,NA,0.76,0.51,1,NA,2.602,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=15] [kQuality=12] (HSLocalMDS)","LMDS [k=15] [kQuality=12] (HSLocalMDS)","LMDS (HSLocalMDS)",15,NA,0.76,0.52,1,NA,3.472,0.885,0.846,0.923,0.917,0.846,0.88,21,14.451,0.688,0.455
"LMDS [k=15] [kQuality=13] (HSLocalMDS)","LMDS [k=15] [kQuality=13] (HSLocalMDS)","LMDS (HSLocalMDS)",15,NA,0.76,0.52,1,NA,3.543,0.885,0.846,0.923,0.917,0.846,0.88,21,14.451,0.688,0.455
"LMDS [k=15] [kQuality=14] (HSLocalMDS)","LMDS [k=15] [kQuality=14] (HSLocalMDS)","LMDS (HSLocalMDS)",15,NA,0.76,0.52,1,NA,3.546,0.885,0.846,0.923,0.917,0.846,0.88,21,14.451,0.688,0.455
"LMDS [k=15] [kQuality=15] (HSLocalMDS)","LMDS [k=15] [kQuality=15] (HSLocalMDS)","LMDS (HSLocalMDS)",15,NA,0.76,0.52,1,NA,3.537,0.885,0.846,0.923,0.917,0.846,0.88,21,14.451,0.688,0.455
"LMDS [k=15] [kQuality=16] (HSLocalMDS)","LMDS [k=15] [kQuality=16] (HSLocalMDS)","LMDS (HSLocalMDS)",15,NA,0.76,0.52,1,NA,3.507,0.885,0.846,0.923,0.917,0.846,0.88,21,14.451,0.688,0.455
"LMDS [k=15] [kQuality=17] (HSLocalMDS)","LMDS [k=15] [kQuality=17] (HSLocalMDS)","LMDS (HSLocalMDS)",15,NA,0.76,0.52,1,NA,3.493,0.885,0.846,0.923,0.917,0.846,0.88,21,14.451,0.688,0.455
"LMDS [k=15] [kQuality=18] (HSLocalMDS)","LMDS [k=15] [kQuality=18] (HSLocalMDS)","LMDS (HSLocalMDS)",15,NA,0.76,0.52,1,NA,3.534,0.885,0.846,0.923,0.917,0.846,0.88,21,14.451,0.688,0.455
"LMDS [k=18] (smacofx)","LMDS [k=18] (smacofx)","LMDS (smacofx)",18,NA,0.76,0.51,1,NA,4.175,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=18] [kQuality=15] (HSLocalMDS)","LMDS [k=18] [kQuality=15] (HSLocalMDS)","LMDS (HSLocalMDS)",18,NA,0.75,0.5,1,NA,6.964,0.923,1,0.846,0.867,1,0.929,22,14.956,0.68,0.435
"LMDS [k=18] [kQuality=16] (HSLocalMDS)","LMDS [k=18] [kQuality=16] (HSLocalMDS)","LMDS (HSLocalMDS)",18,NA,0.75,0.5,1,NA,6.909,0.923,1,0.846,0.867,1,0.929,22,14.956,0.68,0.435
"LMDS [k=18] [kQuality=17] (HSLocalMDS)","LMDS [k=18] [kQuality=17] (HSLocalMDS)","LMDS (HSLocalMDS)",18,NA,0.75,0.5,1,NA,6.935,0.923,1,0.846,0.867,1,0.929,22,14.956,0.68,0.435
"LMDS [k=18] [kQuality=18] (HSLocalMDS)","LMDS [k=18] [kQuality=18] (HSLocalMDS)","LMDS (HSLocalMDS)",18,NA,0.75,0.5,1,NA,6.927,0.923,1,0.846,0.867,1,0.929,22,14.956,0.68,0.435
"LMDS [k=18] [kQuality=19] (HSLocalMDS)","LMDS [k=18] [kQuality=19] (HSLocalMDS)","LMDS (HSLocalMDS)",18,NA,0.75,0.5,1,NA,6.96,0.923,1,0.846,0.867,1,0.929,22,14.956,0.68,0.435
"LMDS [k=18] [kQuality=20] (HSLocalMDS)","LMDS [k=18] [kQuality=20] (HSLocalMDS)","LMDS (HSLocalMDS)",18,NA,0.75,0.5,1,NA,6.956,0.923,1,0.846,0.867,1,0.929,22,14.956,0.68,0.435
"LMDS [k=18] [kQuality=21] (HSLocalMDS)","LMDS [k=18] [kQuality=21] (HSLocalMDS)","LMDS (HSLocalMDS)",18,NA,0.75,0.5,1,NA,6.868,0.923,1,0.846,0.867,1,0.929,22,14.956,0.68,0.435
"LMDS [k=21] (smacofx)","LMDS [k=21] (smacofx)","LMDS (smacofx)",21,NA,0.76,0.51,1,NA,1.661,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=21] [kQuality=18] (HSLocalMDS)","LMDS [k=21] [kQuality=18] (HSLocalMDS)","LMDS (HSLocalMDS)",21,NA,0.76,0.51,1,NA,3.301,0.846,0.923,0.769,0.8,0.923,0.857,21,14.341,0.683,0.45
"LMDS [k=21] [kQuality=19] (HSLocalMDS)","LMDS [k=21] [kQuality=19] (HSLocalMDS)","LMDS (HSLocalMDS)",21,NA,0.76,0.51,1,NA,3.248,0.846,0.923,0.769,0.8,0.923,0.857,21,14.341,0.683,0.45
"LMDS [k=21] [kQuality=20] (HSLocalMDS)","LMDS [k=21] [kQuality=20] (HSLocalMDS)","LMDS (HSLocalMDS)",21,NA,0.76,0.51,1,NA,3.27,0.846,0.923,0.769,0.8,0.923,0.857,21,14.341,0.683,0.45
"LMDS [k=21] [kQuality=21] (HSLocalMDS)","LMDS [k=21] [kQuality=21] (HSLocalMDS)","LMDS (HSLocalMDS)",21,NA,0.76,0.51,1,NA,3.291,0.846,0.923,0.769,0.8,0.923,0.857,21,14.341,0.683,0.45
"LMDS [k=21] [kQuality=22] (HSLocalMDS)","LMDS [k=21] [kQuality=22] (HSLocalMDS)","LMDS (HSLocalMDS)",21,NA,0.76,0.51,1,NA,3.254,0.846,0.923,0.769,0.8,0.923,0.857,21,14.341,0.683,0.45
"LMDS [k=21] [kQuality=23] (HSLocalMDS)","LMDS [k=21] [kQuality=23] (HSLocalMDS)","LMDS (HSLocalMDS)",21,NA,0.76,0.51,1,NA,3.28,0.846,0.923,0.769,0.8,0.923,0.857,21,14.341,0.683,0.45
"LMDS [k=21] [kQuality=24] (HSLocalMDS)","LMDS [k=21] [kQuality=24] (HSLocalMDS)","LMDS (HSLocalMDS)",21,NA,0.76,0.51,1,NA,3.214,0.846,0.923,0.769,0.8,0.923,0.857,21,14.341,0.683,0.45
"LMDS [k=24] (smacofx)","LMDS [k=24] (smacofx)","LMDS (smacofx)",24,NA,0.76,0.51,1,NA,1.589,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=24] [kQuality=21] (HSLocalMDS)","LMDS [k=24] [kQuality=21] (HSLocalMDS)","LMDS (HSLocalMDS)",24,NA,0.77,0.54,1,NA,10.171,0.923,1,0.846,0.867,1,0.929,24,17.385,0.724,0.458
"LMDS [k=24] [kQuality=22] (HSLocalMDS)","LMDS [k=24] [kQuality=22] (HSLocalMDS)","LMDS (HSLocalMDS)",24,NA,0.77,0.54,1,NA,10.169,0.923,1,0.846,0.867,1,0.929,24,17.385,0.724,0.458
"LMDS [k=24] [kQuality=23] (HSLocalMDS)","LMDS [k=24] [kQuality=23] (HSLocalMDS)","LMDS (HSLocalMDS)",24,NA,0.77,0.54,1,NA,10.153,0.923,1,0.846,0.867,1,0.929,24,17.385,0.724,0.458
"LMDS [k=24] [kQuality=24] (HSLocalMDS)","LMDS [k=24] [kQuality=24] (HSLocalMDS)","LMDS (HSLocalMDS)",24,NA,0.77,0.54,1,NA,10.172,0.923,1,0.846,0.867,1,0.929,24,17.385,0.724,0.458
"LMDS [k=24] [kQuality=25] (HSLocalMDS)","LMDS [k=24] [kQuality=25] (HSLocalMDS)","LMDS (HSLocalMDS)",24,NA,0.77,0.54,1,NA,10.165,0.923,1,0.846,0.867,1,0.929,24,17.385,0.724,0.458
"LMDS [k=24] [kQuality=26] (HSLocalMDS)","LMDS [k=24] [kQuality=26] (HSLocalMDS)","LMDS (HSLocalMDS)",24,NA,0.77,0.54,1,NA,10.168,0.923,1,0.846,0.867,1,0.929,24,17.385,0.724,0.458
"LMDS [k=24] [kQuality=27] (HSLocalMDS)","LMDS [k=24] [kQuality=27] (HSLocalMDS)","LMDS (HSLocalMDS)",24,NA,0.77,0.54,1,NA,10.168,0.923,1,0.846,0.867,1,0.929,24,17.385,0.724,0.458
"LMDS [k=27] (smacofx)","LMDS [k=27] (smacofx)","LMDS (smacofx)",27,NA,0.76,0.51,1,NA,1.354,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=27] [kQuality=24] (HSLocalMDS)","LMDS [k=27] [kQuality=24] (HSLocalMDS)","LMDS (HSLocalMDS)",27,NA,0.77,0.54,1,NA,8.23,0.885,1,0.769,0.812,1,0.897,21,14.582,0.694,0.461
"LMDS [k=27] [kQuality=25] (HSLocalMDS)","LMDS [k=27] [kQuality=25] (HSLocalMDS)","LMDS (HSLocalMDS)",27,NA,0.77,0.54,1,NA,8.232,0.885,1,0.769,0.812,1,0.897,21,14.582,0.694,0.461
"LMDS [k=27] [kQuality=26] (HSLocalMDS)","LMDS [k=27] [kQuality=26] (HSLocalMDS)","LMDS (HSLocalMDS)",27,NA,0.77,0.54,1,NA,8.248,0.885,1,0.769,0.812,1,0.897,21,14.582,0.694,0.461
"LMDS [k=27] [kQuality=27] (HSLocalMDS)","LMDS [k=27] [kQuality=27] (HSLocalMDS)","LMDS (HSLocalMDS)",27,NA,0.77,0.54,1,NA,8.188,0.885,1,0.769,0.812,1,0.897,21,14.582,0.694,0.461
"LMDS [k=27] [kQuality=28] (HSLocalMDS)","LMDS [k=27] [kQuality=28] (HSLocalMDS)","LMDS (HSLocalMDS)",27,NA,0.77,0.54,1,NA,8.163,0.885,1,0.769,0.812,1,0.897,21,14.582,0.694,0.461
"LMDS [k=27] [kQuality=29] (HSLocalMDS)","LMDS [k=27] [kQuality=29] (HSLocalMDS)","LMDS (HSLocalMDS)",27,NA,0.77,0.54,1,NA,8.202,0.885,1,0.769,0.812,1,0.897,21,14.582,0.694,0.461
"LMDS [k=27] [kQuality=30] (HSLocalMDS)","LMDS [k=27] [kQuality=30] (HSLocalMDS)","LMDS (HSLocalMDS)",27,NA,0.77,0.54,1,NA,8.21,0.885,1,0.769,0.812,1,0.897,21,14.582,0.694,0.461
"LMDS [k=3] (smacofx)","LMDS [k=3] (smacofx)","LMDS (smacofx)",3,NA,0.76,0.51,1,NA,16.075,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=3] [kQuality=1] (HSLocalMDS)","LMDS [k=3] [kQuality=1] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.7,0.4,1,NA,7.287,0.923,1,0.846,0.867,1,0.929,26,16.835,0.648,0.359
"LMDS [k=3] [kQuality=2] (HSLocalMDS)","LMDS [k=3] [kQuality=2] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.7,0.4,1,NA,7.34,0.923,1,0.846,0.867,1,0.929,26,16.835,0.648,0.359
"LMDS [k=3] [kQuality=3] (HSLocalMDS)","LMDS [k=3] [kQuality=3] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.7,0.4,1,NA,7.259,0.923,1,0.846,0.867,1,0.929,26,16.868,0.649,0.36
"LMDS [k=3] [kQuality=4] (HSLocalMDS)","LMDS [k=3] [kQuality=4] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.7,0.4,1,NA,7.308,0.923,1,0.846,0.867,1,0.929,26,16.835,0.648,0.359
"LMDS [k=3] [kQuality=5] (HSLocalMDS)","LMDS [k=3] [kQuality=5] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.71,0.41,1,NA,7.215,0.923,1,0.846,0.867,1,0.929,14,7.352,0.525,0.37
"LMDS [k=3] [kQuality=6] (HSLocalMDS)","LMDS [k=3] [kQuality=6] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.71,0.42,1,NA,7.299,0.923,1,0.846,0.867,1,0.929,13,6.967,0.536,0.391
"LMDS [k=30] (smacofx)","LMDS [k=30] (smacofx)","LMDS (smacofx)",30,NA,0.76,0.51,1,NA,1.912,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=30] [kQuality=27] (HSLocalMDS)","LMDS [k=30] [kQuality=27] (HSLocalMDS)","LMDS (HSLocalMDS)",30,NA,0.78,0.56,1,NA,2.883,0.923,1,0.846,0.867,1,0.929,13,7.89,0.607,0.462
"LMDS [k=30] [kQuality=28] (HSLocalMDS)","LMDS [k=30] [kQuality=28] (HSLocalMDS)","LMDS (HSLocalMDS)",30,NA,0.78,0.56,1,NA,2.881,0.923,1,0.846,0.867,1,0.929,13,7.89,0.607,0.462
"LMDS [k=30] [kQuality=29] (HSLocalMDS)","LMDS [k=30] [kQuality=29] (HSLocalMDS)","LMDS (HSLocalMDS)",30,NA,0.78,0.56,1,NA,2.842,0.923,1,0.846,0.867,1,0.929,13,7.89,0.607,0.462
"LMDS [k=30] [kQuality=30] (HSLocalMDS)","LMDS [k=30] [kQuality=30] (HSLocalMDS)","LMDS (HSLocalMDS)",30,NA,0.78,0.56,1,NA,2.875,0.923,1,0.846,0.867,1,0.929,13,7.89,0.607,0.462
"LMDS [k=30] [kQuality=31] (HSLocalMDS)","LMDS [k=30] [kQuality=31] (HSLocalMDS)","LMDS (HSLocalMDS)",30,NA,0.78,0.56,1,NA,2.82,0.923,1,0.846,0.867,1,0.929,13,7.89,0.607,0.462
"LMDS [k=30] [kQuality=32] (HSLocalMDS)","LMDS [k=30] [kQuality=32] (HSLocalMDS)","LMDS (HSLocalMDS)",30,NA,0.78,0.56,1,NA,2.853,0.923,1,0.846,0.867,1,0.929,13,7.89,0.607,0.462
"LMDS [k=30] [kQuality=33] (HSLocalMDS)","LMDS [k=30] [kQuality=33] (HSLocalMDS)","LMDS (HSLocalMDS)",30,NA,0.78,0.56,1,NA,2.884,0.923,1,0.846,0.867,1,0.929,13,7.89,0.607,0.462
"LMDS [k=33] (smacofx)","LMDS [k=33] (smacofx)","LMDS (smacofx)",33,NA,0.76,0.51,1,NA,1.004,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=33] [kQuality=30] (HSLocalMDS)","LMDS [k=33] [kQuality=30] (HSLocalMDS)","LMDS (HSLocalMDS)",33,NA,0.77,0.53,1,NA,10.134,0.923,1,0.846,0.867,1,0.929,14,8.385,0.599,0.443
"LMDS [k=33] [kQuality=31] (HSLocalMDS)","LMDS [k=33] [kQuality=31] (HSLocalMDS)","LMDS (HSLocalMDS)",33,NA,0.77,0.53,1,NA,10.122,0.923,1,0.846,0.867,1,0.929,14,8.385,0.599,0.443
"LMDS [k=33] [kQuality=32] (HSLocalMDS)","LMDS [k=33] [kQuality=32] (HSLocalMDS)","LMDS (HSLocalMDS)",33,NA,0.77,0.53,1,NA,9.923,0.923,1,0.846,0.867,1,0.929,14,8.385,0.599,0.443
"LMDS [k=33] [kQuality=33] (HSLocalMDS)","LMDS [k=33] [kQuality=33] (HSLocalMDS)","LMDS (HSLocalMDS)",33,NA,0.77,0.53,1,NA,9.982,0.923,1,0.846,0.867,1,0.929,14,8.385,0.599,0.443
"LMDS [k=33] [kQuality=34] (HSLocalMDS)","LMDS [k=33] [kQuality=34] (HSLocalMDS)","LMDS (HSLocalMDS)",33,NA,0.77,0.53,1,NA,10.056,0.923,1,0.846,0.867,1,0.929,14,8.385,0.599,0.443
"LMDS [k=33] [kQuality=35] (HSLocalMDS)","LMDS [k=33] [kQuality=35] (HSLocalMDS)","LMDS (HSLocalMDS)",33,NA,0.77,0.53,1,NA,9.937,0.923,1,0.846,0.867,1,0.929,14,8.385,0.599,0.443
"LMDS [k=33] [kQuality=36] (HSLocalMDS)","LMDS [k=33] [kQuality=36] (HSLocalMDS)","LMDS (HSLocalMDS)",33,NA,0.77,0.53,1,NA,9.965,0.923,1,0.846,0.867,1,0.929,14,8.385,0.599,0.443
"LMDS [k=36] (smacofx)","LMDS [k=36] (smacofx)","LMDS (smacofx)",36,NA,0.76,0.51,1,NA,0.616,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=36] [kQuality=33] (HSLocalMDS)","LMDS [k=36] [kQuality=33] (HSLocalMDS)","LMDS (HSLocalMDS)",36,NA,0.77,0.54,1,NA,3.719,0.923,1,0.846,0.867,1,0.929,16,9.89,0.618,0.44
"LMDS [k=36] [kQuality=34] (HSLocalMDS)","LMDS [k=36] [kQuality=34] (HSLocalMDS)","LMDS (HSLocalMDS)",36,NA,0.77,0.54,1,NA,3.738,0.923,1,0.846,0.867,1,0.929,16,9.89,0.618,0.44
"LMDS [k=36] [kQuality=35] (HSLocalMDS)","LMDS [k=36] [kQuality=35] (HSLocalMDS)","LMDS (HSLocalMDS)",36,NA,0.77,0.54,1,NA,3.622,0.923,1,0.846,0.867,1,0.929,16,9.89,0.618,0.44
"LMDS [k=36] [kQuality=36] (HSLocalMDS)","LMDS [k=36] [kQuality=36] (HSLocalMDS)","LMDS (HSLocalMDS)",36,NA,0.77,0.54,1,NA,3.741,0.923,1,0.846,0.867,1,0.929,16,9.89,0.618,0.44
"LMDS [k=36] [kQuality=37] (HSLocalMDS)","LMDS [k=36] [kQuality=37] (HSLocalMDS)","LMDS (HSLocalMDS)",36,NA,0.77,0.54,1,NA,3.715,0.923,1,0.846,0.867,1,0.929,16,9.89,0.618,0.44
"LMDS [k=36] [kQuality=38] (HSLocalMDS)","LMDS [k=36] [kQuality=38] (HSLocalMDS)","LMDS (HSLocalMDS)",36,NA,0.77,0.54,1,NA,3.619,0.923,1,0.846,0.867,1,0.929,16,9.89,0.618,0.44
"LMDS [k=36] [kQuality=39] (HSLocalMDS)","LMDS [k=36] [kQuality=39] (HSLocalMDS)","LMDS (HSLocalMDS)",36,NA,0.77,0.54,1,NA,3.605,0.923,1,0.846,0.867,1,0.929,16,9.89,0.618,0.44
"LMDS [k=39] (smacofx)","LMDS [k=39] (smacofx)","LMDS (smacofx)",39,NA,0.76,0.51,1,NA,2.001,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=39] [kQuality=36] (HSLocalMDS)","LMDS [k=39] [kQuality=36] (HSLocalMDS)","LMDS (HSLocalMDS)",39,NA,0.78,0.56,1,NA,3.268,0.885,1,0.769,0.812,1,0.897,13,7.637,0.587,0.443
"LMDS [k=39] [kQuality=37] (HSLocalMDS)","LMDS [k=39] [kQuality=37] (HSLocalMDS)","LMDS (HSLocalMDS)",39,NA,0.78,0.56,1,NA,3.194,0.885,1,0.769,0.812,1,0.897,13,7.637,0.587,0.443
"LMDS [k=39] [kQuality=38] (HSLocalMDS)","LMDS [k=39] [kQuality=38] (HSLocalMDS)","LMDS (HSLocalMDS)",39,NA,0.78,0.56,1,NA,3.283,0.885,1,0.769,0.812,1,0.897,13,7.637,0.587,0.443
"LMDS [k=39] [kQuality=39] (HSLocalMDS)","LMDS [k=39] [kQuality=39] (HSLocalMDS)","LMDS (HSLocalMDS)",39,NA,0.78,0.56,1,NA,3.187,0.885,1,0.769,0.812,1,0.897,13,7.637,0.587,0.443
"LMDS [k=39] [kQuality=40] (HSLocalMDS)","LMDS [k=39] [kQuality=40] (HSLocalMDS)","LMDS (HSLocalMDS)",39,NA,0.78,0.56,1,NA,3.274,0.885,1,0.769,0.812,1,0.897,13,7.637,0.587,0.443
"LMDS [k=39] [kQuality=41] (HSLocalMDS)","LMDS [k=39] [kQuality=41] (HSLocalMDS)","LMDS (HSLocalMDS)",39,NA,0.78,0.56,1,NA,3.181,0.885,1,0.769,0.812,1,0.897,13,7.637,0.587,0.443
"LMDS [k=39] [kQuality=42] (HSLocalMDS)","LMDS [k=39] [kQuality=42] (HSLocalMDS)","LMDS (HSLocalMDS)",39,NA,0.78,0.56,1,NA,3.258,0.885,1,0.769,0.812,1,0.897,13,7.637,0.587,0.443
"LMDS [k=42] (smacofx)","LMDS [k=42] (smacofx)","LMDS (smacofx)",42,NA,0.76,0.51,1,NA,1.446,1,1,1,1,1,1,13,7.286,0.56,0.416
