"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"HSLMDS [k=9] [kQuality=10] (NLDR)","HSLMDS [k=9] [kQuality=10] (NLDR)","HSLMDS (NLDR)",9,NA,0.67,0.33,1,NA,3.394,0.92,NA,NA,NA,NA,NA,11,5.136,0.467,0.341
"HSLMDS [k=9] [kQuality=11] (NLDR)","HSLMDS [k=9] [kQuality=11] (NLDR)","HSLMDS (NLDR)",9,NA,0.67,0.33,1,NA,3.423,0.92,NA,NA,NA,NA,NA,11,5.136,0.467,0.341
"HSLMDS [k=9] [kQuality=12] (NLDR)","HSLMDS [k=9] [kQuality=12] (NLDR)","HSLMDS (NLDR)",9,NA,0.67,0.33,1,NA,3.278,0.92,NA,NA,NA,NA,NA,11,5.136,0.467,0.341
"HSLMDS [k=9] [kQuality=6] (NLDR)","HSLMDS [k=9] [kQuality=6] (NLDR)","HSLMDS (NLDR)",9,NA,0.67,0.34,1,NA,0.623,0.92,NA,NA,NA,NA,NA,11,5.17,0.47,0.344
"HSLMDS [k=9] [kQuality=7] (NLDR)","HSLMDS [k=9] [kQuality=7] (NLDR)","HSLMDS (NLDR)",9,NA,0.67,0.33,1,NA,3.296,0.92,NA,NA,NA,NA,NA,11,5.136,0.467,0.341
"HSLMDS [k=9] [kQuality=8] (NLDR)","HSLMDS [k=9] [kQuality=8] (NLDR)","HSLMDS (NLDR)",9,NA,0.67,0.33,1,NA,3.285,0.92,NA,NA,NA,NA,NA,11,5.136,0.467,0.341
"HSLMDS [k=9] [kQuality=9] (NLDR)","HSLMDS [k=9] [kQuality=9] (NLDR)","HSLMDS (NLDR)",9,NA,0.67,0.33,1,NA,3.312,0.92,NA,NA,NA,NA,NA,11,5.136,0.467,0.341
"HSMDS (NLDR)","HSMDS (NLDR)","HSMDS (NLDR)",NA,NA,0.78,0.55,3,0,5.011,0.88,NA,NA,NA,NA,NA,30,22.75,0.758,0.414
"Isomap [k=12]","Isomap [k=12]","Isomap",12,NA,0.73,0.45,1,NA,0.128,0.76,NA,NA,NA,NA,NA,19,11.261,0.593,0.374
"Isomap [k=15]","Isomap [k=15]","Isomap",15,NA,0.73,0.45,1,NA,0.136,0.8,NA,NA,NA,NA,NA,18,10.523,0.585,0.378
"Isomap [k=17]","Isomap [k=17]","Isomap",17,NA,0.73,0.45,1,NA,0.135,0.8,NA,NA,NA,NA,NA,18,10.443,0.58,0.373
"Isomap [k=20]","Isomap [k=20]","Isomap",20,NA,0.72,0.44,1,NA,0.139,0.76,NA,NA,NA,NA,NA,18,10.17,0.565,0.358
"Isomap [k=23]","Isomap [k=23]","Isomap",23,NA,0.72,0.44,1,NA,0.135,0.76,NA,NA,NA,NA,NA,24,14.943,0.623,0.347
"Isomap [k=26]","Isomap [k=26]","Isomap",26,NA,0.72,0.44,1,NA,0.136,0.72,NA,NA,NA,NA,NA,19,10.557,0.556,0.337
"Isomap [k=29]","Isomap [k=29]","Isomap",29,NA,0.73,0.45,1,NA,0.141,0.76,NA,NA,NA,NA,NA,18,9.989,0.555,0.348
"Isomap [k=3]","Isomap [k=3]","Isomap",3,NA,0.69,0.37,1,NA,0.109,0.8,NA,NA,NA,NA,NA,10,4.568,0.457,0.342
"Isomap [k=32]","Isomap [k=32]","Isomap",32,NA,0.73,0.46,1,NA,0.145,0.68,NA,NA,NA,NA,NA,19,10.818,0.569,0.351
"Isomap [k=35]","Isomap [k=35]","Isomap",35,NA,0.74,0.47,1,NA,0.149,0.8,NA,NA,NA,NA,NA,17,9.33,0.549,0.353
"Isomap [k=38]","Isomap [k=38]","Isomap",38,NA,0.74,0.48,1,NA,0.145,0.8,NA,NA,NA,NA,NA,24,15.227,0.634,0.359
"Isomap [k=41]","Isomap [k=41]","Isomap",41,NA,0.75,0.48,1,NA,0.147,0.8,NA,NA,NA,NA,NA,26,17.5,0.673,0.374
"Isomap [k=44]","Isomap [k=44]","Isomap",44,NA,0.75,0.49,1,NA,0.156,0.68,NA,NA,NA,NA,NA,17,9.727,0.572,0.377
"Isomap [k=46]","Isomap [k=46]","Isomap",46,NA,0.75,0.5,1,NA,0.158,0.88,NA,NA,NA,NA,NA,24,15.739,0.656,0.38
"Isomap [k=49]","Isomap [k=49]","Isomap",49,NA,0.76,0.5,1,NA,0.153,0.84,NA,NA,NA,NA,NA,18,10.614,0.59,0.383
"Isomap [k=52]","Isomap [k=52]","Isomap",52,NA,0.75,0.5,1,NA,0.161,0.84,NA,NA,NA,NA,NA,18,10.511,0.584,0.377
"Isomap [k=55]","Isomap [k=55]","Isomap",55,NA,0.76,0.51,1,NA,0.155,0.88,NA,NA,NA,NA,NA,18,10.591,0.588,0.381
"Isomap [k=58]","Isomap [k=58]","Isomap",58,NA,0.76,0.51,1,NA,0.158,0.8,NA,NA,NA,NA,NA,18,10.864,0.604,0.397
"Isomap [k=6]","Isomap [k=6]","Isomap",6,NA,0.72,0.44,1,NA,0.118,0.84,NA,NA,NA,NA,NA,16,8.795,0.55,0.366
"Isomap [k=61]","Isomap [k=61]","Isomap",61,NA,0.76,0.51,1,NA,0.159,0.8,NA,NA,NA,NA,NA,17,9.989,0.588,0.392
"Isomap [k=64]","Isomap [k=64]","Isomap",64,NA,0.76,0.52,1,NA,0.16,0.84,NA,NA,NA,NA,NA,26,17.898,0.688,0.39
"Isomap [k=67]","Isomap [k=67]","Isomap",67,NA,0.76,0.51,1,NA,0.161,0.76,NA,NA,NA,NA,NA,27,18.977,0.703,0.393
"Isomap [k=70]","Isomap [k=70]","Isomap",70,NA,0.75,0.5,1,NA,0.16,0.8,NA,NA,NA,NA,NA,17,9.909,0.583,0.387
"Isomap [k=73]","Isomap [k=73]","Isomap",73,NA,0.75,0.5,1,NA,0.167,0.88,NA,NA,NA,NA,NA,26,17.818,0.685,0.386
"Isomap [k=75]","Isomap [k=75]","Isomap",75,NA,0.75,0.49,1,NA,0.168,0.76,NA,NA,NA,NA,NA,24,15.648,0.652,0.376
"Isomap [k=78]","Isomap [k=78]","Isomap",78,NA,0.75,0.49,1,NA,0.171,0.88,NA,NA,NA,NA,NA,21,12.614,0.601,0.359
"Isomap [k=81]","Isomap [k=81]","Isomap",81,NA,0.74,0.48,1,NA,0.17,0.84,NA,NA,NA,NA,NA,21,12.477,0.594,0.353
"Isomap [k=84]","Isomap [k=84]","Isomap",84,NA,0.74,0.48,1,NA,0.17,0.92,NA,NA,NA,NA,NA,17,9.057,0.533,0.337
"Isomap [k=87]","Isomap [k=87]","Isomap",87,NA,0.74,0.47,1,NA,0.169,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"Isomap [k=9]","Isomap [k=9]","Isomap",9,NA,0.72,0.44,1,NA,0.121,0.76,NA,NA,NA,NA,NA,17,9.591,0.564,0.369
"kPCA","kPCA","kPCA",NA,NA,0.49,-0.03,3,0,0.04,0.68,NA,NA,NA,NA,NA,80,74.557,0.932,0.012
"LMDS [k=12] (rNLDR)","LMDS [k=12] (rNLDR)","LMDS (rNLDR)",12,NA,0.74,0.47,1,NA,14.352,0.84,NA,NA,NA,NA,NA,17,10.023,0.59,0.394
"LMDS [k=12] (smacofx)","LMDS [k=12] (smacofx)","LMDS (smacofx)",12,NA,0.74,0.47,1,NA,4.655,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=12] [kQuality=10] (NLDR)","LMDS [k=12] [kQuality=10] (NLDR)","LMDS (NLDR)",12,NA,0.68,0.35,1,NA,0.566,0.84,NA,NA,NA,NA,NA,15,7.591,0.506,0.334
"LMDS [k=12] [kQuality=11] (NLDR)","LMDS [k=12] [kQuality=11] (NLDR)","LMDS (NLDR)",12,NA,0.68,0.35,1,NA,0.572,0.84,NA,NA,NA,NA,NA,15,7.591,0.506,0.334
"LMDS [k=12] [kQuality=12] (NLDR)","LMDS [k=12] [kQuality=12] (NLDR)","LMDS (NLDR)",12,NA,0.68,0.35,1,NA,0.574,0.84,NA,NA,NA,NA,NA,15,7.591,0.506,0.334
"LMDS [k=12] [kQuality=13] (NLDR)","LMDS [k=12] [kQuality=13] (NLDR)","LMDS (NLDR)",12,NA,0.68,0.35,1,NA,0.576,0.84,NA,NA,NA,NA,NA,15,7.591,0.506,0.334
"LMDS [k=12] [kQuality=14] (NLDR)","LMDS [k=12] [kQuality=14] (NLDR)","LMDS (NLDR)",12,NA,0.68,0.35,1,NA,0.57,0.84,NA,NA,NA,NA,NA,15,7.591,0.506,0.334
"LMDS [k=12] [kQuality=15] (NLDR)","LMDS [k=12] [kQuality=15] (NLDR)","LMDS (NLDR)",12,NA,0.72,0.44,1,NA,0.336,0.88,NA,NA,NA,NA,NA,16,9.216,0.576,0.392
"LMDS [k=12] [kQuality=9] (NLDR)","LMDS [k=12] [kQuality=9] (NLDR)","LMDS (NLDR)",12,NA,0.68,0.35,1,NA,0.576,0.84,NA,NA,NA,NA,NA,15,7.591,0.506,0.334
"LMDS [k=15] (rNLDR)","LMDS [k=15] (rNLDR)","LMDS (rNLDR)",15,NA,0.73,0.46,1,NA,18.057,0.84,NA,NA,NA,NA,NA,16,9.273,0.58,0.396
"LMDS [k=15] (smacofx)","LMDS [k=15] (smacofx)","LMDS (smacofx)",15,NA,0.74,0.47,1,NA,2.626,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=15] [kQuality=12] (NLDR)","LMDS [k=15] [kQuality=12] (NLDR)","LMDS (NLDR)",15,NA,0.71,0.42,1,NA,0.214,0.84,NA,NA,NA,NA,NA,16,8.977,0.561,0.377
"LMDS [k=15] [kQuality=13] (NLDR)","LMDS [k=15] [kQuality=13] (NLDR)","LMDS (NLDR)",15,NA,0.71,0.42,1,NA,0.216,0.84,NA,NA,NA,NA,NA,16,8.977,0.561,0.377
"LMDS [k=15] [kQuality=14] (NLDR)","LMDS [k=15] [kQuality=14] (NLDR)","LMDS (NLDR)",15,NA,0.71,0.42,1,NA,0.216,0.84,NA,NA,NA,NA,NA,16,8.977,0.561,0.377
"LMDS [k=15] [kQuality=15] (NLDR)","LMDS [k=15] [kQuality=15] (NLDR)","LMDS (NLDR)",15,NA,0.71,0.42,1,NA,0.219,0.84,NA,NA,NA,NA,NA,16,8.977,0.561,0.377
"LMDS [k=15] [kQuality=16] (NLDR)","LMDS [k=15] [kQuality=16] (NLDR)","LMDS (NLDR)",15,NA,0.71,0.42,1,NA,0.215,0.84,NA,NA,NA,NA,NA,16,8.977,0.561,0.377
"LMDS [k=15] [kQuality=17] (NLDR)","LMDS [k=15] [kQuality=17] (NLDR)","LMDS (NLDR)",15,NA,0.71,0.42,1,NA,0.213,0.84,NA,NA,NA,NA,NA,16,8.977,0.561,0.377
"LMDS [k=15] [kQuality=18] (NLDR)","LMDS [k=15] [kQuality=18] (NLDR)","LMDS (NLDR)",15,NA,0.71,0.42,1,NA,0.207,0.84,NA,NA,NA,NA,NA,16,8.977,0.561,0.377
"LMDS [k=17] (rNLDR)","LMDS [k=17] (rNLDR)","LMDS (rNLDR)",17,NA,0.73,0.46,1,NA,11.103,0.88,NA,NA,NA,NA,NA,19,11.614,0.611,0.393
"LMDS [k=17] (smacofx)","LMDS [k=17] (smacofx)","LMDS (smacofx)",17,NA,0.74,0.47,1,NA,0.694,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=17] [kQuality=14] (NLDR)","LMDS [k=17] [kQuality=14] (NLDR)","LMDS (NLDR)",17,NA,0.71,0.42,1,NA,0.362,0.88,NA,NA,NA,NA,NA,17,9.705,0.571,0.375
"LMDS [k=17] [kQuality=15] (NLDR)","LMDS [k=17] [kQuality=15] (NLDR)","LMDS (NLDR)",17,NA,0.71,0.42,1,NA,0.375,0.88,NA,NA,NA,NA,NA,17,9.705,0.571,0.375
"LMDS [k=17] [kQuality=16] (NLDR)","LMDS [k=17] [kQuality=16] (NLDR)","LMDS (NLDR)",17,NA,0.71,0.42,1,NA,0.376,0.88,NA,NA,NA,NA,NA,17,9.705,0.571,0.375
"LMDS [k=17] [kQuality=17] (NLDR)","LMDS [k=17] [kQuality=17] (NLDR)","LMDS (NLDR)",17,NA,0.7,0.39,1,NA,1.082,0.84,NA,NA,NA,NA,NA,16,8.602,0.538,0.354
"LMDS [k=17] [kQuality=18] (NLDR)","LMDS [k=17] [kQuality=18] (NLDR)","LMDS (NLDR)",17,NA,0.71,0.42,1,NA,0.377,0.88,NA,NA,NA,NA,NA,17,9.705,0.571,0.375
"LMDS [k=17] [kQuality=19] (NLDR)","LMDS [k=17] [kQuality=19] (NLDR)","LMDS (NLDR)",17,NA,0.71,0.42,1,NA,0.375,0.88,NA,NA,NA,NA,NA,17,9.705,0.571,0.375
"LMDS [k=17] [kQuality=20] (NLDR)","LMDS [k=17] [kQuality=20] (NLDR)","LMDS (NLDR)",17,NA,0.71,0.42,1,NA,0.381,0.88,NA,NA,NA,NA,NA,17,9.705,0.571,0.375
"LMDS [k=20] (rNLDR)","LMDS [k=20] (rNLDR)","LMDS (rNLDR)",20,NA,0.75,0.49,1,NA,14.375,0.84,NA,NA,NA,NA,NA,23,15.182,0.66,0.396
"LMDS [k=20] (smacofx)","LMDS [k=20] (smacofx)","LMDS (smacofx)",20,NA,0.74,0.47,1,NA,3.069,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=20] [kQuality=17] (NLDR)","LMDS [k=20] [kQuality=17] (NLDR)","LMDS (NLDR)",20,NA,0.71,0.41,1,NA,0.184,0.76,NA,NA,NA,NA,NA,17,9.443,0.555,0.36
"LMDS [k=20] [kQuality=18] (NLDR)","LMDS [k=20] [kQuality=18] (NLDR)","LMDS (NLDR)",20,NA,0.71,0.41,1,NA,0.183,0.76,NA,NA,NA,NA,NA,17,9.443,0.555,0.36
"LMDS [k=20] [kQuality=19] (NLDR)","LMDS [k=20] [kQuality=19] (NLDR)","LMDS (NLDR)",20,NA,0.71,0.41,1,NA,0.182,0.76,NA,NA,NA,NA,NA,17,9.443,0.555,0.36
"LMDS [k=20] [kQuality=20] (NLDR)","LMDS [k=20] [kQuality=20] (NLDR)","LMDS (NLDR)",20,NA,0.71,0.41,1,NA,0.182,0.76,NA,NA,NA,NA,NA,17,9.443,0.555,0.36
"LMDS [k=20] [kQuality=21] (NLDR)","LMDS [k=20] [kQuality=21] (NLDR)","LMDS (NLDR)",20,NA,0.71,0.41,1,NA,0.181,0.76,NA,NA,NA,NA,NA,17,9.443,0.555,0.36
"LMDS [k=20] [kQuality=22] (NLDR)","LMDS [k=20] [kQuality=22] (NLDR)","LMDS (NLDR)",20,NA,0.71,0.41,1,NA,0.183,0.76,NA,NA,NA,NA,NA,17,9.443,0.555,0.36
"LMDS [k=20] [kQuality=23] (NLDR)","LMDS [k=20] [kQuality=23] (NLDR)","LMDS (NLDR)",20,NA,0.71,0.41,1,NA,0.182,0.76,NA,NA,NA,NA,NA,17,9.443,0.555,0.36
"LMDS [k=23] (rNLDR)","LMDS [k=23] (rNLDR)","LMDS (rNLDR)",23,NA,0.75,0.49,1,NA,28.046,0.76,NA,NA,NA,NA,NA,25,17.091,0.684,0.396
"LMDS [k=23] (smacofx)","LMDS [k=23] (smacofx)","LMDS (smacofx)",23,NA,0.74,0.47,1,NA,1.779,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=23] [kQuality=20] (NLDR)","LMDS [k=23] [kQuality=20] (NLDR)","LMDS (NLDR)",23,NA,0.73,0.46,1,NA,0.319,0.76,NA,NA,NA,NA,NA,24,15.716,0.655,0.379
"LMDS [k=23] [kQuality=21] (NLDR)","LMDS [k=23] [kQuality=21] (NLDR)","LMDS (NLDR)",23,NA,0.73,0.46,1,NA,0.321,0.76,NA,NA,NA,NA,NA,24,15.716,0.655,0.379
"LMDS [k=23] [kQuality=22] (NLDR)","LMDS [k=23] [kQuality=22] (NLDR)","LMDS (NLDR)",23,NA,0.73,0.46,1,NA,0.314,0.76,NA,NA,NA,NA,NA,24,15.716,0.655,0.379
"LMDS [k=23] [kQuality=23] (NLDR)","LMDS [k=23] [kQuality=23] (NLDR)","LMDS (NLDR)",23,NA,0.73,0.46,1,NA,0.32,0.76,NA,NA,NA,NA,NA,24,15.716,0.655,0.379
"LMDS [k=23] [kQuality=24] (NLDR)","LMDS [k=23] [kQuality=24] (NLDR)","LMDS (NLDR)",23,NA,0.73,0.46,1,NA,0.319,0.76,NA,NA,NA,NA,NA,24,15.716,0.655,0.379
"LMDS [k=23] [kQuality=25] (NLDR)","LMDS [k=23] [kQuality=25] (NLDR)","LMDS (NLDR)",23,NA,0.73,0.46,1,NA,0.32,0.76,NA,NA,NA,NA,NA,24,15.716,0.655,0.379
"LMDS [k=23] [kQuality=26] (NLDR)","LMDS [k=23] [kQuality=26] (NLDR)","LMDS (NLDR)",23,NA,0.73,0.46,1,NA,0.318,0.76,NA,NA,NA,NA,NA,24,15.716,0.655,0.379
"LMDS [k=26] (rNLDR)","LMDS [k=26] (rNLDR)","LMDS (rNLDR)",26,NA,0.75,0.5,1,NA,45.186,0.88,NA,NA,NA,NA,NA,26,18.193,0.7,0.401
"LMDS [k=26] (smacofx)","LMDS [k=26] (smacofx)","LMDS (smacofx)",26,NA,0.74,0.47,1,NA,1.38,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=26] [kQuality=23] (NLDR)","LMDS [k=26] [kQuality=23] (NLDR)","LMDS (NLDR)",26,NA,0.74,0.47,1,NA,0.206,0.84,NA,NA,NA,NA,NA,26,17.636,0.678,0.379
"LMDS [k=26] [kQuality=24] (NLDR)","LMDS [k=26] [kQuality=24] (NLDR)","LMDS (NLDR)",26,NA,0.74,0.47,1,NA,0.204,0.84,NA,NA,NA,NA,NA,26,17.636,0.678,0.379
"LMDS [k=26] [kQuality=25] (NLDR)","LMDS [k=26] [kQuality=25] (NLDR)","LMDS (NLDR)",26,NA,0.74,0.47,1,NA,0.207,0.84,NA,NA,NA,NA,NA,26,17.636,0.678,0.379
"LMDS [k=26] [kQuality=26] (NLDR)","LMDS [k=26] [kQuality=26] (NLDR)","LMDS (NLDR)",26,NA,0.74,0.47,1,NA,0.196,0.84,NA,NA,NA,NA,NA,26,17.636,0.678,0.379
"LMDS [k=26] [kQuality=27] (NLDR)","LMDS [k=26] [kQuality=27] (NLDR)","LMDS (NLDR)",26,NA,0.74,0.47,1,NA,0.205,0.84,NA,NA,NA,NA,NA,26,17.636,0.678,0.379
"LMDS [k=26] [kQuality=28] (NLDR)","LMDS [k=26] [kQuality=28] (NLDR)","LMDS (NLDR)",26,NA,0.74,0.47,1,NA,0.204,0.84,NA,NA,NA,NA,NA,26,17.636,0.678,0.379
"LMDS [k=26] [kQuality=29] (NLDR)","LMDS [k=26] [kQuality=29] (NLDR)","LMDS (NLDR)",26,NA,0.74,0.47,1,NA,0.205,0.84,NA,NA,NA,NA,NA,26,17.636,0.678,0.379
"LMDS [k=29] (rNLDR)","LMDS [k=29] (rNLDR)","LMDS (rNLDR)",29,NA,0.76,0.51,1,NA,15.177,0.8,NA,NA,NA,NA,NA,25,17.523,0.701,0.414
"LMDS [k=29] (smacofx)","LMDS [k=29] (smacofx)","LMDS (smacofx)",29,NA,0.74,0.47,1,NA,1.629,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=29] [kQuality=26] (NLDR)","LMDS [k=29] [kQuality=26] (NLDR)","LMDS (NLDR)",29,NA,0.72,0.44,1,NA,1.13,0.8,NA,NA,NA,NA,NA,26,17.239,0.663,0.364
"LMDS [k=29] [kQuality=27] (NLDR)","LMDS [k=29] [kQuality=27] (NLDR)","LMDS (NLDR)",29,NA,0.72,0.44,1,NA,1.094,0.8,NA,NA,NA,NA,NA,26,17.239,0.663,0.364
"LMDS [k=29] [kQuality=28] (NLDR)","LMDS [k=29] [kQuality=28] (NLDR)","LMDS (NLDR)",29,NA,0.72,0.44,1,NA,1.135,0.8,NA,NA,NA,NA,NA,26,17.239,0.663,0.364
"LMDS [k=29] [kQuality=29] (NLDR)","LMDS [k=29] [kQuality=29] (NLDR)","LMDS (NLDR)",29,NA,0.72,0.44,1,NA,1.095,0.8,NA,NA,NA,NA,NA,26,17.239,0.663,0.364
"LMDS [k=29] [kQuality=30] (NLDR)","LMDS [k=29] [kQuality=30] (NLDR)","LMDS (NLDR)",29,NA,0.72,0.44,1,NA,1.136,0.8,NA,NA,NA,NA,NA,26,17.239,0.663,0.364
"LMDS [k=29] [kQuality=31] (NLDR)","LMDS [k=29] [kQuality=31] (NLDR)","LMDS (NLDR)",29,NA,0.72,0.44,1,NA,1.123,0.8,NA,NA,NA,NA,NA,26,17.239,0.663,0.364
"LMDS [k=29] [kQuality=32] (NLDR)","LMDS [k=29] [kQuality=32] (NLDR)","LMDS (NLDR)",29,NA,0.72,0.44,1,NA,1.128,0.8,NA,NA,NA,NA,NA,26,17.239,0.663,0.364
"LMDS [k=3] (rNLDR)","LMDS [k=3] (rNLDR)","LMDS (rNLDR)",3,NA,0.68,0.36,1,NA,15.002,0.72,NA,NA,NA,NA,NA,12,6.023,0.502,0.364
"LMDS [k=3] (smacofx)","LMDS [k=3] (smacofx)","LMDS (smacofx)",3,NA,0.74,0.47,1,NA,11.077,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=3] [kQuality=1] (NLDR)","LMDS [k=3] [kQuality=1] (NLDR)","LMDS (NLDR)",3,NA,0.69,0.37,1,NA,0.42,0.72,NA,NA,NA,NA,NA,13,6.773,0.521,0.372
"LMDS [k=3] [kQuality=2] (NLDR)","LMDS [k=3] [kQuality=2] (NLDR)","LMDS (NLDR)",3,NA,0.68,0.35,1,NA,0.301,0.6,NA,NA,NA,NA,NA,8,3.568,0.446,0.354
"LMDS [k=3] [kQuality=3] (NLDR)","LMDS [k=3] [kQuality=3] (NLDR)","LMDS (NLDR)",3,NA,0.68,0.36,1,NA,2.48,0.72,NA,NA,NA,NA,NA,12,6.023,0.502,0.364
"LMDS [k=3] [kQuality=4] (NLDR)","LMDS [k=3] [kQuality=4] (NLDR)","LMDS (NLDR)",3,NA,0.68,0.35,1,NA,0.302,0.6,NA,NA,NA,NA,NA,8,3.568,0.446,0.354
"LMDS [k=3] [kQuality=5] (NLDR)","LMDS [k=3] [kQuality=5] (NLDR)","LMDS (NLDR)",3,NA,0.68,0.35,1,NA,0.301,0.6,NA,NA,NA,NA,NA,8,3.568,0.446,0.354
"LMDS [k=3] [kQuality=6] (NLDR)","LMDS [k=3] [kQuality=6] (NLDR)","LMDS (NLDR)",3,NA,0.68,0.35,1,NA,0.295,0.6,NA,NA,NA,NA,NA,8,3.568,0.446,0.354
"LMDS [k=32] (rNLDR)","LMDS [k=32] (rNLDR)","LMDS (rNLDR)",32,NA,0.76,0.52,1,NA,11.2,0.88,NA,NA,NA,NA,NA,24,16.375,0.682,0.406
"LMDS [k=32] (smacofx)","LMDS [k=32] (smacofx)","LMDS (smacofx)",32,NA,0.74,0.47,1,NA,1.961,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=32] [kQuality=29] (NLDR)","LMDS [k=32] [kQuality=29] (NLDR)","LMDS (NLDR)",32,NA,0.75,0.49,1,NA,0.197,0.8,NA,NA,NA,NA,NA,27,18.932,0.701,0.391
"LMDS [k=32] [kQuality=30] (NLDR)","LMDS [k=32] [kQuality=30] (NLDR)","LMDS (NLDR)",32,NA,0.75,0.49,1,NA,0.198,0.8,NA,NA,NA,NA,NA,27,18.932,0.701,0.391
"LMDS [k=32] [kQuality=31] (NLDR)","LMDS [k=32] [kQuality=31] (NLDR)","LMDS (NLDR)",32,NA,0.75,0.49,1,NA,0.192,0.8,NA,NA,NA,NA,NA,27,18.932,0.701,0.391
"LMDS [k=32] [kQuality=32] (NLDR)","LMDS [k=32] [kQuality=32] (NLDR)","LMDS (NLDR)",32,NA,0.75,0.49,1,NA,0.199,0.8,NA,NA,NA,NA,NA,27,18.932,0.701,0.391
"LMDS [k=32] [kQuality=33] (NLDR)","LMDS [k=32] [kQuality=33] (NLDR)","LMDS (NLDR)",32,NA,0.75,0.49,1,NA,0.192,0.8,NA,NA,NA,NA,NA,27,18.932,0.701,0.391
"LMDS [k=32] [kQuality=34] (NLDR)","LMDS [k=32] [kQuality=34] (NLDR)","LMDS (NLDR)",32,NA,0.75,0.49,1,NA,0.199,0.8,NA,NA,NA,NA,NA,27,18.932,0.701,0.391
"LMDS [k=32] [kQuality=35] (NLDR)","LMDS [k=32] [kQuality=35] (NLDR)","LMDS (NLDR)",32,NA,0.75,0.49,1,NA,0.198,0.8,NA,NA,NA,NA,NA,27,18.932,0.701,0.391
"LMDS [k=35] (rNLDR)","LMDS [k=35] (rNLDR)","LMDS (rNLDR)",35,NA,0.77,0.53,1,NA,16.644,0.8,NA,NA,NA,NA,NA,24,16.591,0.691,0.415
"LMDS [k=35] (smacofx)","LMDS [k=35] (smacofx)","LMDS (smacofx)",35,NA,0.74,0.47,1,NA,1.242,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=35] [kQuality=32] (NLDR)","LMDS [k=35] [kQuality=32] (NLDR)","LMDS (NLDR)",35,NA,0.76,0.52,1,NA,0.261,0.88,NA,NA,NA,NA,NA,24,16.42,0.684,0.408
"LMDS [k=35] [kQuality=33] (NLDR)","LMDS [k=35] [kQuality=33] (NLDR)","LMDS (NLDR)",35,NA,0.76,0.52,1,NA,0.258,0.88,NA,NA,NA,NA,NA,24,16.42,0.684,0.408
"LMDS [k=35] [kQuality=34] (NLDR)","LMDS [k=35] [kQuality=34] (NLDR)","LMDS (NLDR)",35,NA,0.76,0.52,1,NA,0.253,0.88,NA,NA,NA,NA,NA,24,16.42,0.684,0.408
"LMDS [k=35] [kQuality=35] (NLDR)","LMDS [k=35] [kQuality=35] (NLDR)","LMDS (NLDR)",35,NA,0.76,0.52,1,NA,0.26,0.88,NA,NA,NA,NA,NA,24,16.42,0.684,0.408
"LMDS [k=35] [kQuality=36] (NLDR)","LMDS [k=35] [kQuality=36] (NLDR)","LMDS (NLDR)",35,NA,0.76,0.52,1,NA,0.253,0.88,NA,NA,NA,NA,NA,24,16.42,0.684,0.408
"LMDS [k=35] [kQuality=37] (NLDR)","LMDS [k=35] [kQuality=37] (NLDR)","LMDS (NLDR)",35,NA,0.76,0.52,1,NA,0.257,0.88,NA,NA,NA,NA,NA,24,16.42,0.684,0.408
"LMDS [k=35] [kQuality=38] (NLDR)","LMDS [k=35] [kQuality=38] (NLDR)","LMDS (NLDR)",35,NA,0.76,0.52,1,NA,0.258,0.88,NA,NA,NA,NA,NA,24,16.42,0.684,0.408
"LMDS [k=38] (rNLDR)","LMDS [k=38] (rNLDR)","LMDS (rNLDR)",38,NA,0.77,0.53,1,NA,16.297,0.72,NA,NA,NA,NA,NA,24,16.5,0.688,0.412
"LMDS [k=38] (smacofx)","LMDS [k=38] (smacofx)","LMDS (smacofx)",38,NA,0.74,0.47,1,NA,1.011,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=38] [kQuality=35] (NLDR)","LMDS [k=38] [kQuality=35] (NLDR)","LMDS (NLDR)",38,NA,0.74,0.47,1,NA,0.834,0.8,NA,NA,NA,NA,NA,21,12.784,0.609,0.367
"LMDS [k=38] [kQuality=36] (NLDR)","LMDS [k=38] [kQuality=36] (NLDR)","LMDS (NLDR)",38,NA,0.74,0.47,1,NA,0.821,0.8,NA,NA,NA,NA,NA,21,12.784,0.609,0.367
