"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=24] [kQuality=27] (NLDR)","LMDS [k=24] [kQuality=27] (NLDR)","LMDS (NLDR)",24,NA,0.7,0.37,1,NA,0.036,0.625,NA,NA,NA,NA,NA,11,7.448,0.677,0.284
"LMDS [k=25] (rNLDR)","LMDS [k=25] (rNLDR)","LMDS (rNLDR)",25,NA,0.7,0.38,1,NA,1.247,0.5,NA,NA,NA,NA,NA,8,4.759,0.595,0.309
"LMDS [k=25] (smacofx)","LMDS [k=25] (smacofx)","LMDS (smacofx)",25,NA,0.67,0.31,1,NA,0.252,0.625,NA,NA,NA,NA,NA,2,0.759,0.379,0.308
"LMDS [k=25] [kQuality=22] (NLDR)","LMDS [k=25] [kQuality=22] (NLDR)","LMDS (NLDR)",25,NA,0.7,0.38,1,NA,0.03,0.625,NA,NA,NA,NA,NA,12,8.724,0.727,0.298
"LMDS [k=25] [kQuality=23] (NLDR)","LMDS [k=25] [kQuality=23] (NLDR)","LMDS (NLDR)",25,NA,0.7,0.38,1,NA,0.035,0.625,NA,NA,NA,NA,NA,12,8.724,0.727,0.298
"LMDS [k=25] [kQuality=24] (NLDR)","LMDS [k=25] [kQuality=24] (NLDR)","LMDS (NLDR)",25,NA,0.7,0.38,1,NA,0.03,0.625,NA,NA,NA,NA,NA,12,8.724,0.727,0.298
"LMDS [k=25] [kQuality=25] (NLDR)","LMDS [k=25] [kQuality=25] (NLDR)","LMDS (NLDR)",25,NA,0.68,0.35,1,NA,0.029,0.625,NA,NA,NA,NA,NA,2,0.69,0.345,0.273
"LMDS [k=25] [kQuality=26] (NLDR)","LMDS [k=25] [kQuality=26] (NLDR)","LMDS (NLDR)",25,NA,0.71,0.39,1,NA,0.033,0.625,NA,NA,NA,NA,NA,1,0.345,0.345,0.309
"LMDS [k=25] [kQuality=27] (NLDR)","LMDS [k=25] [kQuality=27] (NLDR)","LMDS (NLDR)",25,NA,0.71,0.39,1,NA,0.033,0.625,NA,NA,NA,NA,NA,1,0.345,0.345,0.309
"LMDS [k=25] [kQuality=28] (NLDR)","LMDS [k=25] [kQuality=28] (NLDR)","LMDS (NLDR)",25,NA,0.7,0.38,1,NA,0.03,0.625,NA,NA,NA,NA,NA,12,8.724,0.727,0.298
"LMDS [k=26] (rNLDR)","LMDS [k=26] (rNLDR)","LMDS (rNLDR)",26,NA,0.7,0.38,1,NA,1.221,0.625,NA,NA,NA,NA,NA,8,4.759,0.595,0.309
"LMDS [k=26] (smacofx)","LMDS [k=26] (smacofx)","LMDS (smacofx)",26,NA,0.67,0.31,1,NA,0.493,0.625,NA,NA,NA,NA,NA,2,0.759,0.379,0.308
"LMDS [k=26] [kQuality=23] (NLDR)","LMDS [k=26] [kQuality=23] (NLDR)","LMDS (NLDR)",26,NA,0.69,0.37,1,NA,0.043,0.625,NA,NA,NA,NA,NA,11,7.276,0.661,0.269
"LMDS [k=26] [kQuality=24] (NLDR)","LMDS [k=26] [kQuality=24] (NLDR)","LMDS (NLDR)",26,NA,0.71,0.39,1,NA,0.034,0.75,NA,NA,NA,NA,NA,11,7.586,0.69,0.297
"LMDS [k=26] [kQuality=25] (NLDR)","LMDS [k=26] [kQuality=25] (NLDR)","LMDS (NLDR)",26,NA,0.71,0.39,1,NA,0.035,0.75,NA,NA,NA,NA,NA,11,7.586,0.69,0.297
"LMDS [k=26] [kQuality=26] (NLDR)","LMDS [k=26] [kQuality=26] (NLDR)","LMDS (NLDR)",26,NA,0.71,0.39,1,NA,0.035,0.75,NA,NA,NA,NA,NA,11,7.586,0.69,0.297
"LMDS [k=26] [kQuality=27] (NLDR)","LMDS [k=26] [kQuality=27] (NLDR)","LMDS (NLDR)",26,NA,0.71,0.39,1,NA,0.034,0.75,NA,NA,NA,NA,NA,11,7.586,0.69,0.297
"LMDS [k=26] [kQuality=28] (NLDR)","LMDS [k=26] [kQuality=28] (NLDR)","LMDS (NLDR)",26,NA,0.69,0.37,1,NA,0.046,0.625,NA,NA,NA,NA,NA,11,7.276,0.661,0.269
"LMDS [k=27] (rNLDR)","LMDS [k=27] (rNLDR)","LMDS (rNLDR)",27,NA,0.7,0.37,1,NA,1.25,0.75,NA,NA,NA,NA,NA,8,4.724,0.591,0.305
"LMDS [k=27] (smacofx)","LMDS [k=27] (smacofx)","LMDS (smacofx)",27,NA,0.67,0.31,1,NA,0.415,0.625,NA,NA,NA,NA,NA,2,0.759,0.379,0.308
"LMDS [k=27] [kQuality=24] (NLDR)","LMDS [k=27] [kQuality=24] (NLDR)","LMDS (NLDR)",27,NA,0.7,0.37,1,NA,0.034,0.625,NA,NA,NA,NA,NA,2,0.793,0.397,0.325
"LMDS [k=27] [kQuality=25] (NLDR)","LMDS [k=27] [kQuality=25] (NLDR)","LMDS (NLDR)",27,NA,0.7,0.37,1,NA,0.034,0.625,NA,NA,NA,NA,NA,2,0.793,0.397,0.325
"LMDS [k=27] [kQuality=26] (NLDR)","LMDS [k=27] [kQuality=26] (NLDR)","LMDS (NLDR)",27,NA,0.7,0.37,1,NA,0.033,0.625,NA,NA,NA,NA,NA,2,0.793,0.397,0.325
"LMDS [k=27] [kQuality=27] (NLDR)","LMDS [k=27] [kQuality=27] (NLDR)","LMDS (NLDR)",27,NA,0.7,0.37,1,NA,0.034,0.625,NA,NA,NA,NA,NA,2,0.793,0.397,0.325
"LMDS [k=27] [kQuality=28] (NLDR)","LMDS [k=27] [kQuality=28] (NLDR)","LMDS (NLDR)",27,NA,0.7,0.37,1,NA,0.034,0.625,NA,NA,NA,NA,NA,2,0.793,0.397,0.325
"LMDS [k=28] (rNLDR)","LMDS [k=28] (rNLDR)","LMDS (rNLDR)",28,NA,0.68,0.35,1,NA,1.389,0.75,NA,NA,NA,NA,NA,7,3.793,0.542,0.292
"LMDS [k=28] (smacofx)","LMDS [k=28] (smacofx)","LMDS (smacofx)",28,NA,0.67,0.31,1,NA,0.477,0.625,NA,NA,NA,NA,NA,2,0.759,0.379,0.308
"LMDS [k=28] [kQuality=25] (NLDR)","LMDS [k=28] [kQuality=25] (NLDR)","LMDS (NLDR)",28,NA,0.7,0.37,1,NA,0.038,0.75,NA,NA,NA,NA,NA,1,0.345,0.345,0.309
"LMDS [k=28] [kQuality=26] (NLDR)","LMDS [k=28] [kQuality=26] (NLDR)","LMDS (NLDR)",28,NA,0.7,0.37,1,NA,0.037,0.75,NA,NA,NA,NA,NA,1,0.345,0.345,0.309
"LMDS [k=28] [kQuality=27] (NLDR)","LMDS [k=28] [kQuality=27] (NLDR)","LMDS (NLDR)",28,NA,0.67,0.32,1,NA,0.03,0.5,NA,NA,NA,NA,NA,1,0.345,0.345,0.309
"LMDS [k=28] [kQuality=28] (NLDR)","LMDS [k=28] [kQuality=28] (NLDR)","LMDS (NLDR)",28,NA,0.67,0.32,1,NA,0.03,0.5,NA,NA,NA,NA,NA,1,0.345,0.345,0.309
"LMDS [k=3] (rNLDR)","LMDS [k=3] (rNLDR)","LMDS (rNLDR)",3,NA,0.68,0.33,1,NA,7.401,0.625,NA,NA,NA,NA,NA,3,1.448,0.483,0.376
"LMDS [k=3] (smacofx)","LMDS [k=3] (smacofx)","LMDS (smacofx)",3,NA,0.67,0.31,1,NA,0.947,0.625,NA,NA,NA,NA,NA,2,0.759,0.379,0.308
"LMDS [k=3] [kQuality=1] (NLDR)","LMDS [k=3] [kQuality=1] (NLDR)","LMDS (NLDR)",3,NA,0.68,0.34,1,NA,0.134,0.625,NA,NA,NA,NA,NA,3,1.448,0.483,0.376
"LMDS [k=3] [kQuality=2] (NLDR)","LMDS [k=3] [kQuality=2] (NLDR)","LMDS (NLDR)",3,NA,0.68,0.34,1,NA,0.14,0.625,NA,NA,NA,NA,NA,3,1.448,0.483,0.376
"LMDS [k=3] [kQuality=3] (NLDR)","LMDS [k=3] [kQuality=3] (NLDR)","LMDS (NLDR)",3,NA,0.68,0.33,1,NA,0.026,0.625,NA,NA,NA,NA,NA,3,1.31,0.437,0.33
"LMDS [k=3] [kQuality=4] (NLDR)","LMDS [k=3] [kQuality=4] (NLDR)","LMDS (NLDR)",3,NA,0.68,0.33,1,NA,0.027,0.625,NA,NA,NA,NA,NA,3,1.31,0.437,0.33
"LMDS [k=3] [kQuality=5] (NLDR)","LMDS [k=3] [kQuality=5] (NLDR)","LMDS (NLDR)",3,NA,0.68,0.33,1,NA,0.03,0.625,NA,NA,NA,NA,NA,3,1.31,0.437,0.33
"LMDS [k=3] [kQuality=6] (NLDR)","LMDS [k=3] [kQuality=6] (NLDR)","LMDS (NLDR)",3,NA,0.68,0.34,1,NA,0.133,0.625,NA,NA,NA,NA,NA,3,1.448,0.483,0.376
"LMDS [k=4] (rNLDR)","LMDS [k=4] (rNLDR)","LMDS (rNLDR)",4,NA,0.69,0.35,1,NA,2.847,0.625,NA,NA,NA,NA,NA,2,0.828,0.414,0.342
"LMDS [k=4] (smacofx)","LMDS [k=4] (smacofx)","LMDS (smacofx)",4,NA,0.67,0.31,1,NA,0.529,0.625,NA,NA,NA,NA,NA,2,0.759,0.379,0.308
"LMDS [k=4] [kQuality=1] (NLDR)","LMDS [k=4] [kQuality=1] (NLDR)","LMDS (NLDR)",4,NA,0.7,0.38,1,NA,0.026,0.75,NA,NA,NA,NA,NA,2,0.862,0.431,0.36
"LMDS [k=4] [kQuality=2] (NLDR)","LMDS [k=4] [kQuality=2] (NLDR)","LMDS (NLDR)",4,NA,0.7,0.38,1,NA,0.026,0.75,NA,NA,NA,NA,NA,2,0.862,0.431,0.36
"LMDS [k=4] [kQuality=3] (NLDR)","LMDS [k=4] [kQuality=3] (NLDR)","LMDS (NLDR)",4,NA,0.7,0.38,1,NA,0.026,0.75,NA,NA,NA,NA,NA,2,0.862,0.431,0.36
"LMDS [k=4] [kQuality=4] (NLDR)","LMDS [k=4] [kQuality=4] (NLDR)","LMDS (NLDR)",4,NA,0.7,0.38,1,NA,0.026,0.75,NA,NA,NA,NA,NA,2,0.862,0.431,0.36
"LMDS [k=4] [kQuality=5] (NLDR)","LMDS [k=4] [kQuality=5] (NLDR)","LMDS (NLDR)",4,NA,0.7,0.38,1,NA,0.027,0.75,NA,NA,NA,NA,NA,2,0.862,0.431,0.36
"LMDS [k=4] [kQuality=6] (NLDR)","LMDS [k=4] [kQuality=6] (NLDR)","LMDS (NLDR)",4,NA,0.69,0.36,1,NA,0.029,0.625,NA,NA,NA,NA,NA,7,4.034,0.576,0.326
"LMDS [k=4] [kQuality=7] (NLDR)","LMDS [k=4] [kQuality=7] (NLDR)","LMDS (NLDR)",4,NA,0.69,0.36,1,NA,0.028,0.625,NA,NA,NA,NA,NA,7,4.034,0.576,0.326
"LMDS [k=5] (rNLDR)","LMDS [k=5] (rNLDR)","LMDS (rNLDR)",5,NA,0.71,0.4,1,NA,1.367,0.5,NA,NA,NA,NA,NA,7,4.138,0.591,0.341
"LMDS [k=5] (smacofx)","LMDS [k=5] (smacofx)","LMDS (smacofx)",5,NA,0.67,0.31,1,NA,0.324,0.625,NA,NA,NA,NA,NA,2,0.759,0.379,0.308
"LMDS [k=5] [kQuality=2] (NLDR)","LMDS [k=5] [kQuality=2] (NLDR)","LMDS (NLDR)",5,NA,0.71,0.4,1,NA,0.033,0.5,NA,NA,NA,NA,NA,5,2.655,0.531,0.352
"LMDS [k=5] [kQuality=3] (NLDR)","LMDS [k=5] [kQuality=3] (NLDR)","LMDS (NLDR)",5,NA,0.71,0.4,1,NA,0.033,0.5,NA,NA,NA,NA,NA,5,2.655,0.531,0.352
"LMDS [k=5] [kQuality=4] (NLDR)","LMDS [k=5] [kQuality=4] (NLDR)","LMDS (NLDR)",5,NA,0.71,0.4,1,NA,0.033,0.5,NA,NA,NA,NA,NA,5,2.655,0.531,0.352
"LMDS [k=5] [kQuality=5] (NLDR)","LMDS [k=5] [kQuality=5] (NLDR)","LMDS (NLDR)",5,NA,0.71,0.4,1,NA,0.033,0.5,NA,NA,NA,NA,NA,5,2.655,0.531,0.352
"LMDS [k=5] [kQuality=6] (NLDR)","LMDS [k=5] [kQuality=6] (NLDR)","LMDS (NLDR)",5,NA,0.71,0.4,1,NA,0.033,0.5,NA,NA,NA,NA,NA,5,2.655,0.531,0.352
"LMDS [k=5] [kQuality=7] (NLDR)","LMDS [k=5] [kQuality=7] (NLDR)","LMDS (NLDR)",5,NA,0.71,0.4,1,NA,0.033,0.5,NA,NA,NA,NA,NA,5,2.655,0.531,0.352
"LMDS [k=5] [kQuality=8] (NLDR)","LMDS [k=5] [kQuality=8] (NLDR)","LMDS (NLDR)",5,NA,0.71,0.4,1,NA,0.033,0.5,NA,NA,NA,NA,NA,5,2.655,0.531,0.352
"LMDS [k=6] (rNLDR)","LMDS [k=6] (rNLDR)","LMDS (rNLDR)",6,NA,0.71,0.4,1,NA,1.018,0.875,NA,NA,NA,NA,NA,8,5,0.625,0.339
"LMDS [k=6] (smacofx)","LMDS [k=6] (smacofx)","LMDS (smacofx)",6,NA,0.67,0.31,1,NA,0.265,0.625,NA,NA,NA,NA,NA,2,0.759,0.379,0.308
"LMDS [k=6] [kQuality=3] (NLDR)","LMDS [k=6] [kQuality=3] (NLDR)","LMDS (NLDR)",6,NA,0.71,0.41,1,NA,0.027,0.75,NA,NA,NA,NA,NA,3,1.31,0.437,0.33
"LMDS [k=6] [kQuality=4] (NLDR)","LMDS [k=6] [kQuality=4] (NLDR)","LMDS (NLDR)",6,NA,0.71,0.41,1,NA,0.026,0.75,NA,NA,NA,NA,NA,3,1.31,0.437,0.33
"LMDS [k=6] [kQuality=5] (NLDR)","LMDS [k=6] [kQuality=5] (NLDR)","LMDS (NLDR)",6,NA,0.71,0.41,1,NA,0.026,0.75,NA,NA,NA,NA,NA,3,1.31,0.437,0.33
"LMDS [k=6] [kQuality=6] (NLDR)","LMDS [k=6] [kQuality=6] (NLDR)","LMDS (NLDR)",6,NA,0.71,0.4,1,NA,0.026,0.625,NA,NA,NA,NA,NA,7,4.172,0.596,0.346
"LMDS [k=6] [kQuality=7] (NLDR)","LMDS [k=6] [kQuality=7] (NLDR)","LMDS (NLDR)",6,NA,0.71,0.4,1,NA,0.026,0.625,NA,NA,NA,NA,NA,7,4.172,0.596,0.346
"LMDS [k=6] [kQuality=8] (NLDR)","LMDS [k=6] [kQuality=8] (NLDR)","LMDS (NLDR)",6,NA,0.71,0.4,1,NA,0.026,0.625,NA,NA,NA,NA,NA,7,4.172,0.596,0.346
"LMDS [k=6] [kQuality=9] (NLDR)","LMDS [k=6] [kQuality=9] (NLDR)","LMDS (NLDR)",6,NA,0.71,0.4,1,NA,0.025,0.625,NA,NA,NA,NA,NA,7,4.172,0.596,0.346
"LMDS [k=7] (rNLDR)","LMDS [k=7] (rNLDR)","LMDS (rNLDR)",7,NA,0.7,0.38,1,NA,0.947,0.625,NA,NA,NA,NA,NA,8,5,0.625,0.339
"LMDS [k=7] (smacofx)","LMDS [k=7] (smacofx)","LMDS (smacofx)",7,NA,0.67,0.31,1,NA,0.7,0.625,NA,NA,NA,NA,NA,2,0.759,0.379,0.308
"LMDS [k=7] [kQuality=10] (NLDR)","LMDS [k=7] [kQuality=10] (NLDR)","LMDS (NLDR)",7,NA,0.7,0.38,1,NA,0.041,0.625,NA,NA,NA,NA,NA,7,4.103,0.586,0.336
"LMDS [k=7] [kQuality=4] (NLDR)","LMDS [k=7] [kQuality=4] (NLDR)","LMDS (NLDR)",7,NA,0.7,0.38,1,NA,0.026,0.625,NA,NA,NA,NA,NA,8,5,0.625,0.339
"LMDS [k=7] [kQuality=5] (NLDR)","LMDS [k=7] [kQuality=5] (NLDR)","LMDS (NLDR)",7,NA,0.7,0.38,1,NA,0.026,0.625,NA,NA,NA,NA,NA,8,5,0.625,0.339
"LMDS [k=7] [kQuality=6] (NLDR)","LMDS [k=7] [kQuality=6] (NLDR)","LMDS (NLDR)",7,NA,0.7,0.38,1,NA,0.041,0.625,NA,NA,NA,NA,NA,7,4.103,0.586,0.336
"LMDS [k=7] [kQuality=7] (NLDR)","LMDS [k=7] [kQuality=7] (NLDR)","LMDS (NLDR)",7,NA,0.7,0.38,1,NA,0.026,0.625,NA,NA,NA,NA,NA,8,5,0.625,0.339
"LMDS [k=7] [kQuality=8] (NLDR)","LMDS [k=7] [kQuality=8] (NLDR)","LMDS (NLDR)",7,NA,0.7,0.38,1,NA,0.026,0.625,NA,NA,NA,NA,NA,8,5,0.625,0.339
"LMDS [k=7] [kQuality=9] (NLDR)","LMDS [k=7] [kQuality=9] (NLDR)","LMDS (NLDR)",7,NA,0.7,0.38,1,NA,0.041,0.625,NA,NA,NA,NA,NA,7,4.103,0.586,0.336
"LMDS [k=8] (rNLDR)","LMDS [k=8] (rNLDR)","LMDS (rNLDR)",8,NA,0.72,0.43,1,NA,1.529,0.625,NA,NA,NA,NA,NA,8,5.172,0.647,0.361
"LMDS [k=8] (smacofx)","LMDS [k=8] (smacofx)","LMDS (smacofx)",8,NA,0.67,0.31,1,NA,0.335,0.625,NA,NA,NA,NA,NA,2,0.759,0.379,0.308
"LMDS [k=8] [kQuality=10] (NLDR)","LMDS [k=8] [kQuality=10] (NLDR)","LMDS (NLDR)",8,NA,0.72,0.41,1,NA,0.036,0.625,NA,NA,NA,NA,NA,10,6.966,0.697,0.339
"LMDS [k=8] [kQuality=11] (NLDR)","LMDS [k=8] [kQuality=11] (NLDR)","LMDS (NLDR)",8,NA,0.72,0.41,1,NA,0.028,0.625,NA,NA,NA,NA,NA,10,6.966,0.697,0.339
"LMDS [k=8] [kQuality=5] (NLDR)","LMDS [k=8] [kQuality=5] (NLDR)","LMDS (NLDR)",8,NA,0.72,0.43,1,NA,0.024,0.625,NA,NA,NA,NA,NA,9,6.103,0.678,0.357
"LMDS [k=8] [kQuality=6] (NLDR)","LMDS [k=8] [kQuality=6] (NLDR)","LMDS (NLDR)",8,NA,0.72,0.43,1,NA,0.024,0.625,NA,NA,NA,NA,NA,9,6.103,0.678,0.357
"LMDS [k=8] [kQuality=7] (NLDR)","LMDS [k=8] [kQuality=7] (NLDR)","LMDS (NLDR)",8,NA,0.72,0.41,1,NA,0.028,0.625,NA,NA,NA,NA,NA,10,6.966,0.697,0.339
"LMDS [k=8] [kQuality=8] (NLDR)","LMDS [k=8] [kQuality=8] (NLDR)","LMDS (NLDR)",8,NA,0.72,0.41,1,NA,0.028,0.625,NA,NA,NA,NA,NA,10,6.966,0.697,0.339
"LMDS [k=8] [kQuality=9] (NLDR)","LMDS [k=8] [kQuality=9] (NLDR)","LMDS (NLDR)",8,NA,0.72,0.41,1,NA,0.028,0.625,NA,NA,NA,NA,NA,10,6.966,0.697,0.339
"LMDS [k=9] (rNLDR)","LMDS [k=9] (rNLDR)","LMDS (rNLDR)",9,NA,0.73,0.43,1,NA,0.927,0.625,NA,NA,NA,NA,NA,10,7.103,0.71,0.353
"LMDS [k=9] (smacofx)","LMDS [k=9] (smacofx)","LMDS (smacofx)",9,NA,0.67,0.31,1,NA,0.505,0.625,NA,NA,NA,NA,NA,2,0.759,0.379,0.308
"LMDS [k=9] [kQuality=10] (NLDR)","LMDS [k=9] [kQuality=10] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.43,1,NA,0.028,0.625,NA,NA,NA,NA,NA,10,7.103,0.71,0.353
"LMDS [k=9] [kQuality=11] (NLDR)","LMDS [k=9] [kQuality=11] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.43,1,NA,0.027,0.625,NA,NA,NA,NA,NA,10,7.103,0.71,0.353
"LMDS [k=9] [kQuality=12] (NLDR)","LMDS [k=9] [kQuality=12] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.43,1,NA,0.027,0.625,NA,NA,NA,NA,NA,10,7.103,0.71,0.353
"LMDS [k=9] [kQuality=6] (NLDR)","LMDS [k=9] [kQuality=6] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.43,1,NA,0.027,0.625,NA,NA,NA,NA,NA,10,7.103,0.71,0.353
"LMDS [k=9] [kQuality=7] (NLDR)","LMDS [k=9] [kQuality=7] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.43,1,NA,0.024,0.625,NA,NA,NA,NA,NA,10,7.103,0.71,0.353
"LMDS [k=9] [kQuality=8] (NLDR)","LMDS [k=9] [kQuality=8] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.43,1,NA,0.028,0.625,NA,NA,NA,NA,NA,10,7.103,0.71,0.353
"LMDS [k=9] [kQuality=9] (NLDR)","LMDS [k=9] [kQuality=9] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.43,1,NA,0.028,0.625,NA,NA,NA,NA,NA,10,7.103,0.71,0.353
"MDS (NLDR)","MDS (NLDR)","MDS (NLDR)",NA,NA,0.67,0.31,3,0,0.017,0.625,NA,NA,NA,NA,NA,1,0.276,0.276,0.24
"MDS (smacof)","MDS (smacof)","MDS (smacof)",NA,NA,0.66,0.3,3,0,0.003,0.625,NA,NA,NA,NA,NA,8,4.276,0.534,0.249
"PCA_SVD","PCA_SVD","PCA_SVD",NA,NA,0.59,0.16,3,0.018,0.301,0.375,NA,NA,NA,NA,NA,12,6.759,0.563,0.135
"PPCA","PPCA","PPCA",NA,NA,0.67,0.31,3,0.064,1.134,0.625,NA,NA,NA,NA,NA,2,0.759,0.379,0.308
"tSNE [perp=3]","tSNE [perp=3]","tSNE",NA,3,0.7,0.38,1,NA,0.07,0.75,NA,NA,NA,NA,NA,1,0.69,0.69,0.654
"tSNE [perp=4]","tSNE [perp=4]","tSNE",NA,4,0.71,0.39,1,NA,0.06,0.625,NA,NA,NA,NA,NA,1,0.724,0.724,0.688
"tSNE [perp=5]","tSNE [perp=5]","tSNE",NA,5,0.72,0.41,1,NA,0.068,0.75,NA,NA,NA,NA,NA,1,0.759,0.759,0.723
"tSNE [perp=6]","tSNE [perp=6]","tSNE",NA,6,0.73,0.43,1,NA,0.057,0.625,NA,NA,NA,NA,NA,1,0.759,0.759,0.723
"tSNE [perp=7]","tSNE [perp=7]","tSNE",NA,7,0.71,0.4,1,NA,0.069,0.75,NA,NA,NA,NA,NA,1,0.621,0.621,0.585
"tSNE [perp=8]","tSNE [perp=8]","tSNE",NA,8,0.71,0.4,1,NA,0.058,0.375,NA,NA,NA,NA,NA,1,0.586,0.586,0.55
"tSNE [perp=9]","tSNE [perp=9]","tSNE",NA,9,0.72,0.42,1,NA,0.072,0.625,NA,NA,NA,NA,NA,1,0.724,0.724,0.688
"UMAP [k=10]","UMAP [k=10]","UMAP",10,NA,0.64,0.26,1,NA,0.058,0.75,NA,NA,NA,NA,NA,2,0.724,0.362,0.291
"UMAP [k=11]","UMAP [k=11]","UMAP",11,NA,0.64,0.26,1,NA,0.059,0.625,NA,NA,NA,NA,NA,1,0.31,0.31,0.275
"UMAP [k=12]","UMAP [k=12]","UMAP",12,NA,0.64,0.26,1,NA,0.061,0.875,NA,NA,NA,NA,NA,2,0.759,0.379,0.308
"UMAP [k=13]","UMAP [k=13]","UMAP",13,NA,0.64,0.25,1,NA,0.062,0.625,NA,NA,NA,NA,NA,2,0.724,0.362,0.291
"UMAP [k=14]","UMAP [k=14]","UMAP",14,NA,0.64,0.26,1,NA,0.063,0.625,NA,NA,NA,NA,NA,2,0.759,0.379,0.308
"UMAP [k=15]","UMAP [k=15]","UMAP",15,NA,0.63,0.23,1,NA,0.065,0.75,NA,NA,NA,NA,NA,1,0.276,0.276,0.24
"UMAP [k=16]","UMAP [k=16]","UMAP",16,NA,0.63,0.23,1,NA,0.066,0.625,NA,NA,NA,NA,NA,3,1.034,0.345,0.238
"UMAP [k=17]","UMAP [k=17]","UMAP",17,NA,0.65,0.28,1,NA,0.067,0.625,NA,NA,NA,NA,NA,8,4.414,0.552,0.266
"UMAP [k=18]","UMAP [k=18]","UMAP",18,NA,0.64,0.26,1,NA,0.068,0.625,NA,NA,NA,NA,NA,3,1.069,0.356,0.249
"UMAP [k=19]","UMAP [k=19]","UMAP",19,NA,0.63,0.23,1,NA,0.069,0.625,NA,NA,NA,NA,NA,3,1,0.333,0.226
"UMAP [k=20]","UMAP [k=20]","UMAP",20,NA,0.65,0.26,1,NA,0.071,0.75,NA,NA,NA,NA,NA,1,0.345,0.345,0.309
"UMAP [k=21]","UMAP [k=21]","UMAP",21,NA,0.63,0.23,1,NA,0.072,0.625,NA,NA,NA,NA,NA,1,0.31,0.31,0.275
"UMAP [k=22]","UMAP [k=22]","UMAP",22,NA,0.62,0.22,1,NA,0.074,0.625,NA,NA,NA,NA,NA,3,0.966,0.322,0.215
"UMAP [k=23]","UMAP [k=23]","UMAP",23,NA,0.65,0.28,1,NA,0.073,0.625,NA,NA,NA,NA,NA,3,1.069,0.356,0.249
"UMAP [k=24]","UMAP [k=24]","UMAP",24,NA,0.62,0.21,1,NA,0.074,0.625,NA,NA,NA,NA,NA,3,1,0.333,0.226
"UMAP [k=25]","UMAP [k=25]","UMAP",25,NA,0.62,0.21,1,NA,0.075,0.625,NA,NA,NA,NA,NA,2,0.621,0.31,0.239
"UMAP [k=26]","UMAP [k=26]","UMAP",26,NA,0.64,0.25,1,NA,0.077,0.625,NA,NA,NA,NA,NA,1,0.414,0.414,0.378
"UMAP [k=27]","UMAP [k=27]","UMAP",27,NA,0.61,0.19,1,NA,0.077,0.625,NA,NA,NA,NA,NA,3,1.034,0.345,0.238
"UMAP [k=28]","UMAP [k=28]","UMAP",28,NA,0.63,0.23,1,NA,0.077,0.625,NA,NA,NA,NA,NA,3,1.034,0.345,0.238
"UMAP [k=3]","UMAP [k=3]","UMAP",3,NA,0.69,0.36,1,NA,0.045,0.75,NA,NA,NA,NA,NA,2,0.828,0.414,0.342
"UMAP [k=4]","UMAP [k=4]","UMAP",4,NA,0.67,0.31,1,NA,0.043,0.625,NA,NA,NA,NA,NA,2,0.862,0.431,0.36
"UMAP [k=5]","UMAP [k=5]","UMAP",5,NA,0.66,0.3,1,NA,0.047,0.75,NA,NA,NA,NA,NA,2,0.931,0.466,0.394
"UMAP [k=6]","UMAP [k=6]","UMAP",6,NA,0.65,0.27,1,NA,0.049,0.625,NA,NA,NA,NA,NA,2,0.724,0.362,0.291
"UMAP [k=7]","UMAP [k=7]","UMAP",7,NA,0.64,0.26,1,NA,0.051,0.625,NA,NA,NA,NA,NA,2,0.793,0.397,0.325
"UMAP [k=8]","UMAP [k=8]","UMAP",8,NA,0.65,0.28,1,NA,0.054,0.75,NA,NA,NA,NA,NA,2,0.862,0.431,0.36
"UMAP [k=9]","UMAP [k=9]","UMAP",9,NA,0.63,0.24,1,NA,0.056,0.75,NA,NA,NA,NA,NA,2,0.793,0.397,0.325
